sid,NOT,AND,Level,edges,PI,PO
144,1464,10286,20,26374,2708,2575
145,584,9369,21,25361,2708,2575
146,984,10326,20,26697,2708,2575
147,998,10325,20,26676,2708,2575
148,588,9639,20,26214,2708,2575
149,927,10282,20,26614,2708,2575
150,671,9672,21,26129,2708,2575
151,1120,9633,20,25281,2708,2575
152,1091,9816,20,25865,2708,2575
153,436,9418,20,24999,2708,2575
154,1552,10132,20,26436,2708,2575
155,1036,9748,20,25719,2708,2575
156,680,9586,19,25839,2708,2575
157,1105,10737,20,27117,2708,2575
158,949,9540,20,25348,2708,2575
159,508,9511,19,25643,2708,2575
160,985,10433,20,26780,2708,2575
161,648,9536,20,25797,2708,2575
162,781,9464,20,25552,2708,2575
163,542,9471,20,25330,2708,2575
164,1232,10798,21,27431,2708,2575
165,1101,10326,20,26882,2708,2575
166,524,9688,19,25874,2708,2575
167,1444,10220,20,26372,2708,2575
168,1130,9815,20,25770,2708,2575
169,766,9726,20,26091,2708,2575
170,552,9680,19,25856,2708,2575
171,649,9276,20,25212,2708,2575
172,1109,9982,21,26157,2708,2575
173,990,9794,20,26029,2708,2575
174,693,9706,20,26120,2708,2575
175,899,9613,21,25709,2708,2575
176,1418,10281,20,26544,2708,2575
177,1008,10090,20,26414,2708,2575
178,829,9358,21,25119,2708,2575
179,1325,10263,20,26586,2708,2575
180,1012,10611,20,27204,2708,2575
181,962,10164,21,26607,2708,2575
182,1107,9645,20,25607,2708,2575
183,581,9725,20,25889,2708,2575
184,1113,9722,20,25498,2708,2575
185,608,9369,21,25361,2708,2575
186,563,9329,20,25473,2708,2575
187,1010,10264,19,26670,2708,2575
188,1356,10481,21,26816,2708,2575
189,1457,10496,19,27066,2708,2575
190,668,10243,20,26645,2708,2575
191,1108,9991,20,26245,2708,2575
192,625,9471,21,25650,2708,2575
193,697,9512,20,25742,2708,2575
194,513,9446,20,25252,2708,2575
195,1001,10477,21,26869,2708,2575
196,587,9700,19,26341,2708,2575
197,686,9639,20,25915,2708,2575
198,1152,10282,19,27080,2708,2575
199,1168,10121,21,26491,2708,2575
200,1068,10084,20,26566,2708,2575
201,729,9328,21,25096,2708,2575
202,713,9598,21,25862,2708,2575
203,1490,10336,20,26639,2708,2575
204,1472,10367,20,26782,2708,2575
205,1433,10351,19,26701,2708,2575
206,1239,9978,20,26013,2708,2575
207,1199,9829,20,25816,2708,2575
208,1174,9829,20,25928,2708,2575
209,1107,9657,19,25544,2708,2575
210,1051,11152,19,28327,2708,2575
211,806,9423,20,25339,2708,2575
212,727,9729,20,26129,2708,2575
213,715,9312,21,25298,2708,2575
214,644,9496,21,25654,2708,2575
215,977,10522,19,27111,2708,2575
216,910,9414,20,25060,2708,2575
217,697,9574,21,25791,2708,2575
218,702,9466,20,25671,2708,2575
219,1278,10164,19,26558,2708,2575
220,572,9388,20,25378,2708,2575
221,1269,10257,20,26579,2708,2575
222,512,9337,21,25436,2708,2575
223,1256,10689,21,27098,2708,2575
224,496,9380,20,25306,2708,2575
225,876,9406,20,25356,2708,2575
226,744,9563,20,25799,2708,2575
227,465,9122,20,24725,2708,2575
228,1264,10705,19,27635,2708,2575
229,1125,9933,20,26195,2708,2575
230,1090,10833,20,27421,2708,2575
231,861,9614,20,25409,2708,2575
232,710,9783,21,26377,2708,2575
233,900,9546,19,25573,2708,2575
234,1065,10420,21,26791,2708,2575
235,857,9646,20,25388,2708,2575
236,707,9737,19,26260,2708,2575
237,1067,10374,21,27062,2708,2575
238,978,9647,20,25704,2708,2575
239,691,9541,20,25776,2708,2575
240,1117,9791,21,25794,2708,2575
241,1196,9915,20,26348,2708,2575
242,895,9657,20,25765,2708,2575
243,1052,10807,20,27508,2708,2575
244,722,9367,21,25263,2708,2575
245,675,9994,20,26009,2708,2575
246,1120,9859,20,25870,2708,2575
247,670,9052,20,24893,2708,2575
248,604,9490,21,25662,2708,2575
249,1172,11074,20,27795,2708,2575
250,540,9252,20,25177,2708,2575
251,928,10355,19,26742,2708,2575
252,808,9660,21,25897,2708,2575
253,485,9568,20,25625,2708,2575
254,544,9479,20,25873,2708,2575
255,519,9470,20,25213,2708,2575
256,737,9264,20,25098,2708,2575
257,911,9607,21,25252,2708,2575
258,900,9331,21,25112,2708,2575
259,1106,9797,21,25770,2708,2575
260,782,9866,20,26343,2708,2575
261,470,9496,19,25562,2708,2575
262,1455,10411,20,26734,2708,2575
263,1419,10161,19,26190,2708,2575
264,1528,10544,20,27142,2708,2575
265,1455,10301,20,26529,2708,2575
266,1079,10001,21,26264,2708,2575
267,1114,9510,21,25003,2708,2575
268,477,9311,20,24988,2708,2575
269,709,9780,19,26279,2708,2575
270,969,9507,19,25377,2708,2575
271,939,9685,20,25793,2708,2575
272,648,9496,20,25734,2708,2575
273,1239,10385,20,26999,2708,2575
274,976,10113,20,26456,2708,2575
275,433,9370,19,24986,2708,2575
276,1441,10330,19,26491,2708,2575
277,1192,10031,20,26296,2708,2575
278,1170,10067,21,26334,2708,2575
279,432,9644,19,25758,2708,2575
280,675,9598,20,25938,2708,2575
281,1172,9712,20,25495,2708,2575
282,470,9341,21,24941,2708,2575
283,1198,9813,21,26166,2708,2575
284,493,9138,20,24957,2708,2575
285,1509,11090,19,27659,2708,2575
286,1595,10570,21,26855,2708,2575
287,1105,10360,20,27088,2708,2575
288,570,9588,21,25507,2708,2575
289,1676,10191,20,26434,2708,2575
290,710,9782,19,26224,2708,2575
291,1139,9921,20,26080,2708,2575
292,635,9953,20,26376,2708,2575
293,943,10400,18,26952,2708,2575
294,1171,9835,20,25952,2708,2575
295,1071,9900,21,26077,2708,2575
296,1191,10627,20,26942,2708,2575
297,939,9446,21,25174,2708,2575
298,1028,9905,20,26177,2708,2575
299,657,9275,19,25198,2708,2575
300,1077,9471,21,25268,2708,2575
301,1637,10134,20,26324,2708,2575
302,1064,9999,19,26046,2708,2575
303,1129,10247,19,26940,2708,2575
304,1221,10129,19,26490,2708,2575
305,626,9878,19,26287,2708,2575
306,1222,10134,21,26372,2708,2575
307,637,9463,20,25589,2708,2575
308,1252,10181,20,26469,2708,2575
309,826,9300,19,25097,2708,2575
310,841,9865,21,26303,2708,2575
311,531,9133,20,24851,2708,2575
312,460,9523,20,25445,2708,2575
313,683,9335,21,25374,2708,2575
314,683,9510,20,25617,2708,2575
315,1104,10053,20,26431,2708,2575
316,615,9485,20,25692,2708,2575
317,1182,10226,20,26785,2708,2575
318,681,9425,20,25384,2708,2575
319,1151,9903,21,26058,2708,2575
320,635,9390,21,25370,2708,2575
321,936,9898,19,25929,2708,2575
322,1144,10220,21,26785,2708,2575
323,1088,9656,20,25470,2708,2575
324,511,9167,20,25005,2708,2575
325,803,9875,20,26422,2708,2575
326,1642,10735,19,27307,2708,2575
327,708,9877,19,26667,2708,2575
328,1370,10414,20,26894,2708,2575
329,1111,10528,20,27461,2708,2575
330,625,9490,21,25695,2708,2575
331,1080,9814,20,25892,2708,2575
332,721,10170,20,26719,2708,2575
333,1062,9715,20,25622,2708,2575
334,757,9661,19,25980,2708,2575
335,1138,10451,20,27240,2708,2575
336,941,9359,21,24865,2708,2575
337,586,9394,20,25364,2708,2575
338,892,9618,20,25339,2708,2575
339,774,9643,20,25840,2708,2575
340,778,9777,22,26205,2708,2575
341,787,9321,20,25187,2708,2575
342,697,9533,20,25689,2708,2575
343,1442,10293,20,26521,2708,2575
344,957,10473,19,27012,2708,2575
345,1121,9884,20,25942,2708,2575
346,1143,10066,20,26419,2708,2575
347,1125,9859,21,25934,2708,2575
348,954,9676,20,25719,2708,2575
349,1159,9818,21,25884,2708,2575
350,1604,10382,20,26540,2708,2575
351,1087,9986,19,26409,2708,2575
352,1248,10171,21,26389,2708,2575
353,1016,10272,20,26966,2708,2575
354,1138,9924,20,26389,2708,2575
355,575,9663,20,25778,2708,2575
356,1040,10518,20,27198,2708,2575
357,1123,9907,20,26120,2708,2575
358,1189,9967,20,26043,2708,2575
359,983,10680,19,27556,2708,2575
360,666,9346,21,25401,2708,2575
361,1170,9874,20,26240,2708,2575
362,670,9373,21,25290,2708,2575
363,1477,10294,20,26582,2708,2575
364,1100,9946,19,26220,2708,2575
365,735,9342,21,25286,2708,2575
366,1079,9923,19,26184,2708,2575
367,1118,10016,20,26443,2708,2575
368,483,9481,21,25437,2708,2575
369,1117,10034,21,26363,2708,2575
370,678,9554,20,25754,2708,2575
371,547,9176,21,24959,2708,2575
372,668,9374,19,25436,2708,2575
373,1227,9799,20,25701,2708,2575
374,505,9157,21,25031,2708,2575
375,755,9528,20,25638,2708,2575
376,1167,9793,20,25605,2708,2575
377,1163,10132,20,26475,2708,2575
378,1619,10149,19,26411,2708,2575
379,1138,9714,22,25382,2708,2575
380,1059,11036,19,27986,2708,2575
381,589,9907,19,26359,2708,2575
382,665,9126,20,25119,2708,2575
383,1137,9941,21,26151,2708,2575
384,1051,9951,20,25993,2708,2575
385,1038,10283,20,26832,2708,2575
386,629,9396,20,25362,2708,2575
387,949,10182,19,26243,2708,2575
388,1153,10108,20,26569,2708,2575
389,1045,10056,21,26297,2708,2575
390,718,9656,20,26002,2708,2575
391,555,9259,21,25056,2708,2575
392,576,9401,21,25533,2708,2575
393,626,9403,20,25412,2708,2575
394,1059,9889,20,26077,2708,2575
395,652,9301,19,25308,2708,2575
396,767,9678,20,25908,2708,2575
397,673,9767,20,26356,2708,2575
398,1161,9845,20,25895,2708,2575
399,605,9909,21,25917,2708,2575
400,573,9288,20,25054,2708,2575
401,642,9545,20,25637,2708,2575
402,1094,9824,20,25818,2708,2575
403,1135,9944,20,26111,2708,2575
404,1098,10184,20,26607,2708,2575
405,838,9478,20,25036,2708,2575
406,1169,9948,20,26230,2708,2575
407,1662,10628,20,27063,2708,2575
408,625,9455,21,25441,2708,2575
409,1170,10025,20,26422,2708,2575
410,1129,9777,20,25636,2708,2575
411,574,9347,20,25381,2708,2575
412,680,9658,20,26077,2708,2575
413,922,9420,20,25048,2708,2575
414,593,9467,21,25640,2708,2575
415,1050,10527,20,26908,2708,2575
416,1193,10597,21,26757,2708,2575
417,691,9794,21,26014,2708,2575
418,725,9530,20,25713,2708,2575
419,1333,10203,19,26538,2708,2575
420,1187,10053,22,26194,2708,2575
421,1331,10172,20,26468,2708,2575
422,602,9434,20,25671,2708,2575
423,1045,10192,20,26674,2708,2575
424,1103,9893,20,25926,2708,2575
425,1598,10466,21,26648,2708,2575
426,760,9360,20,25253,2708,2575
427,1063,9720,21,25640,2708,2575
428,524,10485,20,26851,2708,2575
429,429,9435,20,25256,2708,2575
430,680,9578,21,25697,2708,2575
431,1135,10029,21,26338,2708,2575
432,1042,9345,20,25145,2708,2575
433,550,9249,20,25186,2708,2575
434,696,9596,21,25777,2708,2575
435,1595,10221,20,26614,2708,2575
436,1122,10257,20,26671,2708,2575
437,1465,10384,20,26738,2708,2575
438,449,9573,20,25640,2708,2575
439,586,9547,20,25933,2708,2575
440,1192,10173,20,26576,2708,2575
441,627,9141,20,25333,2708,2575
442,778,9795,19,26381,2708,2575
443,649,9400,20,25532,2708,2575
444,469,9211,20,24879,2708,2575
445,1559,10442,20,26585,2708,2575
446,682,9583,20,25845,2708,2575
447,989,10426,21,26870,2708,2575
448,546,9287,20,25288,2708,2575
449,1136,10051,21,26340,2708,2575
450,827,9800,21,26259,2708,2575
451,1090,9985,20,26316,2708,2575
452,526,9228,20,25147,2708,2575
453,949,9695,20,25684,2708,2575
454,1157,9856,21,25904,2708,2575
455,1162,10544,19,26968,2708,2575
456,1098,9976,21,26266,2708,2575
457,932,9662,20,25711,2708,2575
458,643,9726,19,26386,2708,2575
459,1020,10328,19,26916,2708,2575
460,727,9443,20,25575,2708,2575
461,1044,9907,21,26070,2708,2575
462,1634,10496,20,26648,2708,2575
463,740,9326,21,25100,2708,2575
464,711,10013,19,26333,2708,2575
465,721,9834,19,26485,2708,2575
466,970,10435,20,27000,2708,2575
467,1190,10534,19,26903,2708,2575
468,597,9557,19,25978,2708,2575
469,1221,9697,21,25527,2708,2575
470,662,9538,19,25771,2708,2575
471,1117,10408,20,27060,2708,2575
472,945,9236,21,24581,2708,2575
473,979,9430,21,24939,2708,2575
474,803,9549,20,25769,2708,2575
475,970,9602,20,25416,2708,2575
476,1510,10433,20,26899,2708,2575
477,1505,10443,21,26821,2708,2575
478,777,9960,20,26643,2708,2575
479,555,9545,20,25392,2708,2575
480,1084,10104,21,26518,2708,2575
481,667,9472,20,25708,2708,2575
482,1112,10457,20,26628,2708,2575
483,1084,9897,19,26029,2708,2575
484,1360,10486,20,26873,2708,2575
485,1011,10153,20,26545,2708,2575
486,727,9720,20,26039,2708,2575
487,1325,10739,19,27605,2708,2575
488,1034,10046,20,26493,2708,2575
489,906,9473,20,25353,2708,2575
490,936,9662,20,25681,2708,2575
491,1121,9820,20,25855,2708,2575
492,711,9871,21,26621,2708,2575
493,916,9532,20,25262,2708,2575
494,455,8969,21,24596,2708,2575
495,944,9991,20,26270,2708,2575
496,1138,9586,21,25186,2708,2575
497,1142,9620,20,25362,2708,2575
498,598,9491,20,25689,2708,2575
499,560,9337,20,25342,2708,2575
