sid,NOT,AND,Level,edges,PI,PO
81,76,338,6,786,132,90
82,68,341,7,809,132,90
83,69,332,7,782,132,90
84,73,342,6,807,132,90
85,65,327,7,769,132,90
86,73,332,7,796,132,90
87,75,338,7,780,132,90
88,63,333,6,793,132,90
89,65,319,6,759,132,90
90,70,330,6,785,132,90
91,63,328,6,782,132,90
92,68,330,6,773,132,90
93,88,338,6,795,132,90
94,86,340,7,798,132,90
95,80,331,6,775,132,90
96,70,321,7,754,132,90
97,75,338,7,786,132,90
98,91,342,7,796,132,90
99,83,331,7,773,132,90
100,67,326,7,774,132,90
101,69,326,7,777,132,90
102,67,329,7,771,132,90
103,82,331,6,778,132,90
104,63,323,7,763,132,90
105,76,339,6,784,132,90
106,68,331,7,774,132,90
107,63,316,7,747,132,90
108,87,340,7,799,132,90
109,72,337,7,781,132,90
110,67,327,7,765,132,90
111,68,338,7,806,132,90
112,68,322,7,760,132,90
113,91,339,7,786,132,90
114,74,340,7,789,132,90
115,71,330,7,781,132,90
116,68,336,7,782,132,90
117,71,335,6,782,132,90
118,79,342,7,803,132,90
119,65,317,7,759,132,90
120,86,342,7,805,132,90
121,74,341,6,804,132,90
122,81,334,7,791,132,90
123,77,324,6,766,132,90
124,72,329,6,766,132,90
125,86,340,6,789,132,90
126,66,318,6,745,132,90
127,82,330,7,773,132,90
128,65,321,7,764,132,90
129,86,331,7,774,132,90
130,84,336,7,781,132,90
131,80,322,7,761,132,90
132,70,327,7,767,132,90
133,84,331,6,771,132,90
134,67,326,7,764,132,90
135,72,332,7,778,132,90
136,70,337,6,807,132,90
137,72,320,7,764,132,90
138,73,344,7,802,132,90
139,67,332,6,784,132,90
140,69,332,7,781,132,90
141,73,337,7,793,132,90
142,71,330,7,785,132,90
143,69,314,7,750,132,90
144,68,328,7,783,132,90
145,65,332,7,789,132,90
146,75,333,7,773,132,90
147,71,336,7,791,132,90
148,73,333,7,772,132,90
149,66,329,7,788,132,90
150,72,333,7,779,132,90
151,87,334,6,777,132,90
152,68,329,6,782,132,90
153,60,324,7,785,132,90
154,89,340,7,794,132,90
155,66,329,7,767,132,90
156,75,339,7,788,132,90
157,65,332,7,789,132,90
158,67,322,7,767,132,90
159,74,325,7,771,132,90
160,64,328,6,792,132,90
161,66,330,7,779,132,90
162,79,342,6,796,132,90
163,69,328,7,770,132,90
164,75,340,7,801,132,90
165,69,335,6,797,132,90
166,66,325,7,781,132,90
167,64,318,6,753,132,90
168,68,330,7,788,132,90
169,72,335,7,771,132,90
170,78,332,7,790,132,90
171,88,335,6,776,132,90
172,68,340,7,801,132,90
173,85,333,7,780,132,90
174,75,336,7,780,132,90
175,82,330,7,769,132,90
176,78,334,7,779,132,90
177,81,337,7,793,132,90
178,76,332,6,780,132,90
179,66,331,7,792,132,90
180,67,331,6,793,132,90
181,67,327,6,786,132,90
182,67,323,7,762,132,90
183,70,332,6,797,132,90
184,71,321,6,771,132,90
185,69,337,7,790,132,90
186,64,324,6,769,132,90
187,86,331,6,779,132,90
188,68,322,7,765,132,90
189,83,332,7,766,132,90
190,75,338,7,785,132,90
191,64,327,7,773,132,90
192,69,331,6,776,132,90
193,70,333,6,791,132,90
194,70,332,6,788,132,90
195,74,338,7,794,132,90
196,64,336,6,792,132,90
197,70,331,6,783,132,90
198,65,326,7,773,132,90
199,73,341,6,795,132,90
200,81,326,6,772,132,90
201,85,336,7,790,132,90
202,73,342,7,797,132,90
203,84,337,7,790,132,90
204,80,331,7,780,132,90
205,73,337,7,797,132,90
206,69,337,7,800,132,90
207,69,326,7,765,132,90
208,69,333,7,778,132,90
209,86,332,7,766,132,90
210,66,339,7,802,132,90
211,83,340,6,796,132,90
212,70,332,6,769,132,90
213,70,334,7,786,132,90
214,71,334,7,779,132,90
215,65,329,6,790,132,90
216,82,330,6,774,132,90
217,68,331,7,791,132,90
218,68,331,7,774,132,90
219,82,332,7,782,132,90
220,73,340,7,794,132,90
221,80,325,7,759,132,90
222,70,333,6,777,132,90
223,76,335,7,787,132,90
224,81,327,6,766,132,90
225,81,335,6,789,132,90
226,73,334,7,777,132,90
227,84,339,7,789,132,90
228,66,326,7,759,132,90
229,73,335,7,783,132,90
230,71,335,6,783,132,90
231,75,332,7,775,132,90
232,71,333,7,768,132,90
233,86,338,7,789,132,90
234,78,339,7,787,132,90
235,85,331,7,771,132,90
236,76,338,6,778,132,90
237,70,336,7,783,132,90
238,84,336,6,787,132,90
239,67,337,6,793,132,90
240,75,334,7,772,132,90
241,86,338,6,792,132,90
242,79,327,7,767,132,90
243,64,330,7,790,132,90
244,66,332,7,779,132,90
245,69,332,6,789,132,90
246,72,338,7,794,132,90
247,83,330,6,770,132,90
248,63,327,6,772,132,90
249,65,324,7,782,132,90
250,70,336,6,791,132,90
251,71,328,7,787,132,90
252,73,337,7,782,132,90
253,69,325,7,776,132,90
254,69,337,6,792,132,90
255,65,322,7,767,132,90
256,73,331,7,772,132,90
257,70,330,6,786,132,90
258,82,331,6,772,132,90
259,70,336,7,787,132,90
260,65,332,6,780,132,90
261,69,328,7,784,132,90
262,65,330,7,793,132,90
263,72,330,7,785,132,90
264,80,325,6,768,132,90
265,68,326,7,776,132,90
266,65,326,7,761,132,90
267,82,333,6,787,132,90
268,85,339,7,794,132,90
269,68,333,6,787,132,90
270,64,326,6,775,132,90
271,82,330,6,771,132,90
272,70,330,7,780,132,90
273,78,329,7,775,132,90
274,72,331,7,800,132,90
275,68,328,6,785,132,90
276,69,328,7,786,132,90
277,66,317,7,769,132,90
278,67,330,7,777,132,90
279,67,329,6,784,132,90
280,77,344,7,799,132,90
281,75,320,6,766,132,90
282,71,331,7,778,132,90
283,76,329,7,790,132,90
284,65,331,6,788,132,90
285,68,332,6,800,132,90
286,83,338,6,806,132,90
287,67,332,7,780,132,90
288,69,330,7,773,132,90
289,88,347,7,811,132,90
290,77,342,7,789,132,90
291,67,334,6,789,132,90
292,82,330,6,777,132,90
293,71,331,7,784,132,90
294,70,334,7,781,132,90
295,64,321,6,765,132,90
296,62,321,7,761,132,90
297,77,332,6,777,132,90
298,72,334,6,778,132,90
299,81,328,6,779,132,90
300,78,327,7,764,132,90
301,84,342,6,808,132,90
302,79,336,7,776,132,90
303,68,345,7,806,132,90
304,66,332,6,785,132,90
305,70,334,7,791,132,90
306,82,339,6,807,132,90
307,67,341,7,798,132,90
308,66,330,6,786,132,90
309,83,333,6,782,132,90
310,71,340,6,800,132,90
311,66,330,7,772,132,90
312,74,332,7,777,132,90
313,81,331,6,771,132,90
314,72,337,7,784,132,90
315,86,337,7,782,132,90
316,71,339,7,795,132,90
317,82,335,6,785,132,90
318,69,330,7,772,132,90
319,65,328,7,779,132,90
320,69,334,6,791,132,90
321,75,329,6,775,132,90
322,69,333,6,782,132,90
323,72,334,7,779,132,90
324,71,331,7,770,132,90
325,70,337,7,791,132,90
326,76,329,7,769,132,90
327,70,331,7,772,132,90
328,69,336,6,796,132,90
329,70,341,7,800,132,90
330,80,348,7,798,132,90
331,67,334,6,791,132,90
332,75,335,7,780,132,90
333,69,332,7,779,132,90
334,72,336,6,792,132,90
335,67,328,7,764,132,90
336,75,331,7,771,132,90
337,67,337,6,796,132,90
338,74,332,7,777,132,90
339,59,328,6,790,132,90
340,78,344,6,792,132,90
341,84,333,7,777,132,90
342,74,340,6,780,132,90
343,68,326,7,763,132,90
344,71,326,7,765,132,90
345,71,322,7,769,132,90
346,87,349,7,812,132,90
347,67,328,7,766,132,90
348,80,324,7,765,132,90
349,71,336,6,792,132,90
350,82,340,6,800,132,90
351,82,332,6,783,132,90
352,69,338,6,807,132,90
353,71,335,7,780,132,90
354,88,333,6,781,132,90
355,69,327,7,778,132,90
356,68,325,6,768,132,90
357,71,335,7,784,132,90
358,66,333,6,793,132,90
359,68,329,7,782,132,90
360,81,331,7,770,132,90
361,76,323,7,756,132,90
362,70,334,6,777,132,90
363,77,333,6,785,132,90
364,72,321,7,759,132,90
365,73,339,6,789,132,90
366,81,327,6,773,132,90
367,79,335,7,792,132,90
368,79,346,7,809,132,90
369,73,335,7,770,132,90
370,72,334,7,781,132,90
371,76,336,7,779,132,90
372,85,336,7,773,132,90
373,80,329,6,781,132,90
374,68,331,6,785,132,90
375,69,331,6,789,132,90
376,79,325,6,771,132,90
377,84,331,6,765,132,90
378,80,332,7,784,132,90
379,79,334,7,783,132,90
380,66,332,6,777,132,90
381,73,332,6,786,132,90
382,84,337,7,789,132,90
383,78,333,7,769,132,90
384,72,330,7,778,132,90
385,69,335,6,796,132,90
386,72,334,6,783,132,90
387,73,335,7,800,132,90
388,72,332,7,776,132,90
389,74,332,6,781,132,90
390,64,314,7,750,132,90
391,71,326,6,757,132,90
392,75,335,6,788,132,90
393,67,328,6,777,132,90
394,73,332,7,778,132,90
395,87,336,7,781,132,90
396,66,325,6,774,132,90
397,75,340,7,786,132,90
398,69,334,7,789,132,90
399,68,328,7,775,132,90
400,71,333,7,773,132,90
401,80,330,6,781,132,90
402,76,339,7,778,132,90
403,63,326,6,767,132,90
404,67,335,6,794,132,90
405,84,330,6,764,132,90
406,70,331,7,781,132,90
407,85,335,6,780,132,90
408,71,337,7,795,132,90
409,82,330,6,788,132,90
410,82,336,7,788,132,90
411,66,331,6,780,132,90
412,68,318,7,764,132,90
413,70,328,7,780,132,90
414,69,338,6,794,132,90
415,69,335,6,785,132,90
416,68,332,6,784,132,90
417,78,324,7,763,132,90
418,76,338,7,786,132,90
419,84,337,7,785,132,90
420,86,333,6,768,132,90
421,79,338,6,801,132,90
422,63,333,6,792,132,90
423,86,336,6,779,132,90
424,68,336,6,788,132,90
425,86,336,7,773,132,90
426,75,335,6,781,132,90
427,68,328,7,774,132,90
428,74,342,7,802,132,90
429,67,330,7,776,132,90
430,68,342,7,811,132,90
431,76,336,7,782,132,90
432,88,333,6,779,132,90
433,63,330,6,778,132,90
434,71,335,7,786,132,90
435,80,323,7,761,132,90
436,67,332,7,783,132,90
437,70,332,7,777,132,90
438,74,340,7,798,132,90
439,72,336,7,779,132,90
440,77,343,7,800,132,90
441,73,323,7,774,132,90
442,71,330,6,766,132,90
443,72,335,7,782,132,90
444,87,336,7,775,132,90
445,87,331,7,773,132,90
446,68,342,6,807,132,90
447,63,318,7,759,132,90
448,75,345,7,798,132,90
449,72,331,7,768,132,90
450,68,335,6,779,132,90
451,83,333,6,785,132,90
452,66,328,7,777,132,90
453,65,329,7,787,132,90
454,67,329,7,772,132,90
455,70,328,7,772,132,90
456,68,333,7,785,132,90
457,82,330,6,780,132,90
458,73,339,6,785,132,90
459,84,333,7,768,132,90
460,71,336,7,784,132,90
461,70,332,6,782,132,90
462,83,331,6,774,132,90
463,66,329,6,790,132,90
464,62,325,7,782,132,90
465,68,335,7,783,132,90
466,67,327,7,775,132,90
467,76,337,6,792,132,90
468,67,329,7,780,132,90
469,82,331,7,769,132,90
470,67,325,7,755,132,90
471,70,338,6,793,132,90
472,67,328,7,785,132,90
473,67,335,6,803,132,90
474,80,323,7,748,132,90
475,66,339,7,800,132,90
476,72,327,6,777,132,90
477,83,328,7,773,132,90
478,70,335,7,784,132,90
479,74,335,7,783,132,90
480,66,336,7,793,132,90
481,69,328,6,769,132,90
482,70,330,6,775,132,90
483,75,340,7,785,132,90
484,84,330,6,778,132,90
485,82,330,6,779,132,90
486,65,331,6,788,132,90
487,70,333,6,776,132,90
488,83,329,6,770,132,90
489,66,327,7,783,132,90
490,85,331,7,774,132,90
491,69,330,6,768,132,90
492,68,336,6,791,132,90
493,70,330,6,782,132,90
494,72,332,6,779,132,90
495,67,331,6,789,132,90
496,79,329,7,767,132,90
497,71,317,7,763,132,90
498,73,333,7,780,132,90
499,64,330,6,776,132,90
