sid,NOT,AND,Level,edges,PI,PO
80,5550,42550,19,106092,10731,10422
81,1408,38737,19,102411,10731,10422
82,5790,43343,19,107472,10731,10422
83,5747,39157,20,99149,10731,10422
84,5772,39476,19,99785,10731,10422
85,5444,38889,20,98591,10731,10422
86,5752,43109,20,107024,10731,10422
87,5515,42834,19,106579,10731,10422
88,5495,38969,20,98885,10731,10422
89,5556,42857,19,106890,10731,10422
90,5328,42833,19,106869,10731,10422
91,5411,38718,20,98404,10731,10422
92,5756,42908,20,106511,10731,10422
93,5736,43312,19,107277,10731,10422
94,5778,36490,20,93638,10731,10422
95,5470,42295,19,105548,10731,10422
96,1210,31820,18,88718,10731,10422
97,5457,38813,19,98549,10731,10422
98,5727,43323,19,107262,10731,10422
99,1214,38667,20,102373,10731,10422
100,5482,42811,19,106871,10731,10422
101,5314,42826,18,106785,10731,10422
102,5431,38766,20,98518,10731,10422
103,5718,43440,19,107796,10731,10422
104,5606,43008,19,106966,10731,10422
105,5437,38790,19,98486,10731,10422
106,5733,42975,19,106602,10731,10422
107,5574,42702,19,106554,10731,10422
108,5721,36444,19,93696,10731,10422
109,5508,42861,20,106554,10731,10422
110,5717,39233,19,99238,10731,10422
111,5750,39375,19,99404,10731,10422
112,5782,42958,18,106736,10731,10422
113,5338,42587,18,106132,10731,10422
114,5717,39147,18,99137,10731,10422
115,5316,43146,19,107369,10731,10422
116,5701,39282,20,99292,10731,10422
117,5401,38935,19,98771,10731,10422
118,5788,36252,18,93340,10731,10422
119,5698,39350,19,99396,10731,10422
120,5766,43525,20,107853,10731,10422
121,5705,39315,19,99455,10731,10422
122,5359,42802,19,106636,10731,10422
123,5625,43366,20,107445,10731,10422
124,5765,39473,19,99576,10731,10422
125,5486,42229,20,105345,10731,10422
126,5484,35499,20,91821,10731,10422
127,5722,42464,20,105667,10731,10422
128,5663,36253,19,93256,10731,10422
129,1226,38545,19,102143,10731,10422
130,5771,42547,20,105738,10731,10422
131,1655,38655,19,102180,10731,10422
132,1395,38656,18,102413,10731,10422
133,1255,31548,20,88089,10731,10422
134,5323,42796,19,106603,10731,10422
135,5746,39374,18,99433,10731,10422
136,5788,43168,18,107338,10731,10422
137,5329,36132,18,93277,10731,10422
138,5437,38896,19,98859,10731,10422
139,5495,42946,19,106848,10731,10422
140,5460,38884,20,98739,10731,10422
141,5421,38898,20,98805,10731,10422
142,5784,43045,19,106846,10731,10422
143,5655,35905,20,92553,10731,10422
144,5699,43329,19,107632,10731,10422
145,5758,39361,18,99397,10731,10422
146,5628,42985,20,106859,10731,10422
147,5769,36200,20,93184,10731,10422
148,5424,39000,21,98872,10731,10422
149,5792,43265,19,107520,10731,10422
150,5456,38866,19,98737,10731,10422
151,5337,42601,19,106256,10731,10422
152,5724,39346,19,99388,10731,10422
153,5334,42975,20,107125,10731,10422
154,5739,42699,20,106257,10731,10422
155,5756,39300,18,99280,10731,10422
156,5461,39052,20,98995,10731,10422
157,5765,43481,20,107746,10731,10422
158,1423,38619,19,102350,10731,10422
159,1321,38601,20,102400,10731,10422
160,5671,43406,19,107839,10731,10422
161,5711,36439,19,93529,10731,10422
162,5514,35905,20,92761,10731,10422
163,1333,38832,20,103023,10731,10422
164,5671,43023,21,106905,10731,10422
165,5754,36078,19,92933,10731,10422
166,1207,38785,20,102846,10731,10422
167,5625,43002,19,107018,10731,10422
168,5427,42932,19,107058,10731,10422
169,5765,42521,19,105672,10731,10422
170,5352,42673,19,106598,10731,10422
171,5278,43025,19,107079,10731,10422
172,5502,38852,19,98611,10731,10422
173,5507,43091,18,107127,10731,10422
174,5678,39443,19,99549,10731,10422
175,5529,42789,19,106628,10731,10422
176,5793,43609,18,108256,10731,10422
177,5775,43060,19,106877,10731,10422
178,5299,42922,19,106808,10731,10422
179,5713,39219,20,99324,10731,10422
180,5642,43014,18,107104,10731,10422
181,5774,36376,20,93535,10731,10422
182,5395,43116,18,107588,10731,10422
183,5353,42979,21,107174,10731,10422
184,5273,42764,19,106578,10731,10422
185,5787,43139,19,107108,10731,10422
186,5454,38861,20,98614,10731,10422
187,5749,36540,19,93877,10731,10422
188,1702,32394,20,89584,10731,10422
189,5656,36546,18,93861,10731,10422
190,5463,38947,20,98779,10731,10422
191,5683,39003,19,98906,10731,10422
192,5497,38963,19,98875,10731,10422
193,5550,42261,18,105272,10731,10422
194,1298,38717,19,102734,10731,10422
195,5749,43345,19,107376,10731,10422
196,5495,42921,18,106824,10731,10422
197,5453,35818,20,92545,10731,10422
198,1353,38631,20,102359,10731,10422
199,5808,43516,20,107864,10731,10422
200,1547,32197,18,89339,10731,10422
201,5323,42780,19,106468,10731,10422
202,5431,39028,20,98955,10731,10422
203,5619,43199,20,107347,10731,10422
204,5734,36603,19,93962,10731,10422
205,5807,43418,20,107866,10731,10422
206,5693,39126,19,99080,10731,10422
207,5723,39266,19,99190,10731,10422
208,5640,39392,20,99580,10731,10422
209,5353,42782,19,106543,10731,10422
210,5750,43495,19,107830,10731,10422
211,5336,42814,20,106529,10731,10422
212,5442,38812,19,98587,10731,10422
213,5284,35944,19,92928,10731,10422
214,5702,39274,19,99244,10731,10422
215,5686,43401,20,107855,10731,10422
216,5355,43087,19,107085,10731,10422
217,5517,38986,20,98983,10731,10422
218,5752,43245,20,107205,10731,10422
219,5721,35744,20,92125,10731,10422
220,5800,42775,18,106321,10731,10422
221,5743,43326,18,107281,10731,10422
222,5502,42971,20,106871,10731,10422
223,5641,36211,21,93262,10731,10422
224,1229,32212,20,89517,10731,10422
225,5538,42397,19,105870,10731,10422
226,5494,38814,19,98544,10731,10422
227,5343,42820,19,106686,10731,10422
228,5745,43033,19,106772,10731,10422
229,5749,39200,19,99145,10731,10422
230,5779,43490,18,107786,10731,10422
231,5317,35863,19,92682,10731,10422
232,5446,38928,18,98685,10731,10422
233,5718,42542,21,105809,10731,10422
234,5802,43387,19,107676,10731,10422
235,5315,42832,19,106570,10731,10422
236,5470,42869,18,106713,10731,10422
237,5753,43537,19,107987,10731,10422
238,5757,42924,20,106492,10731,10422
239,5535,42882,19,106741,10731,10422
240,5703,39406,19,99540,10731,10422
241,5719,42590,19,106006,10731,10422
242,5331,42735,18,106500,10731,10422
243,5798,43565,19,107940,10731,10422
244,5824,43513,20,107693,10731,10422
245,5688,39311,19,99334,10731,10422
246,5708,39373,20,99558,10731,10422
247,5408,42605,19,106094,10731,10422
248,5466,38773,20,98432,10731,10422
249,5795,42728,20,106197,10731,10422
250,5746,39332,20,99354,10731,10422
251,5803,43473,19,107894,10731,10422
252,5436,38809,20,98522,10731,10422
253,5348,42764,20,106760,10731,10422
254,5439,38949,20,98854,10731,10422
255,5434,42634,19,106547,10731,10422
256,5240,35833,20,92637,10731,10422
257,1478,38264,20,101422,10731,10422
258,5726,36134,19,93018,10731,10422
259,5688,39160,21,99106,10731,10422
260,5491,35796,20,92492,10731,10422
261,5318,42855,18,107026,10731,10422
262,5642,42918,21,106923,10731,10422
263,5781,43145,20,107196,10731,10422
264,5749,35961,19,92505,10731,10422
265,1581,39100,19,103353,10731,10422
266,5672,39408,19,99634,10731,10422
267,5259,42840,18,106802,10731,10422
268,5300,35612,19,92261,10731,10422
269,5493,38925,19,98741,10731,10422
270,5532,42837,19,106741,10731,10422
271,1239,38742,18,102679,10731,10422
272,5714,39340,19,99401,10731,10422
273,5616,36247,18,93309,10731,10422
274,5737,36297,19,93413,10731,10422
275,1230,38639,20,102342,10731,10422
276,5625,43052,19,107199,10731,10422
277,5796,39150,19,99088,10731,10422
278,5713,39253,19,99236,10731,10422
279,5316,42748,20,106656,10731,10422
280,5708,39247,19,99257,10731,10422
281,1213,38699,19,102486,10731,10422
282,5280,42695,19,106493,10731,10422
283,5725,43177,20,107237,10731,10422
284,5488,39013,19,98942,10731,10422
285,5620,36193,19,93140,10731,10422
286,5747,43521,20,107821,10731,10422
287,5763,43000,21,106771,10731,10422
288,5491,42725,21,106382,10731,10422
289,5813,43459,20,107591,10731,10422
290,5718,39340,19,99400,10731,10422
291,5728,39250,19,99243,10731,10422
292,5397,43160,19,107529,10731,10422
293,5778,43346,20,107359,10731,10422
294,5672,39198,20,99160,10731,10422
295,1525,38723,20,102461,10731,10422
296,5700,39368,19,99460,10731,10422
297,5459,42680,19,106410,10731,10422
298,5733,39337,20,99407,10731,10422
299,1223,38999,18,103148,10731,10422
300,5338,42743,19,106516,10731,10422
301,5743,43404,20,107509,10731,10422
302,5494,36011,19,92914,10731,10422
303,5754,36113,19,93000,10731,10422
304,5715,39443,19,99712,10731,10422
305,1219,38474,20,102220,10731,10422
306,5593,43219,19,107248,10731,10422
307,5470,38981,20,98855,10731,10422
308,5751,39154,20,99141,10731,10422
309,1415,31252,19,87584,10731,10422
310,5790,35758,19,92192,10731,10422
311,5751,39412,19,99636,10731,10422
312,5339,42713,20,106567,10731,10422
313,5314,42844,19,106724,10731,10422
314,5519,35394,19,91642,10731,10422
315,5781,42841,19,106297,10731,10422
316,5478,38779,19,98543,10731,10422
317,5748,43747,20,108147,10731,10422
318,5450,38875,19,98679,10731,10422
319,5784,39294,21,99338,10731,10422
320,5699,39313,18,99358,10731,10422
321,5325,42781,19,106532,10731,10422
322,5499,35998,20,92905,10731,10422
323,5720,39356,19,99369,10731,10422
324,5476,38778,20,98516,10731,10422
325,5470,39023,19,98997,10731,10422
326,5619,36554,19,93906,10731,10422
327,1429,38760,20,102498,10731,10422
328,5699,39221,18,99384,10731,10422
329,5742,43519,20,107923,10731,10422
330,5492,42842,20,106593,10731,10422
331,5757,39275,19,99465,10731,10422
332,1461,31901,19,88798,10731,10422
333,5782,39224,20,99217,10731,10422
334,5459,38988,19,98899,10731,10422
335,1648,38980,18,102800,10731,10422
336,5325,42820,19,106856,10731,10422
337,5515,42938,19,106875,10731,10422
338,1401,31727,18,88490,10731,10422
339,5511,39012,21,98938,10731,10422
340,5494,42915,20,106819,10731,10422
341,5318,42646,20,106269,10731,10422
342,5537,43111,20,107071,10731,10422
343,5770,43417,20,107703,10731,10422
344,1494,38662,19,102532,10731,10422
345,5385,42619,19,106489,10731,10422
346,5699,36417,19,93425,10731,10422
347,5747,39211,18,99161,10731,10422
348,5725,42425,19,105528,10731,10422
349,5721,39178,20,99111,10731,10422
350,5758,43450,18,107588,10731,10422
351,5764,42858,19,106307,10731,10422
352,5686,39203,18,99307,10731,10422
353,5851,42777,19,106146,10731,10422
354,5765,43247,20,107348,10731,10422
355,1262,38555,19,102514,10731,10422
356,5745,43250,19,107242,10731,10422
357,5779,39330,20,99369,10731,10422
358,5729,39171,20,99176,10731,10422
359,5663,43423,20,107888,10731,10422
360,5370,42858,19,106625,10731,10422
361,5727,42644,21,106078,10731,10422
362,5469,38879,20,98742,10731,10422
363,5604,42540,18,105943,10731,10422
364,5655,42839,19,106525,10731,10422
365,5788,43190,19,107014,10731,10422
366,5769,43143,19,106968,10731,10422
367,5762,43344,19,107481,10731,10422
368,5494,35930,21,92813,10731,10422
369,5724,35875,19,92528,10731,10422
370,5482,38841,19,98638,10731,10422
371,5743,39318,20,99320,10731,10422
372,5293,35865,18,92733,10731,10422
373,1258,38587,19,102335,10731,10422
374,5465,38946,21,98827,10731,10422
375,5685,39225,20,99163,10731,10422
376,5306,42317,19,105677,10731,10422
377,5659,36438,20,93646,10731,10422
378,5761,42757,19,106305,10731,10422
379,5311,42790,19,106605,10731,10422
380,5800,43522,21,107815,10731,10422
381,5567,42768,20,106616,10731,10422
382,5759,36523,19,93715,10731,10422
383,5753,39388,19,99496,10731,10422
384,1427,31790,18,88567,10731,10422
385,5765,43465,18,107799,10731,10422
386,5383,38753,19,98526,10731,10422
387,5801,43284,18,107506,10731,10422
388,5726,39295,18,99268,10731,10422
389,5518,42801,19,106550,10731,10422
390,5672,39331,20,99358,10731,10422
391,5784,35961,21,92527,10731,10422
392,5671,39209,20,99238,10731,10422
393,5455,38790,20,98479,10731,10422
394,5760,39284,21,99263,10731,10422
395,1196,32153,19,89393,10731,10422
396,5533,42811,20,106573,10731,10422
397,5424,38788,20,98525,10731,10422
398,5754,39173,19,99077,10731,10422
399,5478,38872,19,98656,10731,10422
400,5777,43023,18,106772,10731,10422
401,5779,36471,19,93676,10731,10422
402,5779,39236,20,99269,10731,10422
403,5717,39411,19,99457,10731,10422
404,5701,35664,19,92057,10731,10422
405,5352,42902,21,106692,10731,10422
406,5750,39223,20,99136,10731,10422
407,5651,43215,19,107302,10731,10422
408,5477,42221,20,105442,10731,10422
409,5643,43152,20,107130,10731,10422
410,5340,42985,20,106941,10731,10422
411,5405,38820,19,98596,10731,10422
412,5419,38806,19,98607,10731,10422
413,5332,42709,19,106463,10731,10422
414,5739,39318,20,99359,10731,10422
415,5695,39369,20,99403,10731,10422
416,5701,39155,19,99144,10731,10422
417,5513,36134,19,93270,10731,10422
418,5431,38889,18,98700,10731,10422
419,5780,43270,18,107342,10731,10422
420,5638,36331,20,93513,10731,10422
421,5761,36276,19,93362,10731,10422
422,5411,38868,19,98728,10731,10422
423,5748,42716,20,106184,10731,10422
424,5771,43493,20,107820,10731,10422
425,5656,42853,20,106487,10731,10422
426,5493,42339,19,105668,10731,10422
427,5718,39412,19,99563,10731,10422
428,1228,43300,19,107480,10731,10422
429,5517,42816,19,106702,10731,10422
430,5532,42980,18,106904,10731,10422
431,5749,39380,20,99509,10731,10422
432,5300,42234,18,105468,10731,10422
433,5416,38861,20,98685,10731,10422
434,5810,43184,20,107042,10731,10422
435,5756,42696,20,106189,10731,10422
436,5849,42561,19,105735,10731,10422
437,5767,43245,19,107375,10731,10422
438,5308,42818,19,106755,10731,10422
439,5389,38771,18,98413,10731,10422
440,5461,38873,20,98633,10731,10422
441,5566,36565,19,94172,10731,10422
442,5480,39032,19,98949,10731,10422
443,5460,38773,19,98607,10731,10422
444,5366,43037,19,106998,10731,10422
445,1754,39044,19,102858,10731,10422
446,5373,38928,19,98763,10731,10422
447,5425,42609,19,106290,10731,10422
448,5442,38792,20,98526,10731,10422
449,5729,39269,19,99452,10731,10422
450,5496,38939,19,98858,10731,10422
451,5675,36612,20,93898,10731,10422
452,5739,39504,21,99698,10731,10422
453,5369,43218,19,107604,10731,10422
454,5667,39328,19,99480,10731,10422
455,5558,42832,18,106629,10731,10422
456,5698,43095,21,106940,10731,10422
457,5771,42983,19,106698,10731,10422
458,5462,42824,20,106579,10731,10422
459,5744,43128,19,107091,10731,10422
460,5817,43211,19,106974,10731,10422
461,5762,39247,20,99213,10731,10422
462,5639,43139,20,106999,10731,10422
463,5746,39297,20,99275,10731,10422
464,5573,42974,19,107078,10731,10422
465,5458,38967,20,98739,10731,10422
466,5629,43057,20,107020,10731,10422
467,5519,42792,19,106633,10731,10422
468,5467,38977,19,98895,10731,10422
469,5398,42275,20,105680,10731,10422
470,5425,38869,19,98755,10731,10422
471,5759,43073,20,106841,10731,10422
472,1349,38668,19,102671,10731,10422
473,5727,39511,19,99850,10731,10422
474,5486,42174,19,105341,10731,10422
475,5725,39274,20,99484,10731,10422
476,5625,42850,20,106488,10731,10422
477,1524,38965,19,102890,10731,10422
478,5533,42822,20,106506,10731,10422
479,5383,42836,19,106856,10731,10422
480,5761,43041,19,106770,10731,10422
481,5709,39305,19,99315,10731,10422
482,5703,39231,20,99238,10731,10422
483,5754,39189,20,99172,10731,10422
484,5743,36256,19,93299,10731,10422
485,5782,43670,20,108132,10731,10422
486,5456,42685,19,106255,10731,10422
487,5735,43131,19,106978,10731,10422
488,5646,36135,19,93043,10731,10422
489,5356,42808,19,106712,10731,10422
490,1174,38272,19,101816,10731,10422
491,5604,39051,19,98951,10731,10422
492,5492,42864,21,106573,10731,10422
493,1371,38868,19,103099,10731,10422
494,5691,39277,18,99159,10731,10422
495,5767,43255,21,107122,10731,10422
496,1235,39033,19,103170,10731,10422
497,5304,42732,19,106433,10731,10422
498,5717,39280,20,99294,10731,10422
499,5728,39330,19,99429,10731,10422
