sid,NOT,AND,Level,edges,PI,PO
210,369,2580,16,6189,828,702
211,397,2383,16,5777,828,702
212,336,2320,18,5720,828,702
213,312,2302,18,5785,828,702
214,374,2463,15,5874,828,702
215,401,2383,17,5824,828,702
216,413,2380,17,5806,828,702
217,391,2479,18,5981,828,702
218,451,2544,17,6053,828,702
219,446,2552,18,6127,828,702
220,432,2521,16,6059,828,702
221,385,2267,18,5626,828,702
222,369,2335,16,5647,828,702
223,398,2393,19,5809,828,702
224,407,2372,15,5819,828,702
225,401,2421,18,5907,828,702
226,399,2510,19,5966,828,702
227,363,2296,16,5633,828,702
228,416,2526,18,6015,828,702
229,376,2483,17,5970,828,702
230,400,2542,17,6027,828,702
231,419,2517,19,6026,828,702
232,416,2415,16,5836,828,702
233,475,2495,17,6001,828,702
234,383,2317,17,5734,828,702
235,419,2470,15,5956,828,702
236,412,2433,16,5858,828,702
237,375,2475,16,5975,828,702
238,434,2414,18,5872,828,702
239,394,2401,18,5733,828,702
240,402,2526,19,5995,828,702
241,421,2413,17,5806,828,702
242,406,2376,17,5800,828,702
243,409,2516,15,6015,828,702
244,408,2473,17,5866,828,702
245,439,2544,17,6120,828,702
246,342,2365,16,5836,828,702
247,430,2338,16,5766,828,702
248,387,2422,18,5784,828,702
249,439,2581,17,6103,828,702
250,346,2247,17,5496,828,702
251,415,2335,17,5820,828,702
252,362,2366,17,5656,828,702
253,368,2378,16,5813,828,702
254,382,2388,18,5842,828,702
255,350,2310,16,5699,828,702
256,398,2356,17,5772,828,702
257,424,2490,17,6021,828,702
258,375,2289,19,5669,828,702
259,390,2441,18,5912,828,702
260,449,2503,16,6001,828,702
261,371,2411,17,5939,828,702
262,411,2407,17,5838,828,702
263,403,2320,17,5715,828,702
264,383,2343,17,5728,828,702
265,351,2267,16,5598,828,702
266,375,2524,18,6000,828,702
267,377,2377,18,5837,828,702
268,404,2364,16,5775,828,702
269,425,2467,16,5888,828,702
270,448,2572,17,6134,828,702
271,424,2393,18,5855,828,702
272,363,2436,17,5888,828,702
273,394,2447,16,5879,828,702
274,388,2325,18,5715,828,702
275,423,2441,16,5885,828,702
276,384,2362,17,5751,828,702
277,353,2350,19,5710,828,702
278,435,2504,18,5903,828,702
279,410,2417,16,5959,828,702
280,383,2484,18,5972,828,702
281,442,2404,17,5819,828,702
282,398,2337,18,5684,828,702
283,428,2365,18,5865,828,702
284,376,2428,18,5862,828,702
285,418,2543,17,6035,828,702
286,412,2465,18,6008,828,702
287,431,2443,18,5854,828,702
288,394,2401,16,5802,828,702
289,398,2370,18,5821,828,702
290,391,2444,18,5864,828,702
291,421,2450,18,5833,828,702
292,449,2471,17,5915,828,702
293,419,2439,18,5920,828,702
294,422,2484,17,5989,828,702
295,427,2466,17,5905,828,702
296,406,2493,18,5943,828,702
297,447,2465,17,5946,828,702
298,394,2495,17,6009,828,702
299,386,2299,15,5661,828,702
300,437,2404,17,5720,828,702
301,355,2359,15,5712,828,702
302,420,2552,17,6002,828,702
303,371,2472,18,5971,828,702
304,375,2426,17,5934,828,702
305,416,2363,17,5837,828,702
306,372,2354,16,5813,828,702
307,386,2389,16,5719,828,702
308,405,2453,18,5926,828,702
309,445,2645,18,6288,828,702
310,460,2536,17,5955,828,702
311,416,2480,16,5919,828,702
312,376,2322,17,5734,828,702
313,374,2336,18,5700,828,702
314,478,2552,19,6056,828,702
315,348,2240,15,5585,828,702
316,376,2447,17,5935,828,702
317,385,2308,17,5749,828,702
318,362,2387,17,5863,828,702
319,367,2382,17,5689,828,702
320,390,2468,17,5940,828,702
321,431,2504,17,5934,828,702
322,374,2435,16,5882,828,702
323,391,2459,16,5839,828,702
324,405,2465,19,5878,828,702
325,400,2545,16,6117,828,702
326,434,2494,17,5936,828,702
327,461,2518,16,5976,828,702
328,306,2282,17,5640,828,702
329,387,2579,17,6165,828,702
330,363,2363,16,5665,828,702
331,306,2348,16,5727,828,702
332,357,2365,17,5777,828,702
333,383,2394,17,5749,828,702
334,409,2417,18,5784,828,702
335,362,2380,16,5770,828,702
336,397,2401,18,5822,828,702
337,394,2510,17,6042,828,702
338,436,2526,17,5999,828,702
339,359,2313,16,5591,828,702
340,404,2428,17,5822,828,702
341,449,2539,19,6191,828,702
342,429,2516,16,5935,828,702
343,457,2539,17,6036,828,702
344,380,2434,16,5936,828,702
345,453,2457,17,5937,828,702
346,375,2239,17,5513,828,702
347,365,2315,15,5598,828,702
348,461,2441,18,5904,828,702
349,441,2586,18,6084,828,702
350,459,2535,17,6061,828,702
351,427,2425,17,5833,828,702
352,262,2277,16,5613,828,702
353,475,2584,17,6136,828,702
354,460,2518,17,6061,828,702
355,429,2451,18,5911,828,702
356,338,2258,16,5549,828,702
357,396,2432,17,5866,828,702
358,378,2496,18,6001,828,702
359,398,2391,17,5874,828,702
360,380,2377,16,5784,828,702
361,389,2200,16,5469,828,702
362,361,2492,17,6024,828,702
363,408,2362,17,5774,828,702
364,332,2266,16,5593,828,702
365,420,2490,17,5847,828,702
366,418,2444,16,5852,828,702
367,413,2473,17,5942,828,702
368,418,2414,15,5787,828,702
369,392,2394,18,5783,828,702
370,409,2524,17,6042,828,702
371,389,2445,17,5814,828,702
372,348,2327,17,5687,828,702
373,436,2491,17,6015,828,702
374,382,2392,17,5725,828,702
375,451,2579,18,6082,828,702
376,455,2531,19,6163,828,702
377,414,2375,16,5779,828,702
378,451,2409,17,5824,828,702
379,461,2516,19,5969,828,702
380,343,2481,16,5936,828,702
381,393,2393,16,5850,828,702
382,361,2334,18,5759,828,702
383,402,2470,17,5872,828,702
384,473,2573,18,6084,828,702
385,380,2450,17,5872,828,702
386,378,2375,15,5650,828,702
387,388,2357,16,5772,828,702
388,404,2507,17,5991,828,702
389,429,2561,18,6078,828,702
390,393,2397,17,5786,828,702
391,405,2443,17,5815,828,702
392,393,2399,19,5793,828,702
393,404,2469,17,5915,828,702
394,425,2419,16,5788,828,702
395,352,2259,16,5664,828,702
396,435,2509,18,5968,828,702
397,420,2485,18,5928,828,702
398,364,2404,18,5792,828,702
399,411,2504,16,5951,828,702
400,434,2540,18,6076,828,702
401,385,2310,17,5748,828,702
402,325,2257,17,5532,828,702
403,389,2435,18,5848,828,702
404,407,2493,17,5978,828,702
405,429,2398,19,5801,828,702
406,412,2530,17,6010,828,702
407,379,2484,18,6046,828,702
408,462,2516,19,5902,828,702
409,448,2420,17,5816,828,702
410,431,2442,18,5957,828,702
411,401,2437,17,5784,828,702
412,396,2404,16,5835,828,702
413,482,2521,16,6027,828,702
414,362,2339,18,5611,828,702
415,404,2476,16,5886,828,702
416,352,2418,17,5839,828,702
417,389,2319,17,5710,828,702
418,377,2408,16,5746,828,702
419,446,2452,17,5904,828,702
420,456,2372,17,5823,828,702
421,439,2521,18,6096,828,702
422,386,2526,16,6051,828,702
423,397,2456,16,6038,828,702
424,384,2461,15,5963,828,702
425,410,2396,17,5823,828,702
426,417,2489,18,5892,828,702
427,410,2425,17,5774,828,702
428,402,2580,17,6126,828,702
429,387,2341,19,5722,828,702
430,402,2343,19,5640,828,702
431,436,2596,16,6194,828,702
432,401,2473,18,5918,828,702
433,379,2439,17,5855,828,702
434,460,2487,18,5904,828,702
435,417,2478,16,5907,828,702
436,396,2418,16,5765,828,702
437,411,2431,17,5864,828,702
438,363,2430,17,5885,828,702
439,355,2334,17,5704,828,702
440,378,2514,17,6003,828,702
441,465,2510,17,6051,828,702
442,372,2441,17,5864,828,702
443,370,2390,18,5829,828,702
444,360,2306,17,5716,828,702
445,429,2407,19,5852,828,702
446,375,2382,18,5760,828,702
447,331,2319,17,5726,828,702
448,377,2407,15,5778,828,702
449,381,2401,19,5828,828,702
450,402,2438,16,5904,828,702
451,386,2347,20,5798,828,702
452,385,2333,18,5606,828,702
453,422,2361,18,5844,828,702
454,396,2481,17,5947,828,702
455,429,2452,17,5906,828,702
456,389,2476,18,5947,828,702
457,400,2331,16,5675,828,702
458,401,2409,18,5897,828,702
459,351,2344,17,5748,828,702
460,384,2351,16,5721,828,702
461,392,2449,18,5903,828,702
462,429,2435,17,5915,828,702
463,397,2524,17,6017,828,702
464,367,2319,17,5740,828,702
465,385,2448,16,5907,828,702
466,377,2328,17,5705,828,702
467,399,2416,17,5897,828,702
468,412,2507,18,5991,828,702
469,416,2532,18,5999,828,702
470,422,2601,18,6185,828,702
471,434,2501,16,5928,828,702
472,322,2304,16,5701,828,702
473,360,2441,19,5855,828,702
474,407,2341,15,5757,828,702
475,289,2482,17,6031,828,702
476,377,2340,18,5751,828,702
477,414,2398,17,5878,828,702
478,425,2460,18,5878,828,702
479,332,2283,17,5648,828,702
480,442,2543,18,5999,828,702
481,355,2309,17,5557,828,702
482,392,2417,16,5787,828,702
483,333,2314,17,5632,828,702
484,445,2456,18,5922,828,702
485,353,2376,18,5939,828,702
486,447,2485,18,5920,828,702
487,440,2542,19,6019,828,702
488,389,2342,19,5767,828,702
489,363,2349,18,5771,828,702
490,420,2418,17,5865,828,702
491,380,2429,17,5876,828,702
492,388,2440,16,5855,828,702
493,389,2377,17,5855,828,702
494,384,2442,16,5887,828,702
495,443,2555,19,6056,828,702
496,371,2376,17,5747,828,702
497,413,2397,18,5840,828,702
498,364,2508,17,6025,828,702
499,451,2511,17,5985,828,702
