sid,NOT,AND,Level,edges,PI,PO
145,3370,26898,38,67150,4561,4181
146,3320,27149,40,68209,4561,4181
147,3726,27312,40,68260,4561,4181
148,3774,28096,35,69334,4561,4181
149,3512,26538,39,66682,4561,4181
150,3164,26386,38,66475,4561,4181
151,3393,27395,34,68839,4561,4181
152,3567,27770,33,69038,4561,4181
153,3372,26724,40,67351,4561,4181
154,3447,26946,42,67350,4561,4181
155,3497,27327,39,67880,4561,4181
156,3398,27179,40,67564,4561,4181
157,3563,27668,41,67888,4561,4181
158,3672,26853,40,66736,4561,4181
159,3485,26858,36,67385,4561,4181
160,3590,27466,35,68596,4561,4181
161,3465,27954,34,69514,4561,4181
162,3578,27273,39,68136,4561,4181
163,3453,27060,35,68219,4561,4181
164,3289,27039,35,67804,4561,4181
165,3243,26650,39,66879,4561,4181
166,3477,28006,34,70149,4561,4181
167,3337,26132,39,66079,4561,4181
168,3412,26761,37,67482,4561,4181
169,3291,26342,40,66378,4561,4181
170,3569,27796,34,69513,4561,4181
171,3675,28147,31,71082,4561,4181
172,3299,26917,44,67190,4561,4181
173,3681,26918,41,66792,4561,4181
174,3824,29210,30,72213,4561,4181
175,3396,26902,37,67483,4561,4181
176,3837,27849,35,69141,4561,4181
177,3201,26906,40,67948,4561,4181
178,3387,26317,40,66405,4561,4181
179,3489,27674,35,69084,4561,4181
180,3222,26964,39,67637,4561,4181
181,3551,27193,40,68105,4561,4181
182,3490,27179,37,68712,4561,4181
183,3515,27396,36,68458,4561,4181
184,3766,27530,35,68923,4561,4181
185,3215,26928,38,67668,4561,4181
186,3596,27934,40,69067,4561,4181
187,3347,27249,42,68198,4561,4181
188,3651,26704,40,66458,4561,4181
189,3843,27969,31,70467,4561,4181
190,3676,28665,37,70200,4561,4181
191,3460,27659,41,68495,4561,4181
192,3296,27057,38,67821,4561,4181
193,3550,27825,34,69505,4561,4181
194,2965,26954,38,67663,4561,4181
195,3305,27144,35,68169,4561,4181
196,3723,28661,31,71874,4561,4181
197,3299,27660,42,68623,4561,4181
198,3443,26760,36,66966,4561,4181
199,3495,27782,34,69099,4561,4181
200,3414,27367,37,68638,4561,4181
201,3468,27473,41,68497,4561,4181
202,3968,27981,37,68687,4561,4181
203,3648,27356,37,68363,4561,4181
204,3552,27581,37,68895,4561,4181
205,3635,27616,37,68387,4561,4181
206,3123,27087,39,67760,4561,4181
207,3703,27373,37,68514,4561,4181
208,3603,27957,33,69643,4561,4181
209,3617,27435,31,69168,4561,4181
210,3760,27621,39,67913,4561,4181
211,3298,26956,36,67773,4561,4181
212,3483,27363,34,68060,4561,4181
213,3483,26467,41,66630,4561,4181
214,3735,27557,36,68456,4561,4181
215,3170,26771,38,67301,4561,4181
216,3562,27444,38,68497,4561,4181
217,3359,26678,38,66839,4561,4181
218,3380,26943,37,67254,4561,4181
219,3632,27263,39,67715,4561,4181
220,3705,27508,37,68622,4561,4181
221,3654,26571,38,67026,4561,4181
222,3375,27084,39,67602,4561,4181
223,3329,26323,39,66389,4561,4181
224,3532,27159,38,68318,4561,4181
225,3292,26209,40,66332,4561,4181
226,3453,27186,34,67971,4561,4181
227,3330,26814,39,67392,4561,4181
228,3407,27728,33,69088,4561,4181
229,3603,27579,38,68411,4561,4181
230,3178,28151,36,69585,4561,4181
231,3371,26332,39,65731,4561,4181
232,3406,27782,33,68770,4561,4181
233,3533,26966,40,67410,4561,4181
234,3250,26766,41,67109,4561,4181
235,3531,26530,41,66549,4561,4181
236,3182,26481,39,66661,4561,4181
237,3431,27888,37,68978,4561,4181
238,3303,26255,40,66448,4561,4181
239,3131,26908,39,67597,4561,4181
240,3464,27427,36,68149,4561,4181
241,3282,26582,42,66728,4561,4181
242,3471,28265,32,71214,4561,4181
243,3409,27937,38,68866,4561,4181
244,3419,27603,40,68697,4561,4181
245,3356,27333,38,68069,4561,4181
246,3618,27094,39,67275,4561,4181
247,3869,27029,39,67599,4561,4181
248,3498,27262,37,67580,4561,4181
249,3409,27347,40,68241,4561,4181
250,3173,26081,39,66067,4561,4181
251,3571,26954,34,67507,4561,4181
252,3402,27227,40,67512,4561,4181
253,3534,27172,34,68652,4561,4181
254,3661,27478,41,68517,4561,4181
255,3179,26679,38,67468,4561,4181
256,3732,27907,32,70498,4561,4181
257,3486,26859,38,67026,4561,4181
258,3397,26221,38,65963,4561,4181
259,3475,26908,39,67295,4561,4181
260,3439,27477,38,68251,4561,4181
261,3718,28311,34,70344,4561,4181
262,3459,27023,36,67780,4561,4181
263,3568,27699,39,68662,4561,4181
264,3497,26711,39,67308,4561,4181
265,3308,26231,40,66081,4561,4181
266,3398,27038,38,67339,4561,4181
267,3487,27072,37,68053,4561,4181
268,3312,25964,38,65984,4561,4181
269,3487,28195,32,71125,4561,4181
270,3371,26867,38,67605,4561,4181
271,3499,26736,39,66920,4561,4181
272,3736,27538,42,67984,4561,4181
273,3423,26677,38,67332,4561,4181
274,3374,26828,41,67208,4561,4181
275,3268,26849,37,67132,4561,4181
276,3493,26670,37,66930,4561,4181
277,3583,27255,36,68150,4561,4181
278,3306,27123,42,67846,4561,4181
279,3469,27091,41,67993,4561,4181
280,3549,27934,38,69153,4561,4181
281,3490,27214,33,68403,4561,4181
282,3062,26573,39,67044,4561,4181
283,3237,26112,41,66074,4561,4181
284,3635,27884,34,68971,4561,4181
285,3498,26480,39,66529,4561,4181
286,3519,27242,41,67936,4561,4181
287,3479,27322,36,68973,4561,4181
288,3335,26629,41,67045,4561,4181
289,3370,27329,41,68040,4561,4181
290,3410,27428,40,67878,4561,4181
291,3528,27705,35,69320,4561,4181
292,3446,28092,32,70471,4561,4181
293,3331,26715,38,67199,4561,4181
294,3497,26920,39,67539,4561,4181
295,3459,26787,39,67228,4561,4181
296,3728,27775,31,69878,4561,4181
297,3460,26384,38,66246,4561,4181
298,3538,27136,38,67365,4561,4181
299,3373,27141,35,68617,4561,4181
300,3527,27237,38,68539,4561,4181
301,3353,26829,41,67164,4561,4181
302,3419,26467,37,66762,4561,4181
303,3669,28208,40,69317,4561,4181
304,3650,27790,36,68789,4561,4181
305,3434,27510,38,68726,4561,4181
306,3934,28195,33,70032,4561,4181
307,3386,27101,37,67531,4561,4181
308,3424,27565,35,68905,4561,4181
309,3890,29022,31,72290,4561,4181
310,3434,27216,37,67993,4561,4181
311,3417,27230,39,67845,4561,4181
312,3646,27649,33,69470,4561,4181
313,3649,26926,38,67647,4561,4181
314,3439,27022,37,67256,4561,4181
315,3934,27852,40,68825,4561,4181
316,3488,26557,39,66304,4561,4181
317,3308,27410,37,68570,4561,4181
318,3436,27214,39,67864,4561,4181
319,3495,27505,37,68588,4561,4181
320,3310,26934,36,67477,4561,4181
321,3575,27218,39,68018,4561,4181
322,3332,26597,41,67287,4561,4181
323,3526,27347,38,67990,4561,4181
324,3396,27251,39,68244,4561,4181
325,3707,27722,37,68409,4561,4181
326,3572,28151,32,70620,4561,4181
327,3444,27397,36,68631,4561,4181
328,3496,28010,38,69259,4561,4181
329,3387,27646,40,68486,4561,4181
330,3189,27047,39,67728,4561,4181
331,3438,27788,38,68681,4561,4181
332,3540,26774,39,67048,4561,4181
333,3306,26775,38,66990,4561,4181
334,3494,27843,38,69027,4561,4181
335,3557,28075,31,71174,4561,4181
336,3508,26986,37,67735,4561,4181
337,3554,27475,37,68674,4561,4181
338,3432,26438,39,66620,4561,4181
339,3346,26997,39,67516,4561,4181
340,3219,27156,40,67814,4561,4181
341,3623,28230,33,71061,4561,4181
342,3249,27426,38,68476,4561,4181
343,3579,27013,39,67787,4561,4181
344,3505,27371,31,69699,4561,4181
345,3442,26953,39,67634,4561,4181
346,3531,26889,39,67380,4561,4181
347,3619,27300,38,67561,4561,4181
348,3219,26334,39,66023,4561,4181
349,3455,27303,37,68156,4561,4181
350,3232,26241,39,66243,4561,4181
351,3343,26401,39,66955,4561,4181
352,3500,27470,42,67770,4561,4181
353,3311,26752,31,67998,4561,4181
354,3245,26640,36,67659,4561,4181
355,3568,27761,34,68919,4561,4181
356,3297,26358,39,66521,4561,4181
357,3235,27133,36,67861,4561,4181
358,3405,27760,34,69400,4561,4181
359,3316,26812,39,67140,4561,4181
360,3529,27803,33,69498,4561,4181
361,3329,26585,42,67282,4561,4181
362,3363,27318,38,68312,4561,4181
363,3579,26804,36,67715,4561,4181
364,3373,26811,42,67495,4561,4181
365,3471,27342,36,68074,4561,4181
366,3390,26929,37,67696,4561,4181
367,3521,27388,38,68730,4561,4181
368,3414,26760,39,67228,4561,4181
369,3223,26872,41,67319,4561,4181
370,3365,27146,37,68034,4561,4181
371,3468,27772,36,68684,4561,4181
372,3512,27859,32,70259,4561,4181
373,3666,27590,38,68333,4561,4181
374,3414,27131,38,67759,4561,4181
375,3433,27053,43,67731,4561,4181
376,3456,26392,38,67090,4561,4181
377,3315,27157,39,68189,4561,4181
378,3826,27112,36,67742,4561,4181
379,3729,27308,35,68312,4561,4181
380,3697,28565,39,70080,4561,4181
381,3576,27437,36,69002,4561,4181
382,3639,27823,35,69034,4561,4181
383,3390,27622,38,68510,4561,4181
384,3556,27211,36,68209,4561,4181
385,3424,27653,36,68854,4561,4181
386,3080,26273,37,65765,4561,4181
387,3388,27000,38,67604,4561,4181
388,3595,28407,32,70765,4561,4181
389,3228,26885,39,67361,4561,4181
390,3538,28261,35,70205,4561,4181
391,3626,27878,39,69141,4561,4181
392,3628,27329,38,67754,4561,4181
393,3414,27055,38,67224,4561,4181
394,3402,27264,41,67441,4561,4181
395,3814,28124,32,70632,4561,4181
396,3394,27015,38,67665,4561,4181
397,3978,27015,39,66665,4561,4181
398,3266,27067,38,67967,4561,4181
399,3577,27789,38,68829,4561,4181
400,3494,27332,38,67971,4561,4181
401,3371,26575,38,66889,4561,4181
402,3523,27242,41,67972,4561,4181
403,3528,27392,38,68041,4561,4181
404,3424,28153,32,70768,4561,4181
405,3871,27256,38,67477,4561,4181
406,3337,26583,39,66562,4561,4181
407,3490,27299,39,68510,4561,4181
408,3220,26053,38,65809,4561,4181
409,3324,26567,41,66926,4561,4181
410,3309,26461,39,66890,4561,4181
411,3618,27669,37,68479,4561,4181
412,3291,27390,36,68283,4561,4181
413,3301,26609,40,66970,4561,4181
414,3349,27285,36,68163,4561,4181
415,3323,27147,40,67636,4561,4181
416,3395,27385,34,68201,4561,4181
417,3287,27325,35,68686,4561,4181
418,3538,27718,31,69299,4561,4181
419,3294,25974,35,66075,4561,4181
420,3300,26757,41,67087,4561,4181
421,3424,26841,38,67784,4561,4181
422,3485,27026,38,67485,4561,4181
423,3401,26766,41,67435,4561,4181
424,3306,27740,41,68906,4561,4181
425,3641,26697,41,67080,4561,4181
426,3530,27248,33,68149,4561,4181
427,3409,27208,37,68035,4561,4181
428,2872,28062,39,68812,4561,4181
429,3387,26770,41,67316,4561,4181
430,3432,27377,39,68276,4561,4181
431,3399,27535,38,68158,4561,4181
432,3748,27571,41,68287,4561,4181
433,3576,27827,38,68581,4561,4181
434,3154,26444,40,66541,4561,4181
435,3526,27119,36,67762,4561,4181
436,3408,27058,36,67921,4561,4181
437,3223,26020,41,66140,4561,4181
438,3615,27036,41,67316,4561,4181
439,3257,27135,39,67741,4561,4181
440,3625,28036,31,70138,4561,4181
441,3412,27147,40,67838,4561,4181
442,3221,28110,37,69495,4561,4181
443,3273,27466,41,68126,4561,4181
444,3380,26536,37,66942,4561,4181
445,3433,27220,37,68290,4561,4181
446,3438,27571,41,67851,4561,4181
447,3389,27250,39,68312,4561,4181
448,3376,27051,36,67434,4561,4181
449,3484,27627,36,68919,4561,4181
450,3358,28265,34,70408,4561,4181
451,3348,27302,40,68204,4561,4181
452,3421,27339,40,68181,4561,4181
453,3397,26542,37,67362,4561,4181
454,3449,27580,38,68504,4561,4181
455,3551,26805,39,67053,4561,4181
456,3388,26381,39,66281,4561,4181
457,3529,26652,41,67182,4561,4181
458,3273,27237,38,68010,4561,4181
459,3772,27966,32,70249,4561,4181
460,3217,27191,40,67719,4561,4181
461,3340,27216,41,67713,4561,4181
462,3576,26516,39,66603,4561,4181
463,3646,27771,34,69131,4561,4181
464,3405,26545,39,66383,4561,4181
465,3519,27658,39,68102,4561,4181
466,3149,26865,41,67614,4561,4181
467,3676,27494,34,68721,4561,4181
468,3644,26808,41,66224,4561,4181
469,3551,28107,33,70281,4561,4181
470,3497,28007,32,70428,4561,4181
471,3471,27777,31,69852,4561,4181
472,3596,26567,39,66489,4561,4181
473,3301,27421,39,68133,4561,4181
474,3760,27516,36,68736,4561,4181
475,3518,27425,36,68282,4561,4181
476,3464,27228,37,68057,4561,4181
477,3387,26808,37,67312,4561,4181
478,3319,27372,38,68533,4561,4181
479,3504,26860,36,67360,4561,4181
480,3909,28387,32,70485,4561,4181
481,3157,26049,39,65707,4561,4181
482,3304,26825,39,67191,4561,4181
483,3334,26965,38,67421,4561,4181
484,3651,27438,38,68549,4561,4181
485,3312,26842,39,67345,4561,4181
486,3757,28164,31,70551,4561,4181
487,3633,28075,32,70538,4561,4181
488,3478,27703,33,69500,4561,4181
489,3180,26793,43,67558,4561,4181
490,3565,27469,34,68393,4561,4181
491,3632,27196,35,67698,4561,4181
492,3568,28214,31,70719,4561,4181
493,3533,27929,34,69654,4561,4181
494,3668,27979,38,68985,4561,4181
495,3520,26740,34,67100,4561,4181
496,3636,27716,35,69087,4561,4181
497,3381,26167,38,66028,4561,4181
498,3396,27630,34,68841,4561,4181
499,3276,27352,39,68288,4561,4181
