sid,NOT,AND,Level,edges,PI,PO
78,3255,23544,491,56862,632,409
79,3302,22970,504,55151,632,409
80,3165,22718,512,54547,632,409
81,3412,24089,499,58393,632,409
82,3193,23091,499,55757,632,409
83,3184,22958,509,55301,632,409
84,3381,24105,515,58097,632,409
85,3190,23146,501,55610,632,409
86,3145,22812,507,54900,632,409
87,3322,23642,488,56958,632,409
88,3164,23133,497,55697,632,409
89,3167,22823,506,54907,632,409
90,3122,22955,508,55435,632,409
91,3198,22789,507,54784,632,409
92,3331,23593,498,56750,632,409
93,3173,23126,499,55894,632,409
94,3077,22593,517,54351,632,409
95,3224,22855,514,54869,632,409
96,3088,23262,508,56532,632,409
97,3269,23172,499,56025,632,409
98,3032,22587,513,54451,632,409
99,3262,22612,507,54089,632,409
100,3146,22661,509,54565,632,409
101,3057,22739,505,54841,632,409
102,3232,23262,504,56176,632,409
103,3123,22584,504,54495,632,409
104,3159,23121,498,55868,632,409
105,3196,22939,500,55083,632,409
106,3216,23418,500,56477,632,409
107,3315,23515,505,56736,632,409
108,3131,22884,512,55123,632,409
109,3385,24150,492,58569,632,409
110,3223,23119,501,55566,632,409
111,3288,23100,508,55405,632,409
112,3124,23040,502,55568,632,409
113,3237,23349,499,56394,632,409
114,3095,22656,509,54325,632,409
115,3177,23331,493,56320,632,409
116,3354,23318,492,56198,632,409
117,3222,23361,504,56284,632,409
118,3139,22842,506,54927,632,409
119,3219,23102,498,55725,632,409
120,2995,22559,508,54559,632,409
121,3139,22475,514,53994,632,409
122,3209,22904,504,55068,632,409
123,3094,22517,513,53973,632,409
124,3236,23327,502,56024,632,409
125,3024,22413,510,53859,632,409
126,3222,23406,505,56491,632,409
127,3137,22658,509,54600,632,409
128,3161,22765,503,54701,632,409
129,3087,22637,516,54292,632,409
130,3141,23048,497,55653,632,409
131,3246,23089,502,55652,632,409
132,3121,22878,500,54981,632,409
133,3157,22710,514,54562,632,409
134,3176,22808,514,54648,632,409
135,3222,23018,505,55457,632,409
136,3110,22911,506,55150,632,409
137,3198,22954,506,55365,632,409
138,3285,23337,503,56040,632,409
139,3168,23300,497,56375,632,409
140,3228,23117,504,55691,632,409
141,3257,23334,505,56199,632,409
142,3218,23434,502,56496,632,409
143,3282,23146,507,55742,632,409
144,3138,22906,500,55204,632,409
145,3325,23246,507,56117,632,409
146,3067,22976,505,55497,632,409
147,3172,22926,511,55397,632,409
148,3271,23530,497,56779,632,409
149,3107,22938,503,55511,632,409
150,3328,23377,503,56308,632,409
151,3211,23118,508,55855,632,409
152,3410,23529,495,56920,632,409
153,3163,23145,497,56000,632,409
154,3144,22755,509,54803,632,409
155,3208,22703,499,54518,632,409
156,3240,23283,497,56028,632,409
157,3337,24114,488,58700,632,409
158,3168,23212,502,55918,632,409
159,3144,23373,496,56612,632,409
160,3140,23076,495,55798,632,409
161,3240,23179,499,55977,632,409
162,3213,23147,503,55919,632,409
163,3174,23278,500,56376,632,409
164,3151,22535,505,54315,632,409
165,3267,23036,505,55452,632,409
166,3295,23731,491,57460,632,409
167,3080,22869,505,55366,632,409
168,3045,22637,505,54528,632,409
169,3151,23137,513,55793,632,409
170,3106,22861,499,55083,632,409
171,3269,23516,492,56923,632,409
172,3239,23019,505,55213,632,409
173,3243,23215,509,55855,632,409
174,3370,23928,498,57759,632,409
175,3049,22392,504,53882,632,409
176,3173,23307,502,56039,632,409
177,3122,22838,510,54871,632,409
178,3243,23037,503,55386,632,409
179,3285,23678,498,57130,632,409
180,3098,22970,496,55239,632,409
181,3075,22776,513,54913,632,409
182,3125,23349,499,56464,632,409
183,3171,23391,499,56381,632,409
184,3149,23016,500,55475,632,409
185,3322,23437,506,56353,632,409
186,3193,23411,511,56471,632,409
187,3147,23028,503,55524,632,409
188,3217,23491,491,56893,632,409
189,3225,23146,495,55933,632,409
190,3234,23585,491,56917,632,409
191,3227,22873,501,55063,632,409
192,3124,22692,497,54491,632,409
193,3340,23579,501,57060,632,409
194,3271,23015,500,55404,632,409
195,3176,22907,506,55291,632,409
196,3105,23443,494,56820,632,409
197,3316,23326,507,56168,632,409
198,3353,23359,498,56406,632,409
199,3345,23647,499,57246,632,409
200,3176,23204,502,56138,632,409
201,3175,22812,520,54714,632,409
202,3278,23434,501,56364,632,409
203,3192,23153,505,56054,632,409
204,3210,23145,507,55920,632,409
205,3207,23155,504,55761,632,409
206,3278,23127,504,55517,632,409
207,3228,23019,509,55436,632,409
208,3410,23742,505,57444,632,409
209,3168,22783,510,54917,632,409
210,3346,23902,500,58021,632,409
211,3079,22500,507,53987,632,409
212,3300,23164,497,55573,632,409
213,3182,22921,511,55169,632,409
214,3154,22884,506,55217,632,409
215,3189,23243,490,56244,632,409
216,3159,22451,507,53769,632,409
217,3250,23230,511,55804,632,409
218,3117,22787,508,54633,632,409
219,3160,22888,497,55289,632,409
220,3154,22824,505,54840,632,409
221,3147,22727,511,54919,632,409
222,3337,23434,506,56511,632,409
223,3109,22440,520,53855,632,409
224,3201,23230,506,56033,632,409
225,3199,22963,505,55241,632,409
226,3245,23224,505,56167,632,409
227,3096,22776,509,54891,632,409
228,3328,24009,498,57868,632,409
229,3322,23864,490,57710,632,409
230,3369,23728,506,57412,632,409
231,3230,23368,492,56353,632,409
232,3285,23635,495,56918,632,409
233,3167,23230,499,56211,632,409
234,3059,22706,507,54645,632,409
235,3162,22314,504,53425,632,409
236,3197,23134,503,55802,632,409
237,3404,23877,499,57815,632,409
238,3065,22617,512,54339,632,409
239,3211,23187,492,56084,632,409
240,3246,23115,509,55712,632,409
241,3115,22656,515,54593,632,409
242,3193,22952,505,55276,632,409
243,3385,23829,502,57797,632,409
244,3227,23368,494,56347,632,409
245,3243,23076,502,55611,632,409
246,3166,23086,513,55609,632,409
247,3168,23015,520,55442,632,409
248,3208,23538,493,56876,632,409
249,3135,22796,507,54854,632,409
250,3188,23082,498,55720,632,409
251,3063,22890,499,55363,632,409
252,3264,23637,487,57484,632,409
253,3168,22689,498,54636,632,409
254,3185,23164,504,55761,632,409
255,3146,23201,497,56207,632,409
256,3228,22971,503,55446,632,409
257,3290,22814,506,54912,632,409
258,3325,23482,494,56646,632,409
259,3221,22718,517,54531,632,409
260,3324,23472,496,56597,632,409
261,3155,23006,503,55429,632,409
262,3065,22850,498,55173,632,409
263,3252,23416,501,56413,632,409
264,3268,23469,497,56749,632,409
265,3173,22863,503,54930,632,409
266,3347,23728,500,57384,632,409
267,3053,22633,506,54554,632,409
268,3237,23288,501,56350,632,409
269,3343,23611,493,57176,632,409
270,3154,23216,496,56048,632,409
271,3348,23098,504,55477,632,409
272,3203,23169,506,55934,632,409
273,3182,22618,504,54269,632,409
274,3025,22465,508,54106,632,409
275,3208,23066,492,55791,632,409
276,3193,22760,506,54755,632,409
277,3101,22844,505,54979,632,409
278,3153,22705,509,54717,632,409
279,3176,23151,507,55991,632,409
280,3181,23575,484,57134,632,409
281,3184,23199,505,56006,632,409
282,3030,22315,508,53632,632,409
283,3124,22759,511,54880,632,409
284,3255,23106,505,55305,632,409
285,3128,22763,514,54725,632,409
286,3138,23079,507,55425,632,409
287,3136,23266,508,56320,632,409
288,3159,22767,519,54768,632,409
289,3107,22571,516,54045,632,409
290,3171,22730,508,54678,632,409
291,3271,23409,500,56475,632,409
292,3170,23551,497,57177,632,409
293,3226,23589,493,57122,632,409
294,3338,23012,506,55290,632,409
295,3282,23382,494,56534,632,409
296,3367,23589,500,56944,632,409
297,3025,22280,511,53523,632,409
298,3155,23321,499,56181,632,409
299,3173,23071,506,55631,632,409
300,3168,23081,503,55790,632,409
301,3158,22834,509,54847,632,409
302,3215,22881,510,55114,632,409
303,3325,23946,493,58286,632,409
304,3226,23210,499,55817,632,409
305,3224,23635,495,57178,632,409
306,3066,22659,506,54554,632,409
307,3259,23432,499,56446,632,409
308,3169,22775,508,54556,632,409
309,3253,23648,499,57326,632,409
310,3314,23234,509,55928,632,409
311,3339,23340,504,56003,632,409
312,3226,23440,496,56746,632,409
313,3201,22993,510,55306,632,409
314,3255,23097,503,55686,632,409
315,3245,23041,503,55495,632,409
316,3282,22948,503,55074,632,409
317,3224,23521,498,57221,632,409
318,3224,22878,506,54822,632,409
319,3226,23195,511,55782,632,409
320,3297,23343,496,56055,632,409
321,3283,23420,496,56687,632,409
322,3081,22872,504,55178,632,409
323,3149,22827,501,55191,632,409
324,3118,22653,507,54653,632,409
325,3268,23595,500,56883,632,409
326,3398,23610,497,57145,632,409
327,3306,23777,498,57449,632,409
328,3451,23938,508,57544,632,409
329,3450,24260,487,58936,632,409
330,3222,23157,505,55868,632,409
331,3350,23680,496,57129,632,409
332,3204,23082,503,55661,632,409
333,3121,23023,505,55541,632,409
334,3495,24030,497,57838,632,409
335,3319,23877,491,57830,632,409
336,3132,22834,506,55177,632,409
337,3355,23481,502,56200,632,409
338,3252,23027,499,55490,632,409
339,3167,23094,504,55547,632,409
340,3293,23119,512,55443,632,409
341,3227,23213,505,56089,632,409
342,3203,23032,502,55415,632,409
343,3102,22895,506,55144,632,409
344,3314,23798,497,57615,632,409
345,3123,22949,505,55445,632,409
346,3100,22583,512,54189,632,409
347,3335,23399,498,56738,632,409
348,3223,22839,496,54868,632,409
349,3110,22588,511,54298,632,409
350,3141,22714,510,54609,632,409
351,3135,22613,516,54352,632,409
352,3408,24206,507,58585,632,409
353,3202,23292,503,56243,632,409
354,3056,22582,505,54345,632,409
355,3177,22642,498,54487,632,409
356,3140,23121,494,55764,632,409
357,3241,23119,509,55633,632,409
358,3213,22945,502,55206,632,409
359,3297,23915,484,58344,632,409
360,3364,23564,499,57197,632,409
361,3112,23019,495,55859,632,409
362,3251,23249,503,55968,632,409
363,3106,22568,506,54178,632,409
364,3171,22893,507,55404,632,409
365,3250,23125,500,55766,632,409
366,3134,22626,507,54730,632,409
367,3116,22876,502,55313,632,409
368,3072,22578,506,54273,632,409
369,3139,22625,520,54598,632,409
370,3136,22791,502,54823,632,409
371,3129,22859,505,54928,632,409
372,3238,23493,494,57158,632,409
373,3185,22850,503,55045,632,409
374,3368,23547,513,56828,632,409
375,3153,22901,504,55229,632,409
376,3089,22962,502,55380,632,409
377,3128,22506,510,54065,632,409
378,3128,22484,507,54139,632,409
379,3213,23103,508,55700,632,409
380,3369,23747,492,57567,632,409
381,3198,23213,503,55936,632,409
382,3153,22675,508,54588,632,409
383,3194,23039,508,55559,632,409
384,3149,22846,494,54969,632,409
385,3358,23835,494,57708,632,409
386,3270,22691,507,54366,632,409
387,3112,23147,501,56024,632,409
388,3293,23457,506,56562,632,409
389,3220,23024,508,55272,632,409
390,3160,22729,507,54559,632,409
391,3220,22782,520,54601,632,409
392,3245,23106,500,55428,632,409
393,3201,22807,505,54666,632,409
394,3304,23347,497,56334,632,409
395,3325,23465,499,56903,632,409
396,3219,23146,507,55582,632,409
397,3199,23123,497,55685,632,409
398,3173,22977,509,55337,632,409
399,3260,22851,504,54984,632,409
400,3353,23716,493,57270,632,409
401,3260,23160,500,55909,632,409
402,3255,22886,506,54921,632,409
403,3267,23379,500,56324,632,409
404,3305,23645,498,57457,632,409
405,3282,23386,502,56547,632,409
406,3248,23387,489,56715,632,409
407,3270,23525,497,56724,632,409
408,3298,23073,509,55692,632,409
409,3060,22536,514,54283,632,409
410,3144,22625,509,54306,632,409
411,3228,23005,508,55304,632,409
412,3185,23275,496,56372,632,409
413,3256,23173,509,55817,632,409
414,3110,23097,503,55717,632,409
415,3112,23144,505,55754,632,409
416,3109,22795,502,54747,632,409
417,3184,22952,503,55582,632,409
418,3262,23479,494,57046,632,409
419,3065,22623,507,54481,632,409
420,3269,22960,501,55388,632,409
421,3174,23051,504,55593,632,409
422,3287,23378,496,56376,632,409
423,3114,22622,508,54522,632,409
424,3363,23859,491,57955,632,409
425,3153,22787,514,54698,632,409
426,3254,23457,500,56891,632,409
427,3216,23166,499,55834,632,409
428,3322,23752,499,57367,632,409
429,3152,22994,505,55589,632,409
430,3277,23282,501,56225,632,409
431,3189,23628,502,57434,632,409
432,3238,22852,512,54898,632,409
433,3283,23796,503,57544,632,409
434,3178,23016,502,55319,632,409
435,3258,23142,510,55878,632,409
436,3319,23858,505,57657,632,409
437,3101,22787,506,54958,632,409
438,3209,23102,505,55726,632,409
439,3288,23387,496,56317,632,409
440,3307,23627,501,57168,632,409
441,3209,23328,489,56381,632,409
442,3114,23079,499,55450,632,409
443,3198,23045,514,55426,632,409
444,3160,22955,500,55410,632,409
445,3197,22649,508,54440,632,409
446,3339,23711,491,57210,632,409
447,3217,23284,502,56374,632,409
448,3180,23359,487,56464,632,409
449,3186,23206,507,55877,632,409
450,3192,23499,502,56637,632,409
451,3201,22795,505,54835,632,409
452,3289,23920,494,57765,632,409
453,3149,22781,505,54877,632,409
454,3253,23074,502,55685,632,409
455,3162,22620,506,54395,632,409
456,3203,23126,511,55781,632,409
457,3137,22833,507,55145,632,409
458,3285,23567,485,57077,632,409
459,3267,23636,498,57406,632,409
460,3142,23166,498,55872,632,409
461,3202,22818,508,54975,632,409
462,3039,22638,503,54737,632,409
463,3287,23180,513,55825,632,409
464,3168,22891,509,55219,632,409
465,3123,23163,494,55703,632,409
466,3071,22882,505,55200,632,409
467,3155,22754,502,54857,632,409
468,3125,22648,508,54445,632,409
469,3212,23120,503,55927,632,409
470,3141,23461,495,56652,632,409
471,3347,23778,495,57279,632,409
472,3047,22860,505,55259,632,409
473,3385,23770,503,57392,632,409
474,3248,23217,498,56056,632,409
475,3389,23888,502,57641,632,409
476,3185,23088,503,55512,632,409
477,3290,23669,494,57222,632,409
478,3173,23093,505,55559,632,409
479,3043,22546,500,54165,632,409
480,3333,23752,496,57459,632,409
481,3172,22645,509,54193,632,409
482,3149,22998,504,55268,632,409
483,3255,23420,487,56593,632,409
484,3138,22883,497,55266,632,409
485,3229,23467,499,56737,632,409
486,3286,23867,506,57655,632,409
487,3310,23789,497,57529,632,409
488,3242,23370,504,56500,632,409
489,3098,22707,508,54483,632,409
490,3315,23577,500,56986,632,409
491,3125,22646,509,54088,632,409
492,3313,23952,491,58249,632,409
493,3207,23388,499,56397,632,409
494,3195,22826,506,54803,632,409
495,3320,22996,503,55198,632,409
496,3217,23376,505,56525,632,409
497,3036,22371,511,53772,632,409
498,3163,22794,507,54760,632,409
499,3312,23524,508,56612,632,409
