sid,NOT,AND,Level,edges,PI,PO
423,74,527,8,1313,164,132
424,81,551,7,1324,164,132
425,70,506,7,1284,164,132
426,80,569,8,1360,164,132
427,101,555,8,1303,164,132
428,83,512,8,1254,164,132
429,63,493,8,1257,164,132
430,57,480,7,1198,164,132
431,98,551,8,1325,164,132
432,71,518,7,1305,164,132
433,96,566,8,1323,164,132
434,78,532,7,1293,164,132
435,72,517,8,1296,164,132
436,80,517,7,1273,164,132
437,69,498,7,1264,164,132
438,64,491,8,1256,164,132
439,85,523,7,1280,164,132
440,93,554,8,1342,164,132
441,74,514,8,1291,164,132
442,93,529,8,1282,164,132
443,77,545,8,1326,164,132
444,63,509,7,1285,164,132
445,58,505,7,1293,164,132
446,92,546,8,1300,164,132
447,77,524,7,1320,164,132
448,113,575,9,1339,164,132
449,90,538,8,1288,164,132
450,96,560,8,1314,164,132
451,62,520,7,1325,164,132
452,98,556,8,1322,164,132
453,67,486,7,1228,164,132
454,99,569,7,1366,164,132
455,81,517,7,1329,164,132
456,65,482,7,1197,164,132
457,66,513,7,1285,164,132
458,75,526,7,1283,164,132
459,73,509,8,1283,164,132
460,71,519,8,1256,164,132
461,82,533,8,1281,164,132
462,75,509,8,1298,164,132
463,87,549,8,1321,164,132
464,73,489,8,1224,164,132
465,87,538,8,1296,164,132
466,72,504,7,1278,164,132
467,79,510,8,1291,164,132
468,85,534,8,1281,164,132
469,92,562,8,1366,164,132
470,92,544,7,1311,164,132
471,83,543,8,1300,164,132
472,66,498,7,1258,164,132
473,83,546,8,1311,164,132
474,81,556,8,1361,164,132
475,90,542,9,1279,164,132
476,60,514,7,1307,164,132
477,74,505,7,1292,164,132
478,72,503,8,1252,164,132
479,68,498,7,1263,164,132
480,72,511,7,1259,164,132
481,90,550,8,1322,164,132
482,99,560,8,1332,164,132
483,84,542,7,1317,164,132
484,68,495,7,1287,164,132
485,71,535,8,1347,164,132
486,95,565,7,1350,164,132
487,106,615,8,1430,164,132
488,71,504,7,1286,164,132
489,69,503,7,1272,164,132
490,87,557,7,1373,164,132
491,91,555,9,1313,164,132
492,84,532,8,1282,164,132
493,70,509,7,1297,164,132
494,89,535,8,1290,164,132
495,78,529,8,1279,164,132
496,89,531,7,1310,164,132
497,75,502,8,1262,164,132
498,78,533,7,1286,164,132
499,93,562,8,1326,164,132
