sid,NOT,AND,Level,edges,PI,PO
145,1185,17405,154,45832,128,128
146,1796,17588,152,44276,128,128
147,1162,18686,151,47732,128,128
148,1982,18096,155,45808,128,128
149,2011,17548,152,43942,128,128
150,1840,17372,151,43215,128,128
151,1749,18301,152,47240,128,128
152,1206,17893,156,47250,128,128
153,1890,17650,154,44651,128,128
154,1029,17543,154,46408,128,128
155,1718,17251,154,44349,128,128
156,1807,17953,157,45515,128,128
157,1543,18605,155,47760,128,128
158,1883,17621,156,44534,128,128
159,1978,18210,156,46179,128,128
160,1895,19030,154,48300,128,128
161,1047,16681,153,43450,128,128
162,1018,18095,151,46508,128,128
163,1900,17686,151,44412,128,128
164,1111,18099,152,46279,128,128
165,991,17016,151,44468,128,128
166,1865,17706,153,44783,128,128
167,1965,18084,152,45596,128,128
168,1822,17593,154,43866,128,128
169,1006,17806,153,47221,128,128
170,1900,18276,154,46491,128,128
171,1033,17869,153,47314,128,128
172,1050,16647,152,43391,128,128
173,1007,17531,153,45769,128,128
174,1031,17957,155,47617,128,128
175,1269,17196,152,44859,128,128
176,1876,17924,151,44627,128,128
177,1533,18471,155,47378,128,128
178,1909,18243,155,46278,128,128
179,1827,17382,151,43684,128,128
180,1868,17890,152,44532,128,128
181,1097,18158,153,46279,128,128
182,1933,18124,155,45735,128,128
183,1893,17643,152,44506,128,128
184,1104,17386,154,45868,128,128
185,963,17360,152,46116,128,128
186,1226,17315,152,45628,128,128
187,1000,18221,154,46783,128,128
188,1197,18391,152,47128,128,128
189,1184,18418,151,47210,128,128
190,1871,18204,153,45892,128,128
191,1917,18261,154,46514,128,128
192,1948,17823,151,44747,128,128
193,1149,16983,150,44554,128,128
194,1780,17961,154,45685,128,128
195,1840,17399,151,43509,128,128
196,1869,17260,153,43314,128,128
197,1125,17228,153,45465,128,128
198,1917,17861,154,45128,128,128
199,1508,18574,153,47723,128,128
200,1146,18287,152,47074,128,128
201,1339,18238,154,45650,128,128
202,1976,17168,151,42778,128,128
203,1503,18643,156,47713,128,128
204,1159,18192,152,46519,128,128
205,1876,17902,151,44555,128,128
206,1791,18123,155,45348,128,128
207,1013,17229,154,45655,128,128
208,1077,17688,152,46441,128,128
209,1076,17922,151,47360,128,128
210,1928,19517,157,49345,128,128
211,1144,17063,152,44563,128,128
212,2001,17289,153,43231,128,128
213,929,17080,153,44711,128,128
214,1141,17181,152,44999,128,128
215,1867,18998,153,48298,128,128
216,1588,17010,153,43573,128,128
217,1104,17244,152,45421,128,128
218,1114,17602,153,45978,128,128
219,1112,18021,151,45915,128,128
220,1183,17466,150,45899,128,128
221,1177,17454,152,45815,128,128
222,1903,17775,152,44691,128,128
223,1301,17719,153,46348,128,128
224,1192,17908,153,47346,128,128
225,1163,17490,153,45953,128,128
226,1175,17519,154,46270,128,128
227,1059,17627,151,45974,128,128
228,2012,18093,153,45651,128,128
229,952,17805,151,47221,128,128
230,1539,18573,156,47694,128,128
231,1036,18171,150,46550,128,128
232,1967,17970,155,45647,128,128
233,1164,17501,155,45913,128,128
234,1819,17596,154,43872,128,128
235,1509,17286,152,44412,128,128
236,1786,17384,155,44006,128,128
237,1912,19344,157,49088,128,128
238,1180,17559,156,46076,128,128
239,1075,17314,152,45605,128,128
240,1176,17527,154,46329,128,128
241,1330,17722,152,46231,128,128
242,1310,17930,155,47048,128,128
243,1534,18571,156,47702,128,128
244,1084,17327,154,45761,128,128
245,1023,17713,154,46911,128,128
246,1821,17921,153,44754,128,128
247,2089,18778,154,47579,128,128
248,974,17769,153,47036,128,128
249,1071,17583,153,46426,128,128
250,1038,17761,152,46943,128,128
251,1705,17190,153,43044,128,128
252,1208,17792,154,46874,128,128
253,1765,17539,155,44092,128,128
254,1817,17296,150,43045,128,128
255,1902,18179,155,46207,128,128
256,1039,18385,150,47275,128,128
257,1354,18165,150,46285,128,128
258,1098,17901,154,47279,128,128
259,1661,17644,155,45509,128,128
260,1266,17751,154,46993,128,128
261,1821,17811,152,44800,128,128
262,1859,19143,154,48432,128,128
263,1828,17401,151,43613,128,128
264,1319,18065,151,45743,128,128
265,1965,18037,154,45652,128,128
266,1879,17599,154,44570,128,128
267,1065,17291,153,45386,128,128
268,1417,18317,155,46633,128,128
269,1010,17548,151,46283,128,128
270,1761,17568,153,44208,128,128
271,1342,17078,151,44457,128,128
272,1155,17097,152,44871,128,128
273,1064,18098,152,46433,128,128
274,1453,18812,154,47964,128,128
275,1784,17735,153,45142,128,128
276,1935,17870,155,45168,128,128
277,980,17415,154,46065,128,128
278,1228,16972,152,44956,128,128
279,1852,17476,153,43377,128,128
280,961,17642,149,46738,128,128
281,1248,17557,152,46268,128,128
282,1884,18043,154,45890,128,128
283,1003,17335,153,45621,128,128
284,1922,18128,152,45564,128,128
285,1160,18246,153,46445,128,128
286,1476,18408,156,47291,128,128
287,1085,17891,152,47249,128,128
288,1698,17277,153,44310,128,128
289,1496,18447,155,47432,128,128
290,1087,17379,152,45888,128,128
291,1149,17468,151,46313,128,128
292,1967,18221,154,45954,128,128
293,1761,17484,153,43455,128,128
294,1268,17137,152,44760,128,128
295,1803,17793,152,44810,128,128
296,1125,17264,151,45516,128,128
297,1377,17164,153,44578,128,128
298,1820,17814,153,45000,128,128
299,1069,17637,154,46567,128,128
300,1093,17283,152,45329,128,128
301,1104,16678,153,43233,128,128
302,1132,18213,151,46521,128,128
303,1526,18600,154,47732,128,128
304,1804,17345,150,43118,128,128
305,1970,18517,155,46628,128,128
306,1546,18345,155,47159,128,128
307,1058,17270,154,45641,128,128
308,1884,17223,152,43403,128,128
309,1231,18443,152,47144,128,128
310,1021,16960,156,44920,128,128
311,1047,17251,151,45408,128,128
312,1841,17608,155,44092,128,128
313,1240,17475,152,45927,128,128
314,1196,17670,152,46739,128,128
315,996,17554,152,45895,128,128
316,1389,16870,152,43461,128,128
317,1034,16705,152,43366,128,128
318,1879,17985,154,45573,128,128
319,1073,16723,153,43588,128,128
320,1210,17442,150,45816,128,128
321,1267,17306,153,44965,128,128
322,937,17723,153,47106,128,128
323,1305,17371,156,45725,128,128
324,1201,17379,153,45888,128,128
325,1831,17562,155,44267,128,128
326,1169,18490,155,47154,128,128
327,1926,17889,154,45369,128,128
328,1893,19368,154,49135,128,128
329,1875,19337,155,49183,128,128
330,1934,18027,154,45639,128,128
331,1524,18574,155,47677,128,128
332,1255,18353,152,46510,128,128
333,1245,17200,152,45456,128,128
334,1976,18560,153,46724,128,128
335,2036,18331,155,46126,128,128
336,1844,17636,155,44619,128,128
337,1185,17092,152,45083,128,128
338,1083,18157,153,46208,128,128
339,1741,17852,153,45219,128,128
340,1946,17773,152,44164,128,128
341,1090,17537,152,45683,128,128
342,1835,17299,152,43295,128,128
343,1880,17585,154,44082,128,128
344,1950,17764,152,44713,128,128
345,1767,17575,152,43655,128,128
346,1129,17910,153,44671,128,128
347,1508,17549,153,45734,128,128
348,1066,17366,153,45497,128,128
349,1017,17422,153,45944,128,128
350,958,17732,153,47052,128,128
351,1157,17285,152,44771,128,128
352,1840,19312,155,49125,128,128
353,1286,17765,153,46671,128,128
354,1012,17526,155,46483,128,128
355,1767,17758,153,45431,128,128
356,1753,17712,153,44667,128,128
357,917,17674,154,46587,128,128
358,1816,17499,152,43976,128,128
359,1909,17244,152,42968,128,128
360,1205,18407,152,47142,128,128
361,1533,18385,158,47185,128,128
362,1003,17054,153,45234,128,128
363,1056,17708,151,46671,128,128
364,1195,16838,152,43690,128,128
365,1064,17321,152,45679,128,128
366,1510,17617,154,45865,128,128
367,1508,18697,156,47676,128,128
368,944,18219,148,46836,128,128
369,1185,17174,154,44884,128,128
370,1071,17627,154,46642,128,128
371,1139,17656,154,46581,128,128
372,1218,18152,152,46222,128,128
373,1438,17291,153,45003,128,128
374,1246,17544,153,46096,128,128
375,1148,17544,154,46282,128,128
376,968,17733,155,46860,128,128
377,1120,18136,151,46373,128,128
378,1271,17126,153,44412,128,128
379,1033,17597,154,46730,128,128
380,1917,19498,157,49347,128,128
381,1897,17728,154,44669,128,128
382,1061,18425,151,46898,128,128
383,1102,17731,154,46705,128,128
384,1184,18279,150,46552,128,128
385,1933,19584,157,49450,128,128
386,1142,17152,152,45424,128,128
387,1881,17595,154,44220,128,128
388,1007,17611,154,46491,128,128
389,1098,17263,151,45458,128,128
390,1161,17381,151,45369,128,128
391,941,17048,153,44967,128,128
392,1035,17203,151,45478,128,128
393,1196,17048,152,44848,128,128
394,1588,16105,151,41163,128,128
395,1185,18456,151,47279,128,128
396,1039,17764,154,47027,128,128
397,1822,17758,152,44792,128,128
398,1144,17038,153,44880,128,128
399,1118,17111,157,44970,128,128
400,1074,17164,153,45295,128,128
401,1075,17935,154,47374,128,128
402,1236,17378,153,45808,128,128
403,1287,17486,151,45888,128,128
404,1504,18151,154,47499,128,128
405,1172,18455,151,47272,128,128
406,1133,17262,152,45529,128,128
407,1462,18363,154,47272,128,128
408,1321,17223,154,45274,128,128
409,976,17573,154,46591,128,128
410,1539,17577,153,45671,128,128
411,1034,17357,152,45601,128,128
412,1982,18060,154,45514,128,128
413,1886,17789,155,45341,128,128
414,1058,17793,154,47130,128,128
415,1996,17828,153,44887,128,128
416,1085,17607,155,46620,128,128
417,1184,18427,152,47188,128,128
418,1256,17906,156,47175,128,128
419,1568,17629,155,45681,128,128
420,1213,18683,153,48034,128,128
421,1521,19277,156,47785,128,128
422,1883,17958,154,44955,128,128
423,1010,17209,152,45264,128,128
424,1542,18547,158,47638,128,128
425,1186,18402,152,47149,128,128
426,1088,17155,153,45351,128,128
427,1236,17231,153,45120,128,128
428,1912,19465,155,49236,128,128
429,1837,17497,153,43429,128,128
430,1091,17592,154,46021,128,128
431,1076,17722,153,46672,128,128
432,1282,17460,153,45798,128,128
433,1052,17438,152,46042,128,128
434,1055,17811,152,47128,128,128
435,1240,17482,156,46130,128,128
436,1089,17812,153,47046,128,128
437,1769,17662,152,44496,128,128
438,1782,17903,151,44737,128,128
439,1767,18060,153,45443,128,128
440,1130,17484,152,46212,128,128
441,1571,18659,155,47793,128,128
442,1849,17656,153,44475,128,128
443,1787,17846,153,45155,128,128
444,1032,17129,152,45269,128,128
445,1072,17614,154,46438,128,128
446,1815,17844,150,44883,128,128
447,1976,18249,154,46307,128,128
448,1109,17663,154,46708,128,128
449,1885,18347,153,46639,128,128
450,1907,17272,154,43348,128,128
451,1562,19175,154,47777,128,128
452,1092,17485,153,46122,128,128
453,1946,17624,156,44353,128,128
454,1205,17893,155,47296,128,128
455,1182,18407,153,46810,128,128
456,1142,17145,157,44739,128,128
457,1004,17225,151,45286,128,128
458,1838,17359,151,43109,128,128
459,1112,17495,152,45826,128,128
460,1042,17930,154,47543,128,128
461,973,16966,151,44761,128,128
462,1585,18583,155,47518,128,128
463,1053,17542,152,46460,128,128
464,1817,17541,154,44018,128,128
465,1793,17561,152,44363,128,128
466,1868,17710,154,44792,128,128
467,1039,18291,151,46892,128,128
468,1822,17737,156,44782,128,128
469,1703,17674,152,45508,128,128
470,1053,17421,153,46007,128,128
471,1079,17454,152,46065,128,128
472,1880,18104,156,45692,128,128
473,1888,19364,156,49104,128,128
474,1318,17478,152,46002,128,128
475,1902,19448,156,49215,128,128
476,1031,16730,153,43414,128,128
477,1053,17675,155,46196,128,128
478,1918,18234,154,46486,128,128
479,1748,17596,153,44388,128,128
480,1340,17074,153,44685,128,128
481,1060,17217,154,45374,128,128
482,995,17305,153,45834,128,128
483,1772,17253,152,43252,128,128
484,1636,19421,155,48036,128,128
485,1546,18657,155,47655,128,128
486,1125,17762,154,46804,128,128
487,1935,18190,155,46205,128,128
488,994,18558,150,47950,128,128
489,1860,17580,153,44496,128,128
490,1232,17361,153,45448,128,128
491,1849,18213,155,46072,128,128
492,1995,18497,155,46597,128,128
493,1737,17502,151,44116,128,128
494,1226,17420,153,45881,128,128
495,1110,17466,154,46092,128,128
496,1032,17177,153,44674,128,128
497,1136,17783,152,46780,128,128
498,1542,17704,154,46113,128,128
499,1082,17168,151,45407,128,128
