sid,NOT,AND,Level,edges,PI,PO
70,858,6318,32,16068,636,361
71,861,6488,32,16398,636,361
72,900,6442,32,16393,636,361
73,852,6536,33,16539,636,361
74,829,6250,32,16134,636,361
75,865,6447,32,16300,636,361
76,898,6359,33,16130,636,361
77,832,6234,33,15873,636,361
78,835,6443,34,16434,636,361
79,873,6329,32,16069,636,361
80,883,6491,33,16486,636,361
81,840,6457,32,16364,636,361
82,804,6383,32,16277,636,361
83,845,6365,33,16069,636,361
84,841,6506,33,16679,636,361
85,852,6355,32,16045,636,361
86,867,6291,33,15920,636,361
87,879,6404,31,16108,636,361
88,845,6503,32,16544,636,361
89,889,6360,32,16311,636,361
90,858,6415,33,16502,636,361
91,900,6387,34,16048,636,361
92,860,6465,32,16381,636,361
93,830,6322,32,16129,636,361
94,878,6397,33,16114,636,361
95,881,6453,34,16429,636,361
96,907,6378,32,16254,636,361
97,867,6483,33,16262,636,361
98,906,6376,32,16255,636,361
99,911,6380,33,16266,636,361
100,899,6392,33,16262,636,361
101,888,6470,32,16443,636,361
102,845,6393,31,16228,636,361
103,835,6307,32,16130,636,361
104,956,6428,33,16171,636,361
105,854,6443,33,16436,636,361
106,870,6497,32,16443,636,361
107,886,6346,33,16163,636,361
108,914,6494,32,16536,636,361
109,832,6479,32,16471,636,361
110,841,6356,32,16250,636,361
111,868,6452,33,16261,636,361
112,924,6361,32,16112,636,361
113,881,6446,32,16605,636,361
114,853,6393,32,16263,636,361
115,909,6472,33,16570,636,361
116,847,6405,31,16152,636,361
117,865,6378,32,16062,636,361
118,897,6286,34,15991,636,361
119,806,6444,34,16289,636,361
120,897,6501,34,16525,636,361
121,878,6343,33,15849,636,361
122,845,6384,32,16512,636,361
123,898,6322,32,16059,636,361
124,905,6599,33,16670,636,361
125,883,6252,34,15812,636,361
126,951,6586,34,16688,636,361
127,842,6365,33,16357,636,361
128,884,6369,32,16204,636,361
129,845,6330,32,16326,636,361
130,851,6298,32,16281,636,361
131,904,6316,33,15971,636,361
132,902,6377,32,16262,636,361
133,872,6440,34,16486,636,361
134,930,6477,34,16394,636,361
135,891,6522,34,16477,636,361
136,803,6211,32,16117,636,361
137,827,6320,32,16183,636,361
138,841,6414,33,16312,636,361
139,871,6562,32,16630,636,361
140,881,6402,32,16220,636,361
141,888,6379,33,16248,636,361
142,875,6550,32,16341,636,361
143,898,6412,32,16308,636,361
144,862,6360,33,16296,636,361
145,884,6512,32,16419,636,361
146,852,6237,33,15970,636,361
147,871,6349,33,16137,636,361
148,857,6492,32,16584,636,361
149,879,6352,33,16321,636,361
150,870,6511,32,16524,636,361
151,846,6418,32,16558,636,361
152,854,6435,33,16251,636,361
153,874,6231,33,16028,636,361
154,862,6408,33,16467,636,361
155,881,6405,32,16034,636,361
156,867,6446,32,16543,636,361
157,859,6527,33,16536,636,361
158,867,6392,33,16323,636,361
159,890,6422,32,16481,636,361
160,830,6346,34,16276,636,361
161,902,6417,35,16154,636,361
162,946,6437,32,16406,636,361
163,842,6268,33,16064,636,361
164,849,6196,33,15770,636,361
165,948,6552,35,16436,636,361
166,863,6329,31,16421,636,361
167,914,6378,32,16159,636,361
168,917,6369,34,16076,636,361
169,888,6506,33,16235,636,361
170,863,6428,32,16630,636,361
171,857,6405,33,16446,636,361
172,911,6401,37,16061,636,361
173,861,6422,32,16536,636,361
174,848,6460,32,16562,636,361
175,867,6359,33,16171,636,361
176,935,6476,31,16470,636,361
177,863,6315,35,16178,636,361
178,871,6467,33,16540,636,361
179,880,6406,33,15926,636,361
180,924,6461,32,16497,636,361
181,813,6336,31,16331,636,361
182,915,6461,32,16455,636,361
183,865,6367,33,16428,636,361
184,849,6327,33,16195,636,361
185,929,6707,34,16794,636,361
186,899,6530,32,16392,636,361
187,950,6448,33,16387,636,361
188,888,6311,32,16110,636,361
189,888,6351,33,16196,636,361
190,863,6502,32,16565,636,361
191,866,6388,33,16183,636,361
192,819,6348,31,16131,636,361
193,863,6444,32,16276,636,361
194,836,6359,35,16454,636,361
195,851,6255,31,16136,636,361
196,851,6540,33,16603,636,361
197,846,6440,33,16249,636,361
198,821,6175,33,16014,636,361
199,819,6464,35,16410,636,361
200,865,6196,33,15903,636,361
201,880,6470,33,16583,636,361
202,894,6619,32,16854,636,361
203,921,6416,35,16338,636,361
204,848,6350,34,16194,636,361
205,846,6296,34,16205,636,361
206,851,6361,34,15940,636,361
207,892,6608,33,16474,636,361
208,865,6425,33,16266,636,361
209,927,6385,33,16306,636,361
210,833,6479,34,16478,636,361
211,850,6439,33,16454,636,361
212,876,6477,33,16306,636,361
213,899,6491,33,16538,636,361
214,917,6498,33,16359,636,361
215,807,6161,33,15776,636,361
216,905,6471,34,16399,636,361
217,838,6427,33,16399,636,361
218,939,6563,32,16451,636,361
219,850,6245,33,15950,636,361
220,847,6449,32,16261,636,361
221,864,6361,34,16046,636,361
222,834,6545,32,16655,636,361
223,993,6501,33,16498,636,361
224,849,6386,34,16473,636,361
225,848,6457,33,16555,636,361
226,837,6496,31,16383,636,361
227,880,6405,33,16236,636,361
228,891,6509,33,16398,636,361
229,904,6543,32,16578,636,361
230,824,6435,33,16429,636,361
231,879,6422,33,16382,636,361
232,863,6468,32,16412,636,361
233,862,6433,33,16436,636,361
234,880,6342,32,16161,636,361
235,905,6378,33,16235,636,361
236,891,6415,32,16048,636,361
237,832,6351,33,16138,636,361
238,903,6519,33,16459,636,361
239,899,6450,31,16402,636,361
240,884,6498,32,16320,636,361
241,854,6209,34,15848,636,361
242,900,6303,33,16064,636,361
243,780,6478,34,16638,636,361
244,905,6532,34,16497,636,361
245,872,6408,32,16253,636,361
246,884,6431,33,16276,636,361
247,857,6358,33,16331,636,361
248,907,6505,33,16296,636,361
249,870,6439,32,16202,636,361
250,923,6418,34,16123,636,361
251,858,6279,32,16153,636,361
252,828,6398,32,16183,636,361
253,844,6231,32,15871,636,361
254,885,6420,32,16209,636,361
255,874,6360,32,16281,636,361
256,931,6344,32,16185,636,361
257,914,6408,33,16259,636,361
258,916,6347,33,16111,636,361
259,925,6514,33,16444,636,361
260,906,6567,32,16450,636,361
261,854,6518,32,16948,636,361
262,853,6285,33,16085,636,361
263,858,6230,33,15954,636,361
264,912,6386,34,16219,636,361
265,850,6350,31,16248,636,361
266,863,6447,32,16258,636,361
267,890,6433,33,16271,636,361
268,847,6306,33,16031,636,361
269,902,6568,32,16656,636,361
270,847,6320,31,16178,636,361
271,847,6302,33,16111,636,361
272,921,6496,33,16340,636,361
273,859,6268,33,16085,636,361
274,844,6352,31,16286,636,361
275,895,6280,33,16076,636,361
276,859,6327,31,16252,636,361
277,855,6440,33,16339,636,361
278,870,6422,32,16216,636,361
279,863,6394,33,16474,636,361
280,879,6494,32,16414,636,361
281,885,6303,32,16153,636,361
282,855,6380,33,16243,636,361
283,860,6212,32,15992,636,361
284,863,6480,34,16372,636,361
285,898,6382,34,16224,636,361
286,927,6453,37,16323,636,361
287,884,6477,32,16251,636,361
288,962,6504,34,16364,636,361
289,916,6396,35,16400,636,361
290,935,6482,33,16255,636,361
291,852,6486,33,16389,636,361
292,826,6371,31,16471,636,361
293,888,6257,32,16112,636,361
294,911,6448,34,16130,636,361
295,842,6342,32,16331,636,361
296,835,6459,32,16401,636,361
297,911,6359,33,16069,636,361
298,853,6354,32,15999,636,361
299,902,6435,32,16424,636,361
300,878,6365,31,16127,636,361
301,915,6404,35,16235,636,361
302,890,6417,33,16302,636,361
303,804,6570,35,16779,636,361
304,870,6436,32,16305,636,361
305,912,6555,33,16710,636,361
306,849,6282,35,16146,636,361
307,916,6613,33,16595,636,361
308,932,6471,34,16209,636,361
309,862,6311,34,16032,636,361
310,855,6483,33,16266,636,361
311,885,6436,33,16332,636,361
312,807,6329,32,16196,636,361
313,926,6449,33,16353,636,361
314,874,6464,32,16217,636,361
315,850,6408,33,16398,636,361
316,822,6292,34,15749,636,361
317,903,6362,34,16226,636,361
318,892,6460,33,16349,636,361
319,862,6397,34,16157,636,361
320,859,6419,33,16279,636,361
321,870,6305,32,16034,636,361
322,894,6394,34,16275,636,361
323,848,6380,32,16201,636,361
324,884,6509,33,16442,636,361
325,867,6434,32,16393,636,361
326,900,6384,32,16336,636,361
327,846,6455,32,16422,636,361
328,881,6472,34,16448,636,361
329,807,6448,33,16547,636,361
330,855,6472,32,16236,636,361
331,845,6522,34,16605,636,361
332,903,6441,33,16342,636,361
333,855,6380,33,16133,636,361
334,860,6525,32,16559,636,361
335,829,6449,32,16434,636,361
336,887,6396,32,16300,636,361
337,920,6635,34,16739,636,361
338,863,6345,34,16153,636,361
339,872,6449,33,16306,636,361
340,879,6375,32,16076,636,361
341,875,6345,33,16357,636,361
342,833,6437,33,16336,636,361
343,944,6383,34,16237,636,361
344,848,6362,32,16374,636,361
345,881,6328,32,16256,636,361
346,907,6411,33,16129,636,361
347,857,6436,33,16220,636,361
348,862,6337,33,16244,636,361
349,843,6428,32,16238,636,361
350,909,6477,33,16514,636,361
351,895,6299,33,15971,636,361
352,823,6555,34,16874,636,361
353,842,6469,32,16307,636,361
354,858,6291,33,16163,636,361
355,867,6389,32,16402,636,361
356,852,6309,32,16111,636,361
357,872,6390,32,16242,636,361
358,859,6470,33,16436,636,361
359,851,6507,32,16860,636,361
360,878,6419,32,16395,636,361
361,838,6209,32,15940,636,361
362,939,6521,34,16516,636,361
363,876,6311,33,16164,636,361
364,844,6313,33,16079,636,361
365,874,6470,33,16340,636,361
366,882,6259,33,15848,636,361
367,843,6263,34,16175,636,361
368,899,6363,33,16242,636,361
369,857,6451,33,16370,636,361
370,861,6367,32,15989,636,361
371,877,6530,33,16457,636,361
372,880,6270,32,15908,636,361
373,916,6357,32,16108,636,361
374,920,6598,34,16677,636,361
375,898,6428,33,16112,636,361
376,864,6359,33,16276,636,361
377,867,6375,33,16225,636,361
378,861,6412,33,16407,636,361
379,888,6282,32,15891,636,361
380,823,6529,35,16707,636,361
381,830,6242,33,15961,636,361
382,899,6436,32,16454,636,361
383,913,6487,34,16337,636,361
384,887,6411,32,16364,636,361
385,868,6466,35,16386,636,361
386,848,6466,33,16104,636,361
387,859,6208,32,15950,636,361
388,870,6523,32,16415,636,361
389,865,6464,34,16230,636,361
390,907,6384,34,16100,636,361
391,943,6580,33,16447,636,361
392,879,6388,33,16182,636,361
393,834,6489,35,16364,636,361
394,954,6603,33,16512,636,361
395,886,6429,32,16284,636,361
396,875,6500,32,16426,636,361
397,857,6457,31,16423,636,361
398,829,6374,33,16325,636,361
399,884,6386,33,16221,636,361
400,888,6436,34,16151,636,361
401,817,6324,33,16466,636,361
402,927,6494,32,16332,636,361
403,888,6387,31,16083,636,361
404,916,6501,31,16384,636,361
405,849,6403,32,16521,636,361
406,850,6525,32,16388,636,361
407,878,6398,37,16389,636,361
408,863,6516,32,16267,636,361
409,862,6287,34,16052,636,361
410,938,6275,33,15900,636,361
411,889,6580,32,16502,636,361
412,874,6389,34,16216,636,361
413,907,6355,34,16142,636,361
414,883,6483,33,16438,636,361
415,828,6419,32,16188,636,361
416,867,6435,33,16323,636,361
417,878,6384,32,16296,636,361
418,906,6556,32,16513,636,361
419,903,6416,33,16295,636,361
420,840,6361,33,16142,636,361
421,867,6462,34,16526,636,361
422,886,6485,33,16460,636,361
423,846,6263,34,16044,636,361
424,819,6508,34,16624,636,361
425,950,6478,33,16466,636,361
426,903,6519,33,16461,636,361
427,843,6451,33,16344,636,361
428,874,6738,34,16944,636,361
429,841,6246,32,15969,636,361
430,892,6486,32,16402,636,361
431,854,6474,32,16410,636,361
432,899,6349,34,16222,636,361
433,882,6529,32,16448,636,361
434,892,6528,32,16635,636,361
435,849,6229,33,15856,636,361
436,887,6421,32,15979,636,361
437,892,6374,33,16234,636,361
438,844,6239,31,16130,636,361
439,825,6491,33,16364,636,361
440,830,6423,35,16305,636,361
441,898,6524,32,16711,636,361
442,870,6402,32,16194,636,361
443,845,6371,33,16235,636,361
444,868,6404,34,16347,636,361
445,880,6422,33,16234,636,361
446,858,6501,32,16644,636,361
447,871,6224,32,15890,636,361
448,848,6393,33,16101,636,361
449,861,6359,32,16089,636,361
450,873,6489,33,16370,636,361
451,894,6419,34,16444,636,361
452,911,6618,31,16816,636,361
453,905,6377,33,16153,636,361
454,862,6495,32,16494,636,361
455,924,6333,32,16114,636,361
456,868,6437,32,16206,636,361
457,895,6303,33,16114,636,361
458,841,6448,32,16348,636,361
459,869,6288,34,16147,636,361
460,797,6370,32,16337,636,361
461,893,6462,33,16314,636,361
462,943,6372,33,16268,636,361
463,872,6412,32,16165,636,361
464,842,6326,33,16130,636,361
465,867,6580,33,16695,636,361
466,896,6321,33,16191,636,361
467,915,6310,33,16020,636,361
468,891,6472,34,16365,636,361
469,874,6367,32,16282,636,361
470,911,6519,31,16483,636,361
471,855,6449,32,16332,636,361
472,859,6366,32,16235,636,361
473,825,6352,34,16147,636,361
474,922,6338,32,16067,636,361
475,850,6408,35,16245,636,361
476,918,6447,37,16255,636,361
477,904,6439,33,16482,636,361
478,822,6295,32,15915,636,361
479,857,6365,33,16311,636,361
480,824,6423,32,16201,636,361
481,843,6369,32,16015,636,361
482,861,6539,31,16506,636,361
483,882,6466,32,16358,636,361
484,887,6449,33,16443,636,361
485,875,6340,35,16313,636,361
486,847,6488,32,16369,636,361
487,886,6456,31,16297,636,361
488,877,6374,33,16393,636,361
489,918,6450,32,16275,636,361
490,844,6334,32,16337,636,361
491,866,6357,33,16006,636,361
492,877,6497,31,16351,636,361
493,832,6292,33,16184,636,361
494,903,6452,33,16359,636,361
495,873,6356,32,16076,636,361
496,849,6312,32,16128,636,361
497,908,6327,33,15875,636,361
498,866,6421,33,16139,636,361
499,833,6530,32,16528,636,361
