sid,NOT,AND,Level,edges,PI,PO
138,42,311,6,750,104,90
139,38,297,6,720,104,90
140,30,278,6,691,104,90
141,29,275,6,688,104,90
142,42,311,6,750,104,90
143,48,254,5,633,104,90
144,59,314,5,711,104,90
145,43,313,6,752,104,90
146,29,247,5,620,104,90
147,31,248,5,620,104,90
148,40,309,6,745,104,90
149,32,270,5,648,104,90
150,29,279,6,695,104,90
151,72,311,5,740,104,90
152,41,301,6,725,104,90
153,31,269,5,647,104,90
154,42,298,5,712,104,90
155,42,312,6,751,104,90
156,41,309,6,745,104,90
157,39,297,6,720,104,90
158,43,299,5,695,104,90
159,30,247,5,617,104,90
160,48,285,5,662,104,90
161,39,298,6,721,104,90
162,58,282,5,681,104,90
163,31,246,5,616,104,90
164,32,247,5,617,104,90
165,42,312,6,751,104,90
166,31,269,5,647,104,90
167,58,317,5,719,104,90
168,58,313,5,710,104,90
169,41,312,6,753,104,90
170,31,246,5,617,104,90
171,30,277,5,680,104,90
172,42,312,6,751,104,90
173,41,310,5,738,104,90
174,42,311,6,750,104,90
175,30,245,5,631,104,90
176,74,297,5,694,104,90
177,30,277,5,680,104,90
178,41,310,5,737,104,90
179,41,311,6,751,104,90
180,46,262,5,633,104,90
181,48,254,5,633,104,90
182,71,294,5,693,104,90
183,31,248,5,619,104,90
184,40,309,5,736,104,90
185,39,311,6,751,104,90
186,42,312,6,751,104,90
187,48,272,5,665,104,90
188,58,282,5,681,104,90
189,42,311,5,737,104,90
190,40,310,6,749,104,90
191,30,276,6,690,104,90
192,42,311,6,750,104,90
193,41,301,6,725,104,90
194,29,246,5,616,104,90
195,50,273,5,651,104,90
196,31,276,6,690,104,90
197,42,312,6,751,104,90
198,56,280,5,678,104,90
199,38,297,6,720,104,90
200,64,303,5,711,104,90
201,40,309,5,736,104,90
202,40,310,6,749,104,90
203,43,312,5,737,104,90
204,40,279,5,676,104,90
205,59,314,5,713,104,90
206,41,311,6,752,104,90
207,39,298,6,721,104,90
208,38,296,6,716,104,90
209,73,312,5,741,104,90
210,31,276,6,690,104,90
211,46,252,5,646,104,90
212,42,311,6,750,104,90
213,32,280,5,682,104,90
214,41,310,6,746,104,90
215,48,285,5,662,104,90
216,41,310,5,738,104,90
217,36,297,6,721,104,90
218,38,298,6,723,104,90
219,44,300,5,698,104,90
220,42,311,6,750,104,90
221,31,272,5,652,104,90
222,30,276,6,690,104,90
223,30,247,5,620,104,90
224,64,303,5,711,104,90
225,40,309,5,736,104,90
226,39,298,6,721,104,90
227,30,277,5,680,104,90
228,40,310,6,749,104,90
229,39,297,6,720,104,90
230,39,297,6,720,104,90
231,58,282,5,681,104,90
232,40,308,6,744,104,90
233,40,309,5,736,104,90
234,46,262,5,633,104,90
235,41,310,5,738,104,90
236,30,278,6,691,104,90
237,32,279,6,694,104,90
238,41,310,5,737,104,90
239,38,297,6,720,104,90
240,38,296,6,716,104,90
241,47,254,5,633,104,90
242,46,252,5,646,104,90
243,38,297,6,720,104,90
244,38,297,6,720,104,90
245,36,297,6,722,104,90
246,30,263,5,648,104,90
247,30,277,5,680,104,90
248,42,312,6,751,104,90
249,42,311,6,750,104,90
250,41,311,6,750,104,90
251,50,274,5,652,104,90
252,39,298,6,721,104,90
253,48,254,5,632,104,90
254,29,277,6,693,104,90
255,47,262,5,633,104,90
256,58,282,5,681,104,90
257,59,283,5,682,104,90
258,41,310,5,737,104,90
259,43,313,6,752,104,90
260,42,312,6,751,104,90
261,48,285,5,664,104,90
262,42,301,5,701,104,90
263,57,281,5,679,104,90
264,43,312,5,738,104,90
265,59,314,5,711,104,90
266,30,276,6,690,104,90
267,40,309,5,736,104,90
268,33,271,5,665,104,90
269,42,312,6,751,104,90
270,44,299,5,698,104,90
271,40,309,5,736,104,90
272,42,312,6,751,104,90
273,48,254,5,633,104,90
274,33,271,5,649,104,90
275,46,272,5,649,104,90
276,57,312,5,709,104,90
277,38,295,6,715,104,90
278,37,296,6,717,104,90
279,48,285,5,664,104,90
280,38,297,6,720,104,90
281,43,299,5,713,104,90
282,32,270,5,648,104,90
283,46,252,5,646,104,90
284,39,308,6,744,104,90
285,58,282,5,681,104,90
286,41,310,5,737,104,90
287,37,295,6,715,104,90
288,31,247,5,618,104,90
289,41,310,5,737,104,90
290,39,298,6,721,104,90
291,42,312,6,751,104,90
292,31,248,5,619,104,90
293,32,270,5,648,104,90
294,38,296,6,716,104,90
295,44,299,5,696,104,90
296,39,298,6,721,104,90
297,41,310,5,737,104,90
298,31,279,6,694,104,90
299,64,303,5,711,104,90
300,57,287,5,709,104,90
301,41,310,5,737,104,90
302,58,282,5,681,104,90
303,38,297,6,720,104,90
304,32,279,6,694,104,90
305,30,247,5,617,104,90
306,30,277,5,680,104,90
307,41,311,6,750,104,90
308,42,311,6,750,104,90
309,44,300,5,698,104,90
310,42,312,6,751,104,90
311,42,311,6,750,104,90
312,48,285,5,664,104,90
313,62,304,5,714,104,90
314,42,312,6,751,104,90
315,30,277,5,680,104,90
316,41,311,6,750,104,90
317,30,277,5,680,104,90
318,40,309,6,745,104,90
319,39,298,6,721,104,90
320,37,295,6,715,104,90
321,58,282,5,681,104,90
322,48,254,5,633,104,90
323,38,295,6,715,104,90
324,42,312,6,751,104,90
325,41,311,6,750,104,90
326,44,313,5,739,104,90
327,31,277,6,689,104,90
328,41,311,6,751,104,90
329,32,279,6,694,104,90
330,30,276,6,690,104,90
331,41,311,6,750,104,90
332,32,247,5,617,104,90
333,42,291,5,697,104,90
334,41,309,6,745,104,90
335,31,279,6,694,104,90
336,58,313,5,712,104,90
337,42,291,5,697,104,90
338,59,283,5,682,104,90
339,40,308,6,744,104,90
340,31,279,6,694,104,90
341,40,309,5,736,104,90
342,30,276,6,690,104,90
343,43,299,5,697,104,90
344,64,288,5,666,104,90
345,59,314,5,713,104,90
346,66,305,5,712,104,90
347,41,301,6,725,104,90
348,41,310,5,738,104,90
349,39,298,6,721,104,90
350,55,287,5,706,104,90
351,31,269,5,663,104,90
352,41,311,6,750,104,90
353,41,311,6,750,104,90
354,48,272,5,665,104,90
355,31,246,5,617,104,90
356,32,246,5,617,104,90
357,39,297,6,720,104,90
358,41,311,6,750,104,90
359,48,285,5,664,104,90
360,66,305,5,712,104,90
361,94,333,5,741,104,90
362,39,282,6,661,104,90
363,41,310,5,738,104,90
364,31,269,5,663,104,90
365,38,296,6,716,104,90
366,51,276,5,669,104,90
367,48,272,5,665,104,90
368,32,247,5,617,104,90
369,38,300,6,726,104,90
370,41,311,6,750,104,90
371,42,311,6,750,104,90
372,31,277,5,677,104,90
373,43,300,5,715,104,90
374,42,312,6,751,104,90
375,38,296,6,717,104,90
376,40,309,5,736,104,90
377,30,277,5,680,104,90
378,42,299,5,714,104,90
379,41,298,5,742,104,90
380,31,279,6,694,104,90
381,48,285,5,664,104,90
382,32,247,5,617,104,90
383,39,297,6,720,104,90
384,59,283,5,682,104,90
385,30,276,6,691,104,90
386,42,312,6,751,104,90
387,48,254,5,633,104,90
388,42,312,6,751,104,90
389,40,312,6,753,104,90
390,42,312,6,751,104,90
391,42,312,6,751,104,90
392,41,311,6,750,104,90
393,43,313,6,752,104,90
394,41,301,6,725,104,90
395,66,305,5,712,104,90
396,40,309,6,745,104,90
397,31,279,6,694,104,90
398,39,297,6,720,104,90
399,42,312,6,751,104,90
400,41,311,6,750,104,90
401,30,277,5,680,104,90
402,41,312,6,753,104,90
403,41,311,6,750,104,90
404,39,298,6,721,104,90
405,42,311,5,737,104,90
406,39,298,6,721,104,90
407,41,310,5,737,104,90
408,39,311,6,749,104,90
409,31,269,5,663,104,90
410,42,298,5,712,104,90
411,42,312,6,751,104,90
412,32,279,6,694,104,90
413,43,298,5,697,104,90
414,42,311,6,750,104,90
415,31,279,6,694,104,90
416,41,309,6,745,104,90
417,32,270,5,664,104,90
418,38,296,6,716,104,90
419,41,310,5,737,104,90
420,31,279,5,684,104,90
421,40,279,5,676,104,90
422,31,276,6,690,104,90
423,64,303,5,711,104,90
424,38,297,6,720,104,90
425,40,309,5,736,104,90
426,39,297,6,720,104,90
427,42,311,6,750,104,90
428,30,281,6,696,104,90
429,50,273,5,651,104,90
430,42,312,6,752,104,90
431,42,312,6,751,104,90
432,57,281,5,695,104,90
433,41,311,6,750,104,90
434,42,311,6,750,104,90
435,57,282,5,697,104,90
436,41,311,6,750,104,90
437,43,299,5,697,104,90
438,46,271,5,651,104,90
439,32,279,6,694,104,90
440,42,312,6,751,104,90
441,75,305,5,704,104,90
442,40,309,6,745,104,90
443,29,278,6,692,104,90
444,30,277,5,680,104,90
445,42,310,5,734,104,90
446,41,311,6,750,104,90
447,32,270,5,646,104,90
448,41,311,6,750,104,90
449,29,279,6,696,104,90
450,41,311,6,750,104,90
451,32,270,5,664,104,90
452,41,311,6,750,104,90
453,58,313,5,710,104,90
454,38,296,6,716,104,90
455,31,246,5,616,104,90
456,38,297,6,720,104,90
457,40,309,5,736,104,90
458,30,276,6,690,104,90
459,64,303,5,711,104,90
460,38,297,6,720,104,90
461,41,313,6,752,104,90
462,43,300,5,715,104,90
463,35,295,6,722,104,90
464,47,284,5,661,104,90
465,40,309,6,745,104,90
466,46,252,5,628,104,90
467,47,253,5,632,104,90
468,29,274,6,685,104,90
469,56,280,5,694,104,90
470,42,311,6,750,104,90
471,41,311,6,750,104,90
472,72,295,5,694,104,90
473,42,312,6,752,104,90
474,30,277,5,680,104,90
475,40,310,6,749,104,90
476,40,309,5,736,104,90
477,42,311,5,738,104,90
478,30,276,6,694,104,90
479,31,269,5,645,104,90
480,37,295,6,715,104,90
481,38,297,6,720,104,90
482,38,297,6,720,104,90
483,32,279,6,694,104,90
484,43,299,5,713,104,90
485,30,277,5,680,104,90
486,42,311,6,750,104,90
487,40,310,6,749,104,90
488,30,277,5,680,104,90
489,73,296,5,693,104,90
490,41,310,5,737,104,90
491,40,310,6,749,104,90
492,31,276,6,690,104,90
493,58,313,5,710,104,90
494,41,310,6,746,104,90
495,41,311,6,750,104,90
496,41,310,5,737,104,90
497,42,288,5,725,104,90
498,41,311,6,750,104,90
499,41,311,6,750,104,90
