sid,NOT,AND,Level,edges,PI,PO
185,730,6525,8,16122,2339,2137
186,1115,7700,7,18305,2339,2137
187,543,6091,7,16036,2339,2137
188,1059,6626,7,16729,2339,2137
189,937,6833,7,17170,2339,2137
190,1007,7551,8,18108,2339,2137
191,1403,8323,7,19602,2339,2137
192,1044,7652,7,18045,2339,2137
193,771,6722,8,16596,2339,2137
194,731,6324,8,16364,2339,2137
195,588,6183,7,16122,2339,2137
196,774,6610,8,16467,2339,2137
197,629,6523,9,16273,2339,2137
198,866,6617,7,16789,2339,2137
199,906,7347,7,17969,2339,2137
200,793,6689,8,17069,2339,2137
201,790,6899,7,17355,2339,2137
202,928,7321,8,17657,2339,2137
203,843,6621,7,16971,2339,2137
204,782,6550,7,16730,2339,2137
205,872,6642,7,16977,2339,2137
206,1293,8096,7,19033,2339,2137
207,1122,7351,8,17669,2339,2137
208,924,6845,7,16824,2339,2137
209,1006,6717,7,17152,2339,2137
210,1014,7393,7,18066,2339,2137
211,604,6220,8,16203,2339,2137
212,1336,8278,7,19348,2339,2137
213,525,5997,7,15741,2339,2137
214,828,7134,8,17423,2339,2137
215,503,6036,7,16031,2339,2137
216,810,6731,7,17101,2339,2137
217,953,6917,8,16931,2339,2137
218,1030,7365,7,17980,2339,2137
219,823,6738,8,17049,2339,2137
220,1034,7406,8,17804,2339,2137
221,681,5972,7,15616,2339,2137
222,808,6688,8,16587,2339,2137
223,631,5849,7,15425,2339,2137
224,964,7315,7,18261,2339,2137
225,878,6494,8,16500,2339,2137
226,1221,7667,8,18067,2339,2137
227,863,7258,7,18242,2339,2137
228,721,7006,7,17222,2339,2137
229,959,7127,7,17372,2339,2137
230,946,7379,7,18025,2339,2137
231,1015,6947,8,17389,2339,2137
232,859,7478,8,18097,2339,2137
233,1003,6832,7,17223,2339,2137
234,666,6154,7,16230,2339,2137
235,926,6733,8,17081,2339,2137
236,671,6287,7,15982,2339,2137
237,846,7208,8,17840,2339,2137
238,864,6832,6,17335,2339,2137
239,1013,7431,8,18123,2339,2137
240,1258,7572,9,17844,2339,2137
241,818,6559,8,16624,2339,2137
242,884,6379,8,16266,2339,2137
243,926,7360,7,18085,2339,2137
244,793,6699,8,16571,2339,2137
245,864,6733,8,16659,2339,2137
246,1004,7082,8,17177,2339,2137
247,659,6350,7,16268,2339,2137
248,826,7257,7,17589,2339,2137
249,823,6910,8,16748,2339,2137
250,878,7344,8,17540,2339,2137
251,606,6140,7,16093,2339,2137
252,1043,7123,7,17277,2339,2137
253,697,6236,7,16231,2339,2137
254,964,7031,7,17228,2339,2137
255,740,6429,8,16548,2339,2137
256,1049,6926,7,17333,2339,2137
257,893,6778,7,17204,2339,2137
258,1031,6784,7,17136,2339,2137
259,921,7138,7,17040,2339,2137
260,702,6561,9,16146,2339,2137
261,526,6203,8,16066,2339,2137
262,818,6757,6,17220,2339,2137
263,851,6492,7,16709,2339,2137
264,723,6643,8,16982,2339,2137
265,997,6759,7,17117,2339,2137
266,1052,7260,8,17639,2339,2137
267,816,6525,7,16750,2339,2137
268,540,6060,8,15805,2339,2137
269,862,7339,8,17718,2339,2137
270,870,6893,7,17537,2339,2137
271,911,6841,7,17293,2339,2137
272,803,7120,8,17411,2339,2137
273,747,6790,8,17325,2339,2137
274,799,6992,7,17581,2339,2137
275,925,6860,7,17350,2339,2137
276,846,6559,7,16750,2339,2137
277,923,6826,8,16712,2339,2137
278,759,6784,8,16715,2339,2137
279,499,5892,8,15670,2339,2137
280,1168,7466,8,17896,2339,2137
281,943,6745,7,17079,2339,2137
282,559,5959,8,15670,2339,2137
283,912,6816,7,17040,2339,2137
284,934,7450,8,17969,2339,2137
285,808,6555,7,16725,2339,2137
286,828,6520,7,16645,2339,2137
287,787,6477,8,16172,2339,2137
288,888,6969,8,17610,2339,2137
289,894,6613,7,16708,2339,2137
290,837,6801,8,16832,2339,2137
291,1044,7584,7,18042,2339,2137
292,971,6836,7,17119,2339,2137
293,576,6176,8,16139,2339,2137
294,1250,7968,8,19039,2339,2137
295,835,6608,7,16873,2339,2137
296,904,6942,8,17065,2339,2137
297,933,6815,7,17237,2339,2137
298,1099,7200,8,17398,2339,2137
299,876,7368,7,18472,2339,2137
300,916,6706,8,16856,2339,2137
301,867,6646,7,16782,2339,2137
302,801,6687,7,17024,2339,2137
303,949,7405,7,18094,2339,2137
304,1098,7315,8,17653,2339,2137
305,738,6250,7,16239,2339,2137
306,595,6245,7,16184,2339,2137
307,955,7460,8,17953,2339,2137
308,918,7476,7,17798,2339,2137
309,1041,6845,7,17273,2339,2137
310,661,6728,8,16791,2339,2137
311,1253,8197,7,19222,2339,2137
312,638,6300,8,16232,2339,2137
313,518,6229,7,16194,2339,2137
314,875,7089,8,17292,2339,2137
315,545,6321,8,16372,2339,2137
316,1292,8134,7,19012,2339,2137
317,460,6007,7,15783,2339,2137
318,1363,8189,7,19106,2339,2137
319,857,7063,8,17190,2339,2137
320,1090,7135,7,17257,2339,2137
321,931,6788,8,16973,2339,2137
322,886,7168,7,17894,2339,2137
323,924,6808,7,16727,2339,2137
324,1016,7516,8,17867,2339,2137
325,850,7367,7,17836,2339,2137
326,1050,6894,7,17231,2339,2137
327,690,6440,8,16253,2339,2137
328,1463,8394,7,19464,2339,2137
329,974,7341,7,18048,2339,2137
330,747,6594,8,16461,2339,2137
331,1350,8250,7,19251,2339,2137
332,711,6132,7,16070,2339,2137
333,922,7496,7,17844,2339,2137
334,994,7684,7,18325,2339,2137
335,726,6471,7,16285,2339,2137
336,977,6792,7,17184,2339,2137
337,823,6731,8,16391,2339,2137
338,840,6534,7,16727,2339,2137
339,972,7358,7,18033,2339,2137
340,1032,7407,7,18102,2339,2137
341,987,7065,7,17826,2339,2137
342,779,6646,8,16508,2339,2137
343,882,6753,7,17150,2339,2137
344,940,7418,8,18565,2339,2137
345,961,6754,7,17065,2339,2137
346,370,5813,7,15479,2339,2137
347,943,7222,9,17608,2339,2137
348,845,6819,7,17313,2339,2137
349,978,6939,8,16815,2339,2137
350,879,6721,7,16880,2339,2137
351,494,6163,8,15962,2339,2137
352,1414,8350,7,19397,2339,2137
353,884,7074,8,17238,2339,2137
354,568,5900,7,15637,2339,2137
355,886,6714,8,16928,2339,2137
356,617,6124,8,16081,2339,2137
357,1080,7219,8,17459,2339,2137
358,1170,7661,7,17965,2339,2137
359,606,6072,7,16018,2339,2137
360,842,6549,7,16778,2339,2137
361,571,5942,7,15660,2339,2137
362,972,7088,8,17244,2339,2137
363,844,6553,7,16652,2339,2137
364,515,6061,7,15814,2339,2137
365,829,6775,8,16676,2339,2137
366,758,6384,8,16562,2339,2137
367,583,6072,7,15902,2339,2137
368,829,6799,7,17172,2339,2137
369,774,6364,9,15911,2339,2137
370,834,7314,8,17541,2339,2137
371,1108,7784,7,18496,2339,2137
372,819,6519,7,16698,2339,2137
373,1025,6975,7,17499,2339,2137
374,1012,7604,8,18112,2339,2137
375,1257,8229,7,19500,2339,2137
376,850,6697,7,16952,2339,2137
377,818,6487,8,16709,2339,2137
378,869,6567,8,16506,2339,2137
379,823,6788,7,17358,2339,2137
380,946,7301,8,17956,2339,2137
381,634,6250,8,16097,2339,2137
382,871,6682,7,16819,2339,2137
383,1048,7042,7,17101,2339,2137
384,946,6886,7,17386,2339,2137
385,946,7453,8,18288,2339,2137
386,805,7272,7,17578,2339,2137
387,781,6673,7,16974,2339,2137
388,891,7343,8,17639,2339,2137
389,645,6423,8,15988,2339,2137
390,884,7331,8,17802,2339,2137
391,582,6413,8,16106,2339,2137
392,931,7324,8,17620,2339,2137
393,922,7442,8,17941,2339,2137
394,1003,6892,7,16868,2339,2137
395,889,7399,7,18535,2339,2137
396,692,6753,7,16586,2339,2137
397,1023,7241,7,17627,2339,2137
398,1310,8344,7,19652,2339,2137
399,1037,7590,7,18206,2339,2137
400,712,6615,8,16242,2339,2137
401,706,6385,7,16271,2339,2137
402,955,7734,7,18221,2339,2137
403,1110,7583,8,18231,2339,2137
404,781,6471,8,16165,2339,2137
405,1012,7033,7,17652,2339,2137
406,1136,7499,8,17834,2339,2137
407,840,6669,7,16902,2339,2137
408,541,6566,8,16381,2339,2137
409,543,5909,7,15611,2339,2137
410,894,6901,8,17132,2339,2137
411,928,7463,8,17985,2339,2137
412,1315,8199,8,19442,2339,2137
413,794,6619,7,16787,2339,2137
414,1109,8057,7,19032,2339,2137
415,1037,7297,8,17567,2339,2137
416,1137,8073,7,19002,2339,2137
417,658,6439,8,16410,2339,2137
418,971,7004,7,17128,2339,2137
419,898,6483,7,16524,2339,2137
420,595,6261,8,16101,2339,2137
421,873,6748,7,17061,2339,2137
422,915,6751,8,16664,2339,2137
423,616,6119,8,16008,2339,2137
424,940,7405,7,18027,2339,2137
425,855,6748,7,17084,2339,2137
426,760,6459,8,16251,2339,2137
427,1018,7521,7,18122,2339,2137
428,593,6286,7,16131,2339,2137
429,569,6135,7,16053,2339,2137
430,902,7347,7,17794,2339,2137
431,968,7527,8,18113,2339,2137
432,983,6799,7,17178,2339,2137
433,1118,7638,8,18065,2339,2137
434,749,6888,7,16783,2339,2137
435,1007,6992,7,17540,2339,2137
436,662,6451,9,16134,2339,2137
437,891,6671,7,16982,2339,2137
438,524,5914,8,15639,2339,2137
439,988,7153,8,17418,2339,2137
440,1012,7541,8,17986,2339,2137
441,850,6660,7,16852,2339,2137
442,1046,7609,8,18191,2339,2137
443,1274,8156,7,19389,2339,2137
444,893,7408,7,18493,2339,2137
445,861,6621,8,16855,2339,2137
446,943,7355,8,17701,2339,2137
447,840,6658,7,16950,2339,2137
448,1151,7664,8,17979,2339,2137
449,1246,7886,7,18878,2339,2137
450,1084,7546,8,17980,2339,2137
451,529,6091,8,16088,2339,2137
452,914,7170,8,17319,2339,2137
453,962,6947,7,17366,2339,2137
454,935,6657,7,16434,2339,2137
455,598,5935,7,15600,2339,2137
456,553,6153,8,15672,2339,2137
457,894,6706,7,17074,2339,2137
458,953,7355,7,18089,2339,2137
459,916,7373,8,18514,2339,2137
460,733,6356,8,15987,2339,2137
461,947,7465,8,17843,2339,2137
462,1167,7044,7,17445,2339,2137
463,1184,7879,7,18875,2339,2137
464,549,5942,8,15668,2339,2137
465,906,7398,8,17920,2339,2137
466,805,6716,7,17023,2339,2137
467,716,6361,7,16460,2339,2137
468,1026,6944,7,16947,2339,2137
469,1064,6864,7,17357,2339,2137
470,1172,7707,8,18176,2339,2137
471,663,6597,8,16409,2339,2137
472,945,6660,7,16914,2339,2137
473,1258,7883,7,18645,2339,2137
474,717,6359,8,16206,2339,2137
475,1367,8293,7,19322,2339,2137
476,894,6836,7,17233,2339,2137
477,1030,6770,7,16989,2339,2137
478,665,6189,8,15676,2339,2137
479,545,6223,8,16101,2339,2137
480,751,6250,8,15818,2339,2137
481,951,7126,7,17334,2339,2137
482,919,7130,8,17347,2339,2137
483,1115,7211,7,17422,2339,2137
484,803,6688,7,17119,2339,2137
485,503,5971,7,15696,2339,2137
486,633,6606,8,16529,2339,2137
487,617,6686,7,16666,2339,2137
488,607,6278,7,16163,2339,2137
489,800,6366,7,16531,2339,2137
490,983,6993,7,17552,2339,2137
491,1179,8017,7,18955,2339,2137
492,638,6229,7,15907,2339,2137
493,889,6807,7,17266,2339,2137
494,1020,7443,7,18025,2339,2137
495,843,7005,7,17089,2339,2137
496,1000,6945,7,17414,2339,2137
497,955,6946,6,17471,2339,2137
498,754,7459,8,17848,2339,2137
499,1238,8143,7,19171,2339,2137
