sid,NOT,AND,Level,edges,PI,PO
84,1728,17622,20,47081,683,529
85,1521,18447,20,49525,683,529
86,2028,19591,19,51058,683,529
87,1752,19798,19,53146,683,529
88,1687,18476,18,49634,683,529
89,1757,18468,19,48933,683,529
90,1745,18265,20,48169,683,529
91,1628,18312,20,48264,683,529
92,1613,18575,20,49543,683,529
93,1847,19675,19,51658,683,529
94,1826,17338,20,45428,683,529
95,2297,20149,20,52363,683,529
96,2169,20332,19,52932,683,529
97,1862,17926,19,47294,683,529
98,1642,19005,20,50634,683,529
99,2125,20374,20,53879,683,529
100,1564,18213,19,48015,683,529
101,1525,18577,19,49551,683,529
102,1807,19634,19,52400,683,529
103,1637,19194,20,50772,683,529
104,1481,17865,20,47365,683,529
105,1787,19152,20,50283,683,529
106,1642,18209,19,47943,683,529
107,1627,18390,20,48758,683,529
108,1887,19585,19,52117,683,529
109,1658,18315,20,48543,683,529
110,1803,19562,19,51889,683,529
111,1717,18060,20,47362,683,529
112,1549,17570,20,46650,683,529
113,2150,20637,19,54243,683,529
114,1587,18438,19,49696,683,529
115,1572,18533,20,49166,683,529
116,1781,18882,19,50573,683,529
117,1698,19412,19,51515,683,529
118,1679,18461,19,48264,683,529
119,1901,20237,19,53980,683,529
120,1713,19077,20,50888,683,529
121,1726,17613,21,46041,683,529
122,2003,20426,20,53874,683,529
123,1819,18687,20,48856,683,529
124,1637,18739,19,50103,683,529
125,1859,19586,20,51762,683,529
126,1586,17883,20,47695,683,529
127,1733,18524,19,48699,683,529
128,1667,18632,19,49317,683,529
129,1886,19588,20,51706,683,529
130,1945,19319,19,50880,683,529
131,1794,19055,20,50279,683,529
132,1545,19027,19,51566,683,529
133,2192,20057,20,52314,683,529
134,2016,18778,19,49342,683,529
135,1788,19067,20,50163,683,529
136,1546,18756,19,49793,683,529
137,1848,18462,20,47854,683,529
138,1621,17931,19,47934,683,529
139,1705,17449,20,46325,683,529
140,1551,18092,20,48397,683,529
141,1548,17990,19,47530,683,529
142,1800,19627,20,52641,683,529
143,2103,18758,19,48301,683,529
144,1762,18476,20,48942,683,529
145,1629,18016,19,48248,683,529
146,1680,19053,20,50959,683,529
147,1926,19344,20,50766,683,529
148,1536,18680,19,49982,683,529
149,1631,17446,20,46379,683,529
150,1655,18602,19,50271,683,529
151,1817,18774,19,49176,683,529
152,1707,18978,19,50453,683,529
153,1598,18287,19,48604,683,529
154,1698,20167,20,53474,683,529
155,1804,19950,19,53350,683,529
156,1539,18991,19,50879,683,529
157,1798,19031,21,51563,683,529
158,1644,18382,19,49038,683,529
159,1715,19079,19,51165,683,529
160,1758,20230,20,53850,683,529
161,1859,19594,20,52262,683,529
162,2241,20611,20,53424,683,529
163,1504,17498,20,45965,683,529
164,2246,19602,20,51063,683,529
165,2015,19109,20,50731,683,529
166,1768,20121,20,53987,683,529
167,1645,17857,19,47435,683,529
168,1583,17739,20,47426,683,529
169,1509,17493,19,46595,683,529
170,1559,20401,19,55858,683,529
171,1829,19489,19,52003,683,529
172,1695,18381,19,48431,683,529
173,1608,18556,19,48948,683,529
174,1615,18814,19,50793,683,529
175,1876,18592,20,48690,683,529
176,1743,20385,19,54801,683,529
177,1710,18321,19,47697,683,529
178,1964,20359,20,53880,683,529
179,1682,18972,19,50562,683,529
180,1781,19463,19,51738,683,529
181,1997,18903,20,48991,683,529
182,1589,17697,20,46439,683,529
183,1702,19193,19,51112,683,529
184,1805,19415,19,51378,683,529
185,1670,18289,19,49016,683,529
186,1787,19227,20,50967,683,529
187,2039,19881,20,51914,683,529
188,1773,18118,19,47369,683,529
189,1803,19059,19,50110,683,529
190,1354,18944,18,51685,683,529
191,1653,17157,19,45749,683,529
192,1611,18857,19,51098,683,529
193,1808,18831,19,49598,683,529
194,1654,19187,19,50751,683,529
195,1622,18055,20,48085,683,529
196,1357,17691,20,47957,683,529
197,1692,19534,19,52103,683,529
198,1587,18580,19,49503,683,529
199,1774,17829,20,47092,683,529
200,1905,19178,19,50650,683,529
201,2319,20646,20,54390,683,529
202,1431,18896,20,51033,683,529
203,1843,17295,20,45064,683,529
204,1705,18401,20,48807,683,529
205,1653,19863,19,53963,683,529
206,1567,18334,19,49134,683,529
207,1813,19169,19,50954,683,529
208,1826,19065,19,50465,683,529
209,1840,19390,20,51035,683,529
210,1866,18436,21,49613,683,529
211,1843,19032,20,50065,683,529
212,1810,21128,19,56700,683,529
213,2040,19277,20,50159,683,529
214,1667,18800,19,50420,683,529
215,1699,17791,19,47094,683,529
216,1833,19461,19,51301,683,529
217,1665,17955,19,47311,683,529
218,1706,18182,20,48170,683,529
219,1800,20179,20,53406,683,529
220,1801,18665,19,49727,683,529
221,1780,18087,20,47645,683,529
222,1491,17669,20,47133,683,529
223,2128,19342,20,50156,683,529
224,2028,20258,19,53558,683,529
225,1662,18919,20,50080,683,529
226,1629,17835,19,47317,683,529
227,2025,18938,19,49948,683,529
228,1575,18653,19,49500,683,529
229,1656,18435,19,48819,683,529
230,2012,18467,21,49252,683,529
231,1948,20036,19,52550,683,529
232,1600,18863,19,51398,683,529
233,1713,19642,20,51890,683,529
234,1692,17895,20,46787,683,529
235,1836,19774,20,51984,683,529
236,1515,17254,20,45844,683,529
237,1704,17812,20,47901,683,529
238,1681,18175,19,47943,683,529
239,1561,17698,19,46891,683,529
240,1781,17736,19,46909,683,529
241,1640,17874,19,46964,683,529
242,2043,19923,20,52170,683,529
243,1969,19399,21,52030,683,529
244,1889,19805,19,52964,683,529
245,1630,18726,19,50029,683,529
246,1683,18490,19,49282,683,529
247,1963,19809,20,52242,683,529
248,1805,19364,20,51493,683,529
249,1505,19046,19,50987,683,529
250,1556,17872,19,47679,683,529
251,1649,18567,20,49244,683,529
252,1663,18665,19,50134,683,529
253,1626,19043,19,50951,683,529
254,1702,19632,19,53190,683,529
255,1601,17929,20,46955,683,529
256,2015,20962,19,56482,683,529
257,2046,20349,20,53705,683,529
258,1648,17996,19,47323,683,529
259,1706,18070,20,47292,683,529
260,1885,19102,20,49786,683,529
261,1740,20318,20,54650,683,529
262,1523,17264,20,46019,683,529
263,1522,18603,20,49761,683,529
264,1873,19717,20,52153,683,529
265,1648,17956,19,47802,683,529
266,1668,18533,19,49013,683,529
267,1582,18169,19,48315,683,529
268,2256,20246,20,52405,683,529
269,1715,18543,19,49506,683,529
270,1460,18266,20,48704,683,529
271,1776,19536,20,51734,683,529
272,1615,18034,20,48175,683,529
273,1937,19492,20,51382,683,529
274,1955,18521,20,47563,683,529
275,1732,18989,20,50338,683,529
276,1643,19379,19,51236,683,529
277,1695,18319,20,48450,683,529
278,1548,18568,19,49817,683,529
279,1770,19336,20,51204,683,529
280,1659,18810,19,50189,683,529
281,1845,19820,19,52346,683,529
282,1699,18317,20,48917,683,529
283,1741,18524,20,48859,683,529
284,1606,19357,19,51433,683,529
285,1857,18063,20,47419,683,529
286,2044,19933,20,52741,683,529
287,1517,17628,19,46333,683,529
288,2165,19355,20,50012,683,529
289,1951,19517,19,51600,683,529
290,1800,19092,20,50568,683,529
291,1640,17708,19,46899,683,529
292,1573,18978,19,50543,683,529
293,1752,19742,20,52889,683,529
294,1879,18920,20,49645,683,529
295,1662,19474,20,52251,683,529
296,1789,17969,19,47528,683,529
297,1693,18056,20,47360,683,529
298,1718,18299,19,48579,683,529
299,2057,20608,19,54527,683,529
300,1715,18359,20,48955,683,529
301,1879,19004,20,50570,683,529
302,1875,20170,20,53390,683,529
303,1912,18879,21,50222,683,529
304,1713,19433,19,52328,683,529
305,1733,18942,19,50426,683,529
306,1986,19259,20,50684,683,529
307,1816,19115,19,51747,683,529
308,1505,19033,19,50746,683,529
309,1783,19187,20,50319,683,529
310,1844,18079,19,47744,683,529
311,1743,18027,20,47308,683,529
312,1789,17910,19,47575,683,529
313,1846,18494,20,48419,683,529
314,1674,19281,20,51477,683,529
315,1825,19555,20,51586,683,529
316,1538,17537,19,46780,683,529
317,2003,19655,20,52143,683,529
318,1555,17658,19,46932,683,529
319,1811,18991,19,50815,683,529
320,1870,18716,20,49469,683,529
321,2015,19751,20,51706,683,529
322,2132,19130,20,49554,683,529
323,1693,19336,19,51866,683,529
324,1754,18238,20,48095,683,529
325,1632,19233,19,51015,683,529
326,1786,18858,20,49692,683,529
327,1654,19128,20,50662,683,529
328,1611,18025,21,48529,683,529
329,1768,18987,21,51313,683,529
330,1529,17219,19,45613,683,529
331,1816,18689,20,50327,683,529
332,1832,18636,19,48521,683,529
333,1630,18131,19,48697,683,529
334,1635,18348,19,48482,683,529
335,1544,18510,19,49670,683,529
336,1577,17710,19,46759,683,529
337,1706,18275,19,48973,683,529
338,1902,19672,19,51703,683,529
339,1551,18150,19,48218,683,529
340,1585,17578,20,46600,683,529
341,1903,20107,20,53281,683,529
342,1447,17431,19,46608,683,529
343,1620,17663,19,47179,683,529
344,1669,18863,19,50180,683,529
345,1620,19036,19,50822,683,529
346,2004,18756,20,49091,683,529
347,1750,18884,19,50436,683,529
348,1642,18784,19,49725,683,529
349,1735,18581,20,48902,683,529
350,1709,18480,20,48684,683,529
351,1801,19222,20,50204,683,529
352,1656,18907,20,51438,683,529
353,1621,18903,20,50260,683,529
354,1831,20288,19,54458,683,529
355,1591,19450,19,51429,683,529
356,1622,18330,20,49036,683,529
357,1767,19364,19,52441,683,529
358,1454,19804,20,53814,683,529
359,1745,19308,20,51230,683,529
360,2132,19725,19,51411,683,529
361,1956,19185,19,50851,683,529
362,1572,18588,19,50606,683,529
363,1748,18295,20,48074,683,529
364,1682,18998,20,50367,683,529
365,1694,18478,20,48898,683,529
366,1903,18810,20,49279,683,529
367,1791,19686,20,52487,683,529
368,1695,18539,21,48414,683,529
369,1624,18211,20,48649,683,529
370,1611,18179,20,48619,683,529
371,1704,19113,19,51602,683,529
372,2045,20070,19,52960,683,529
373,1712,19038,19,50584,683,529
374,1747,18356,20,48303,683,529
375,1702,18946,19,50730,683,529
376,1759,19707,20,51988,683,529
377,2086,18491,19,48240,683,529
378,1716,19151,21,50778,683,529
379,1563,18352,20,48681,683,529
380,1894,18327,21,48886,683,529
381,1635,18895,20,50184,683,529
382,1978,20185,20,52948,683,529
383,1690,17917,20,47054,683,529
384,1798,18764,20,49031,683,529
385,1735,17580,21,46801,683,529
386,1558,17443,19,46391,683,529
387,1525,17425,19,46149,683,529
388,1731,19210,19,50758,683,529
389,1703,19075,20,51226,683,529
390,1780,18497,21,48548,683,529
391,1750,18215,20,48397,683,529
392,1846,18575,19,49866,683,529
393,1829,19040,19,50947,683,529
394,2002,20094,19,53519,683,529
395,2079,19507,19,51161,683,529
396,1464,18734,20,50292,683,529
397,1663,18779,19,50019,683,529
398,1639,18751,19,50237,683,529
399,1829,19993,20,53148,683,529
400,1733,19025,20,51493,683,529
401,1983,19989,20,52570,683,529
402,1621,17898,19,47808,683,529
403,1514,17370,19,46609,683,529
404,1721,19002,19,50051,683,529
405,1848,19334,19,51210,683,529
406,1830,19391,19,51734,683,529
407,1909,19661,19,52107,683,529
408,1775,18704,20,49630,683,529
409,1705,17718,19,46451,683,529
410,1916,19744,20,52148,683,529
411,1734,18295,19,48481,683,529
412,1552,17946,19,48046,683,529
413,1557,17860,19,47398,683,529
414,1635,17607,19,46993,683,529
415,1524,17497,19,46606,683,529
416,1425,18381,18,49974,683,529
417,1819,18368,20,47916,683,529
418,1825,18531,19,48680,683,529
419,1642,18499,19,49128,683,529
420,2162,19554,20,51108,683,529
421,1926,19080,20,50031,683,529
422,1626,18246,19,48648,683,529
423,1750,19085,19,49946,683,529
424,1943,18454,21,49100,683,529
425,2056,18750,20,48923,683,529
426,1828,18884,20,50866,683,529
427,1528,17509,19,46454,683,529
428,1810,20642,21,55751,683,529
429,1705,17909,20,47679,683,529
430,1686,19078,18,50971,683,529
431,1838,19379,20,51249,683,529
432,1781,18582,19,48780,683,529
433,1690,17172,19,45521,683,529
434,1590,18778,19,50436,683,529
435,1732,17668,19,46134,683,529
436,1584,18081,19,48027,683,529
437,1548,17237,20,45810,683,529
438,1758,18586,20,49674,683,529
439,1581,18567,19,49640,683,529
440,1607,18843,19,50453,683,529
441,2034,21080,19,55497,683,529
442,1533,18853,19,50776,683,529
443,1519,17123,19,45657,683,529
444,1893,18599,19,48455,683,529
445,1964,19142,20,50050,683,529
446,1540,18974,20,51217,683,529
447,1599,17869,19,47347,683,529
448,1578,19167,19,52237,683,529
449,1488,17463,20,46647,683,529
450,1661,17452,19,46774,683,529
451,2113,19296,21,49607,683,529
452,1866,19172,20,51667,683,529
453,1527,18642,20,50167,683,529
454,1830,20434,20,54421,683,529
455,2132,19108,21,49142,683,529
456,1696,18535,19,49346,683,529
457,1678,18685,20,49522,683,529
458,1582,18232,20,47994,683,529
459,1909,19431,19,51090,683,529
460,1678,19344,19,51591,683,529
461,1471,18119,19,48679,683,529
462,1612,18494,20,48648,683,529
463,1665,18664,20,49644,683,529
464,1711,18157,20,48079,683,529
465,1517,18847,19,50876,683,529
466,1751,18239,19,48632,683,529
467,2107,19899,19,52338,683,529
468,1517,18560,19,49837,683,529
469,1741,18593,19,48920,683,529
470,1725,18722,20,50184,683,529
471,1647,18366,19,48947,683,529
472,1658,18107,19,48106,683,529
473,1668,17283,20,46036,683,529
474,1724,18013,19,47059,683,529
475,1676,18003,20,48459,683,529
476,1980,18416,20,47990,683,529
477,1801,19478,19,51801,683,529
478,1574,18071,20,47877,683,529
479,1614,18082,19,48093,683,529
480,1678,18106,19,48078,683,529
481,1692,18603,20,49317,683,529
482,1557,18649,20,50205,683,529
483,1746,19273,18,51464,683,529
484,2025,19437,20,50747,683,529
485,1982,19808,20,51754,683,529
486,1552,18640,19,50258,683,529
487,1637,19003,19,50595,683,529
488,2056,19798,19,52095,683,529
489,1572,18241,20,48355,683,529
490,1812,19257,20,51243,683,529
491,1450,17738,19,47412,683,529
492,1669,18747,19,49657,683,529
493,1547,18253,20,48320,683,529
494,1682,18928,19,50539,683,529
495,1573,20100,19,54425,683,529
496,1854,18585,19,49042,683,529
497,1597,17742,19,46824,683,529
498,1635,18797,19,50564,683,529
499,1788,19321,20,51173,683,529
