sid,NOT,AND,Level,edges,PI,PO
169,47,444,6,1073,135,125
170,63,425,6,1059,135,125
171,34,399,6,1037,135,125
172,97,510,6,1153,135,125
173,50,419,6,1054,135,125
174,96,518,7,1169,135,125
175,61,422,6,1051,135,125
176,48,416,6,1053,135,125
177,36,404,6,1045,135,125
178,55,422,6,1062,135,125
179,96,513,6,1157,135,125
180,59,423,6,1055,135,125
181,95,433,6,1077,135,125
182,55,423,6,1070,135,125
183,62,428,6,1056,135,125
184,58,424,6,1068,135,125
185,43,444,6,1080,135,125
186,98,509,6,1144,135,125
187,34,397,6,1017,135,125
188,54,420,6,1054,135,125
189,59,426,6,1068,135,125
190,96,508,6,1146,135,125
191,98,496,6,1135,135,125
192,97,511,6,1150,135,125
193,44,409,6,1010,135,125
194,59,422,6,1048,135,125
195,37,404,6,1029,135,125
196,39,402,6,995,135,125
197,43,447,6,1081,135,125
198,52,427,6,1070,135,125
199,73,426,6,1050,135,125
200,37,403,6,1028,135,125
201,55,423,6,1062,135,125
202,98,515,6,1164,135,125
203,50,415,6,1052,135,125
204,49,415,6,1046,135,125
205,49,414,6,1047,135,125
206,99,512,6,1157,135,125
207,93,487,6,1118,135,125
208,80,466,6,1087,135,125
209,51,415,6,1047,135,125
210,40,408,6,1016,135,125
211,70,411,6,982,135,125
212,97,512,6,1152,135,125
213,40,379,6,944,135,125
214,95,506,6,1147,135,125
215,71,407,6,1045,135,125
216,52,422,6,1056,135,125
217,93,491,6,1128,135,125
218,40,412,6,1017,135,125
219,54,421,6,1055,135,125
220,44,442,6,1071,135,125
221,40,409,6,1040,135,125
222,43,407,6,1002,135,125
223,59,420,6,1042,135,125
224,37,397,6,1020,135,125
225,47,414,6,1040,135,125
226,99,493,6,1124,135,125
227,36,398,6,1020,135,125
228,47,445,6,1079,135,125
229,97,493,6,1120,135,125
230,72,423,6,1045,135,125
231,51,415,6,1045,135,125
232,97,517,6,1162,135,125
233,53,419,6,1052,135,125
234,58,422,6,1053,135,125
235,51,415,6,1053,135,125
236,43,405,6,995,135,125
237,36,399,5,994,135,125
238,53,415,6,1044,135,125
239,40,410,6,1018,135,125
240,96,490,6,1125,135,125
241,63,429,6,1059,135,125
242,61,420,6,1045,135,125
243,75,425,6,1050,135,125
244,42,411,6,1017,135,125
245,97,492,6,1123,135,125
246,97,497,6,1132,135,125
247,37,409,6,1044,135,125
248,95,507,6,1146,135,125
249,44,445,6,1084,135,125
250,96,511,6,1149,135,125
251,39,405,6,1028,135,125
252,80,469,6,1093,135,125
253,61,435,6,1071,135,125
254,93,489,6,1120,135,125
255,63,431,6,1070,135,125
256,49,414,6,1049,135,125
257,52,419,6,1055,135,125
258,54,421,6,1066,135,125
259,98,513,7,1158,135,125
260,45,445,6,1084,135,125
261,35,398,6,1016,135,125
262,48,418,6,1058,135,125
263,51,416,6,1054,135,125
264,51,417,6,1050,135,125
265,52,418,6,1059,135,125
266,97,495,6,1127,135,125
267,51,416,6,1057,135,125
268,69,400,6,1016,135,125
269,98,510,6,1147,135,125
270,50,421,6,1056,135,125
271,58,426,6,1072,135,125
272,97,509,6,1144,135,125
273,61,422,6,1043,135,125
274,36,401,6,1019,135,125
275,35,399,6,1014,135,125
276,51,419,6,1047,135,125
277,96,493,6,1124,135,125
278,98,491,6,1120,135,125
279,33,402,6,1026,135,125
280,100,498,6,1130,135,125
281,57,423,6,1065,135,125
282,34,404,6,1034,135,125
283,59,424,6,1056,135,125
284,98,513,6,1155,135,125
285,48,416,6,1054,135,125
286,48,415,6,1055,135,125
287,37,400,6,996,135,125
288,58,427,6,1057,135,125
289,51,420,6,1062,135,125
290,98,494,6,1125,135,125
291,98,513,7,1157,135,125
292,61,420,6,1049,135,125
293,36,405,6,1034,135,125
294,97,490,6,1117,135,125
295,50,421,6,1055,135,125
296,83,468,6,1093,135,125
297,52,420,6,1058,135,125
298,96,491,6,1118,135,125
299,36,404,6,1043,135,125
300,54,421,6,1056,135,125
301,62,398,6,971,135,125
302,52,420,6,1056,135,125
303,40,409,6,1017,135,125
304,95,493,6,1124,135,125
305,58,422,6,1047,135,125
306,35,400,6,1025,135,125
307,80,485,6,1120,135,125
308,97,510,6,1152,135,125
309,53,418,6,1054,135,125
310,46,449,6,1085,135,125
311,95,505,6,1147,135,125
312,39,403,6,1037,135,125
313,33,393,6,1004,135,125
314,42,441,6,1077,135,125
315,33,395,6,1011,135,125
316,97,510,7,1151,135,125
317,34,397,6,1023,135,125
318,96,509,6,1153,135,125
319,97,495,6,1129,135,125
320,97,501,6,1143,135,125
321,53,418,6,1044,135,125
322,96,434,6,1078,135,125
323,80,468,6,1088,135,125
324,100,512,6,1155,135,125
325,97,509,6,1148,135,125
326,52,429,6,1080,135,125
327,42,405,6,1002,135,125
328,98,507,7,1146,135,125
329,76,425,6,1050,135,125
330,43,409,6,1005,135,125
331,95,504,6,1144,135,125
332,62,429,6,1069,135,125
333,98,508,6,1143,135,125
334,98,508,6,1152,135,125
335,44,411,6,1013,135,125
336,58,425,6,1066,135,125
337,39,438,6,1073,135,125
338,58,424,6,1063,135,125
339,98,517,6,1164,135,125
340,43,410,6,1022,135,125
341,46,410,6,1045,135,125
342,46,411,6,1007,135,125
343,54,423,6,1063,135,125
344,37,406,6,1042,135,125
345,49,416,6,1052,135,125
346,35,409,6,1044,135,125
347,99,496,6,1129,135,125
348,54,420,6,1059,135,125
349,95,489,6,1119,135,125
350,48,412,6,1040,135,125
351,43,384,6,948,135,125
352,97,504,6,1140,135,125
353,41,438,6,1067,135,125
354,35,395,6,1016,135,125
355,63,425,6,1058,135,125
356,98,435,6,1086,135,125
357,93,491,6,1124,135,125
358,99,515,6,1160,135,125
359,34,397,6,1019,135,125
360,35,399,6,1017,135,125
361,37,399,6,1018,135,125
362,93,494,6,1135,135,125
363,53,420,6,1054,135,125
364,69,401,6,1016,135,125
365,41,409,6,1017,135,125
366,35,396,6,1008,135,125
367,34,396,6,1017,135,125
368,58,430,6,1073,135,125
369,41,405,6,998,135,125
370,98,512,6,1153,135,125
371,97,508,6,1139,135,125
372,38,400,6,1020,135,125
373,55,422,6,1058,135,125
374,99,516,7,1163,135,125
375,96,489,6,1119,135,125
376,50,415,6,1049,135,125
377,37,394,6,1008,135,125
378,51,417,6,1049,135,125
379,47,413,6,1043,135,125
380,37,398,6,988,135,125
381,35,402,6,1020,135,125
382,58,420,6,1042,135,125
383,96,493,6,1121,135,125
384,50,416,6,1049,135,125
385,37,398,6,988,135,125
386,98,510,6,1153,135,125
387,59,428,6,1054,135,125
388,98,506,6,1143,135,125
389,43,444,6,1076,135,125
390,98,510,6,1153,135,125
391,42,440,6,1070,135,125
392,98,513,6,1158,135,125
393,96,509,6,1156,135,125
394,81,471,6,1098,135,125
395,38,404,6,1035,135,125
396,44,444,6,1082,135,125
397,97,494,6,1130,135,125
398,98,495,6,1135,135,125
399,95,508,6,1151,135,125
400,44,441,6,1072,135,125
401,36,403,6,1045,135,125
402,96,510,6,1147,135,125
403,98,514,7,1158,135,125
404,41,408,6,1018,135,125
405,54,419,6,1054,135,125
406,97,493,6,1129,135,125
407,51,417,6,1062,135,125
408,43,442,6,1070,135,125
409,33,393,6,1005,135,125
410,51,423,6,1058,135,125
411,98,512,6,1152,135,125
412,94,496,6,1129,135,125
413,52,422,6,1054,135,125
414,96,514,6,1161,135,125
415,100,494,6,1127,135,125
416,94,513,6,1160,135,125
417,37,405,6,1035,135,125
418,96,489,6,1117,135,125
419,50,418,6,1048,135,125
420,39,398,6,1019,135,125
421,51,418,6,1055,135,125
422,98,494,6,1128,135,125
423,35,400,6,1027,135,125
424,45,378,6,904,135,125
425,55,424,6,1068,135,125
426,45,413,6,1019,135,125
427,98,507,6,1141,135,125
428,36,400,5,998,135,125
429,34,398,6,1019,135,125
430,41,442,6,1078,135,125
431,94,512,6,1157,135,125
432,56,424,6,1063,135,125
433,83,487,6,1114,135,125
434,43,444,6,1076,135,125
435,56,426,6,1063,135,125
436,42,442,6,1071,135,125
437,55,425,6,1062,135,125
438,38,398,6,1020,135,125
439,97,492,6,1122,135,125
440,99,519,6,1165,135,125
441,58,420,6,1041,135,125
442,96,509,6,1149,135,125
443,95,491,6,1125,135,125
444,36,406,6,1043,135,125
445,55,425,6,1070,135,125
446,96,516,6,1165,135,125
447,34,406,6,1038,135,125
448,98,513,6,1154,135,125
449,93,492,6,1122,135,125
450,97,507,6,1143,135,125
451,36,397,6,1013,135,125
452,81,486,6,1113,135,125
453,51,420,6,1057,135,125
454,96,492,6,1124,135,125
455,61,434,6,1072,135,125
456,42,407,6,1007,135,125
457,50,414,6,1053,135,125
458,44,411,6,1024,135,125
459,38,402,6,1035,135,125
460,41,413,6,1031,135,125
461,98,512,6,1158,135,125
462,51,416,6,1054,135,125
463,98,494,6,1131,135,125
464,31,404,6,1027,135,125
465,99,510,6,1146,135,125
466,96,435,6,1077,135,125
467,62,422,6,1044,135,125
468,96,495,6,1128,135,125
469,53,423,6,1058,135,125
470,96,509,6,1152,135,125
471,44,445,6,1079,135,125
472,53,420,6,1059,135,125
473,95,503,6,1138,135,125
474,38,408,6,1045,135,125
475,97,511,7,1154,135,125
476,51,416,6,1052,135,125
477,48,411,6,1037,135,125
478,42,405,6,997,135,125
479,36,400,6,1024,135,125
480,42,410,6,1014,135,125
481,98,495,6,1129,135,125
482,94,491,6,1128,135,125
483,99,495,6,1125,135,125
484,51,416,6,1052,135,125
485,34,400,6,1028,135,125
486,42,445,6,1088,135,125
487,42,442,6,1073,135,125
488,35,400,6,1033,135,125
489,49,417,6,1055,135,125
490,49,417,6,1050,135,125
491,95,506,6,1147,135,125
492,39,403,6,999,135,125
493,52,419,6,1055,135,125
494,96,506,6,1140,135,125
495,44,443,6,1078,135,125
496,52,419,6,1063,135,125
497,48,410,6,1034,135,125
498,97,518,7,1168,135,125
499,96,509,6,1155,135,125
