sid,Area,Delay,Power
167,11057.28,508.75,12580.37
168,10967.59,512.07,12483.56
169,11308.98,501.1,12769.91
170,11116.16,488.57,12547.17
171,10914.89,503.69,12437.66
172,11231.04,521.53,12799.23
173,11227.24,504.5,12663.04
174,11310.67,493.4,12765.29
175,11074.4,524.04,12528.06
176,11124.89,485.79,12659.07
177,11144.34,518.39,12567.31
178,11020.95,532.3,12353.31
179,11446.54,505.5,13015.49
180,11488.72,515.68,12924.38
181,11213.49,493.37,12643.84
182,11050.94,514.46,12574.1
183,11172.65,494.79,12595.3
184,11024.11,505.46,12523.87
185,10960.29,522.95,12365.03
186,11106.43,518.89,12505.46
187,11204.17,505.58,12712.27
188,11213.95,512.87,12748.52
189,11292.63,489.16,12841.74
190,11527.73,504.08,12967.4
191,11330.93,505.25,12898.96
192,11042.1,502.06,12620.84
193,11174.56,505.57,12557.88
194,11006.13,516.2,12339.51
195,11396.85,506.55,12814.28
196,11269.19,483.63,12898.72
197,11131.46,510.94,12546.59
198,11422.64,495.51,13040.91
199,11198.59,507.77,12649.35
200,11136.02,508.93,12608.35
201,10934.59,537.04,12309.14
202,11127.1,502.19,12695.43
203,11215.07,518.17,12743.01
204,11220.57,512.18,12761.84
205,11085.4,488.52,12671.25
206,11282.75,506.73,12777.43
207,11191.39,506.33,12624.41
208,11236.89,505.61,12683.72
209,11028.29,503.22,12554.78
210,11872.44,483.75,13384.96
211,10954.13,528.74,12469.54
212,11211.02,494.37,12784.73
213,10927.83,527.16,12458.16
214,11127.63,519.64,12573.44
215,11419.92,488.08,12884.92
216,10890.11,506.38,12365.13
217,11189.58,508.13,12621.41
218,11232.28,497.46,12562.09
219,11127.98,487.57,12564.87
220,10938.39,513.96,12351.47
221,11153.64,535.17,12617.26
222,10907.78,511.53,12453.25
223,11450.62,533.7,12871.06
224,11082.03,520.45,12398.07
225,11031.74,513.85,12391.44
226,11216.16,518.64,12576.65
227,10853.52,517.35,12217.33
228,11535.43,485.91,13131.64
229,11296.05,487.25,12829.05
230,11694.6,500.31,13065.46
231,11040.68,502.94,12532.74
232,11311.54,497.61,12934.64
233,11077.13,502.94,12488.63
234,11385.83,526.31,12821.55
235,11141.91,508.74,12490.02
236,11239.72,509.68,12862.35
237,11297.27,498.32,12885.24
238,11142.78,510.43,12562.4
239,11222.07,491.71,12585.18
240,11142.91,520.0,12648.55
241,11112.34,519.75,12501.15
242,11088.98,494.5,12638.79
243,11736.03,485.17,13029.91
244,11060.71,506.53,12301.73
245,11528.86,512.36,12692.38
246,11212.14,507.9,12749.84
247,10895.65,512.49,12264.44
248,11114.41,511.18,12539.54
249,11745.13,507.36,13168.39
250,10975.0,502.19,12376.03
251,11276.37,491.84,12705.83
252,11262.48,503.25,12604.17
253,11160.6,506.5,12563.82
254,11132.53,521.72,12707.25
255,11032.31,519.73,12390.21
256,10948.89,508.98,12333.35
257,11004.53,537.52,12397.18
258,10947.37,513.06,12272.68
259,11164.98,526.23,12688.79
260,11313.01,501.8,12772.17
261,11071.0,490.7,12555.05
262,11149.38,498.61,12679.51
263,11032.61,501.72,12537.95
264,11376.03,502.06,12918.74
265,11062.68,504.4,12577.61
266,11331.53,510.15,12907.12
267,10947.21,524.46,12375.46
268,10904.43,502.63,12324.8
269,11349.45,494.82,12814.19
270,10978.37,490.81,12511.76
271,11131.02,503.33,12556.96
272,11184.61,519.86,12619.72
273,11320.58,520.39,12803.58
274,11140.4,516.18,12578.49
275,10953.39,519.16,12359.14
276,11040.96,507.6,12569.0
277,11274.09,498.8,12763.6
278,11263.44,523.49,12731.48
279,11225.76,491.19,12644.65
280,11217.4,502.96,12656.57
281,11020.03,505.77,12506.49
282,10943.06,527.92,12317.91
283,11066.38,518.39,12448.55
284,10836.61,503.56,12306.97
285,11658.33,492.4,13178.16
286,11241.86,519.6,12773.03
287,11332.9,491.98,12861.89
288,11103.12,533.61,12506.04
289,11116.49,515.11,12570.61
290,11342.49,497.41,12785.02
291,11247.56,515.2,12773.04
292,11321.8,497.15,12736.95
293,11344.54,487.92,12839.64
294,11249.02,497.03,12696.04
295,11116.17,502.75,12626.36
296,11808.29,508.3,13125.17
297,10943.79,524.83,12259.32
298,11317.87,501.21,12850.66
299,10939.04,503.2,12402.5
300,10925.7,518.66,12351.62
301,11078.3,515.11,12535.6
302,11208.77,505.53,12700.2
303,11357.93,486.03,12797.0
304,11429.73,485.8,13037.54
305,11265.95,494.37,12716.45
306,11148.65,523.61,12570.78
307,11124.4,504.07,12562.16
308,11361.21,493.48,12922.51
309,10942.89,493.71,12336.84
310,11373.97,514.78,12846.29
311,10850.78,507.09,12244.74
312,11099.57,496.93,12548.82
313,10947.18,522.49,12486.97
314,11094.59,507.2,12521.12
315,11072.36,507.79,12602.44
316,11154.49,521.76,12589.6
317,11269.89,496.26,12787.23
318,11014.09,508.66,12530.52
319,11183.82,514.46,12653.22
320,11055.55,516.42,12456.26
321,11137.18,493.99,12651.36
322,11345.45,512.93,12779.57
323,11022.87,507.32,12484.82
324,10940.17,504.94,12318.97
325,11343.67,498.01,12933.51
326,11403.3,489.52,12961.61
327,11369.8,489.8,13043.47
328,11542.32,503.91,13162.49
329,11411.05,493.46,13033.88
330,10979.27,512.59,12567.48
331,11144.91,509.25,12739.03
332,11385.42,517.12,12946.28
333,11060.21,514.47,12603.98
334,11166.44,498.55,12723.02
335,11392.23,489.43,13010.13
336,10736.48,523.13,12227.67
337,10924.89,507.08,12332.82
338,11040.7,516.35,12483.36
339,11125.9,506.08,12719.46
340,11174.56,517.6,12763.64
341,10973.31,511.34,12368.67
342,11022.11,505.72,12598.96
343,11121.07,503.19,12642.8
344,11436.4,491.3,12881.24
345,11046.85,514.85,12593.82
346,11093.39,514.88,12612.44
347,11166.69,510.85,12706.29
348,11111.19,499.5,12511.56
349,11224.88,516.15,12675.37
350,11231.07,511.78,12738.18
351,11058.9,492.66,12598.92
352,11436.07,499.96,12926.72
353,11205.6,493.61,12743.21
354,11080.52,510.61,12568.24
355,11110.41,495.36,12508.96
356,11451.42,494.43,12940.43
357,11244.22,497.54,12813.38
358,11253.18,492.16,12758.26
359,11574.71,492.49,13051.79
360,10961.35,502.36,12518.42
361,11021.8,498.95,12486.12
362,11008.12,515.57,12389.52
363,11172.03,518.06,12705.43
364,10997.39,507.3,12504.56
365,11110.46,514.12,12362.68
366,10988.99,509.88,12476.68
367,11062.94,511.32,12623.36
368,11062.75,521.59,12563.26
369,11254.0,522.32,12645.38
370,11204.51,521.41,12656.3
371,10892.01,516.46,12267.58
372,10985.85,497.63,12493.44
373,11113.96,500.76,12498.51
374,10961.6,539.66,12303.0
375,11178.78,510.23,12513.29
376,11083.6,504.68,12562.9
377,11116.96,517.97,12612.4
378,11103.2,508.89,12564.54
379,10988.17,525.73,12451.87
380,11751.24,486.19,13308.76
381,11319.83,489.67,12826.67
382,10886.4,508.22,12265.39
383,11238.15,506.78,12798.37
384,11135.83,504.22,12631.25
385,11197.52,498.32,12774.58
386,11071.42,525.59,12473.65
387,11132.3,524.53,12501.03
388,11454.51,498.06,12991.65
389,11077.88,525.98,12616.37
390,11281.83,517.89,12741.62
391,10837.83,524.1,12222.9
392,11129.71,502.43,12547.88
393,11076.54,514.01,12482.17
394,11235.38,507.17,12763.73
395,10948.73,493.62,12476.38
396,11185.25,515.31,12663.53
397,11276.45,501.08,12872.45
398,11233.34,488.79,12666.03
399,11488.55,512.86,12675.81
400,10842.89,510.85,12213.61
401,11142.73,515.08,12410.46
402,11156.51,527.97,12683.98
403,11255.79,521.04,12785.68
404,11206.77,506.43,12639.28
405,11007.54,512.47,12356.95
406,11330.7,506.82,12798.97
407,11393.36,501.42,12922.07
408,10983.2,530.49,12381.91
409,11083.58,515.87,12646.05
410,11022.32,528.1,12528.64
411,11034.43,509.06,12449.63
412,11220.49,506.47,12827.34
413,10813.0,512.31,12311.71
414,11145.54,511.2,12560.85
415,11697.46,498.14,13209.44
416,11708.39,517.76,13085.03
417,11171.19,519.54,12668.11
418,11182.36,510.81,12492.57
419,11157.78,502.2,12598.59
420,11020.47,542.22,12464.58
421,11171.68,509.23,12597.17
422,11054.38,502.36,12653.72
423,11252.28,512.4,12730.94
424,11018.41,506.52,12347.67
425,11210.73,533.17,12713.17
426,11040.01,501.46,12312.75
427,11094.86,518.38,12610.97
428,11696.65,500.15,13171.68
429,11037.1,520.97,12465.2
430,11073.09,505.48,12531.53
431,11312.9,504.15,12876.07
432,10936.81,505.63,12369.55
433,10958.96,514.43,12353.02
434,11139.43,507.73,12586.64
435,11161.28,512.23,12604.26
436,11147.72,509.15,12684.04
437,11131.87,497.5,12707.22
438,11155.44,506.56,12641.48
439,11130.91,497.05,12722.6
440,11377.21,497.81,12926.49
441,10930.51,506.0,12426.11
442,11285.35,491.18,12884.1
443,10979.56,509.52,12546.79
444,10946.97,512.99,12282.34
445,11119.48,524.64,12638.02
446,11135.24,505.89,12692.07
447,11339.55,511.69,12786.69
448,10980.11,499.39,12398.48
449,11365.52,503.87,12957.54
450,11249.81,520.88,12830.97
451,11024.16,510.48,12539.98
452,10972.17,505.61,12332.23
453,11005.45,493.73,12559.43
454,11222.27,507.12,12694.77
455,11419.09,497.98,12826.04
456,11218.01,518.25,12612.79
457,11109.43,511.64,12515.14
458,11293.39,485.28,12939.84
459,11324.15,489.23,12770.83
460,11243.33,492.99,12504.93
461,11150.87,521.34,12710.15
462,11213.51,509.42,12710.29
463,11007.4,507.11,12285.86
464,11300.64,505.36,12779.59
465,11338.23,501.75,12917.07
466,11345.29,507.96,12847.89
467,11378.99,507.79,12777.76
468,11165.21,511.55,12785.21
469,11066.21,522.13,12494.63
470,11146.94,488.76,12577.31
471,11258.62,499.89,12858.5
472,10751.5,524.06,12164.18
473,10907.58,527.06,12309.44
474,11062.02,521.67,12573.94
475,11055.78,500.82,12544.45
476,11259.87,513.06,12808.77
477,11252.98,508.62,12743.98
478,11347.5,505.72,12973.13
479,11014.68,509.78,12372.27
480,11135.52,507.32,12601.43
481,11213.62,493.76,12595.27
482,11696.61,489.21,12990.46
483,11269.77,504.16,12793.37
484,11288.24,492.29,12787.79
485,11215.75,504.49,12612.63
486,11198.72,489.93,12646.33
487,11481.99,485.12,13082.46
488,11124.58,504.77,12650.88
489,10976.66,501.48,12541.68
490,11071.36,500.84,12498.0
491,11172.33,501.11,12708.04
492,11352.43,495.33,12992.22
493,10864.63,507.04,12398.82
494,10793.7,529.65,12131.68
495,10961.85,497.74,12481.35
496,10942.87,514.75,12392.78
497,11036.46,516.78,12555.07
498,11147.81,504.09,12587.35
499,11026.33,521.1,12436.54
