sid,Area,Delay,Power
109,18983.63,3978.58,21769.35
110,18529.47,3970.97,21051.9
111,17890.61,3998.67,20084.21
112,19029.85,3981.57,21787.87
113,19410.39,3981.57,22237.18
114,18869.85,3977.51,21532.69
115,18699.82,3977.51,21339.48
116,18611.27,3977.51,21205.4
117,19025.38,4007.14,21798.81
118,20060.27,3987.44,22391.65
119,18609.69,3977.51,21209.4
120,19557.74,4005.93,22223.17
121,18805.89,3990.81,21525.17
122,19070.87,3981.0,21977.44
123,18905.09,3982.71,21636.29
124,19075.79,3981.57,21767.74
125,18781.44,3977.51,21493.94
126,18686.75,3985.24,21462.33
127,19023.48,3982.86,21829.01
128,19801.73,3987.44,22321.05
129,18872.1,3981.7,21601.1
130,19004.85,3982.71,21815.0
131,18966.85,3970.97,21761.38
132,18628.66,3970.97,21194.12
133,18933.07,3970.97,21611.97
134,19690.06,3975.81,22027.44
135,19141.49,3982.86,21890.43
136,18280.49,3977.51,20582.12
137,19493.03,3977.51,21725.99
138,18667.61,3977.51,21287.28
139,18971.17,3972.47,21751.38
140,18870.3,3982.86,21651.42
141,18989.67,3978.58,21855.53
142,18852.69,3977.51,21489.29
143,19674.7,3975.81,22015.36
144,18228.98,3977.51,20558.75
145,18889.52,3982.71,21524.34
146,18568.09,3978.58,21129.9
147,19947.45,3987.44,22253.02
148,19015.12,3981.57,21793.92
149,18493.02,3982.86,20949.74
150,18317.28,3977.51,20678.31
151,19472.67,3981.57,22284.28
152,19372.58,3981.57,22203.28
153,18613.69,3982.86,21251.46
154,19054.95,3982.86,21822.89
155,18581.26,3979.47,21049.4
156,18891.19,3980.57,21647.48
157,19813.4,4008.04,22545.36
158,18588.88,3982.86,21215.87
159,19154.15,3981.57,21941.12
160,20008.0,3988.03,22936.41
161,18184.95,3990.8,20608.7
162,19494.78,3977.51,21748.64
163,18605.24,3978.58,21195.73
164,19428.35,3981.83,21663.54
165,18490.74,3990.8,21020.8
166,18657.59,3970.97,21296.17
167,18844.86,3978.58,21718.88
168,18485.17,3977.51,20949.33
169,19211.77,3981.0,22157.96
170,19143.27,3980.57,22069.06
171,19406.72,3981.57,22204.98
172,18150.2,3990.8,20575.56
173,18869.82,3981.7,21594.66
174,19486.13,3981.57,22361.62
175,18643.3,3977.51,21209.7
176,18616.73,3977.51,21306.21
177,19666.95,4002.28,22370.13
178,19061.61,3982.86,21958.44
179,18271.03,3977.51,20859.66
180,18593.48,3977.51,21261.72
181,19431.99,3993.52,21587.82
182,19073.09,3981.57,21748.73
183,18618.36,3970.97,21177.2
184,18872.06,3982.86,21576.45
185,18933.74,3977.51,21736.58
186,18818.92,3971.2,21492.47
187,19547.26,3997.64,21856.33
188,19673.01,3975.81,22006.51
189,19717.16,3987.34,22041.94
190,19122.35,3981.57,21854.58
191,19128.32,3980.57,22080.87
192,18702.45,3978.58,21370.9
193,18541.66,3981.7,21086.46
194,18957.43,3980.57,21707.7
195,18319.32,3977.51,20786.88
196,18382.68,3970.97,20702.11
197,18800.07,3972.47,21427.3
198,18852.78,3981.57,21511.79
199,19792.33,4008.04,22523.5
200,19609.89,3975.76,22016.57
201,19278.22,3998.67,21333.25
202,18183.76,3977.51,20460.38
203,19698.43,4002.28,22459.75
204,19511.41,3977.51,21727.56
205,18594.71,3977.51,21268.33
206,18780.82,3977.51,21642.33
207,18802.92,3977.51,21531.62
208,19110.89,3981.0,21815.54
209,19384.8,3981.57,22267.02
210,20358.1,4002.04,23458.9
211,18600.61,3977.51,21106.63
212,18263.04,3977.51,20656.19
213,18556.62,3990.8,21117.67
214,18651.13,3979.47,21286.87
215,20005.87,3987.09,22943.68
216,18394.19,3977.51,20655.73
217,18765.03,3977.51,21452.88
218,18845.52,3994.33,21630.34
219,19280.41,3988.73,21451.07
220,18862.56,3989.48,21593.12
221,18884.55,3982.86,21534.2
222,18644.34,3977.51,21312.47
223,18995.19,3981.0,21823.08
224,19340.76,3981.57,22234.15
225,18890.51,3982.86,21648.12
226,18984.19,3971.2,21712.49
227,18850.35,3981.7,21622.42
228,18886.77,3978.58,21722.29
229,19217.56,3981.0,22134.23
230,19779.38,4008.04,22509.96
231,19544.62,3977.51,21753.01
232,18874.7,3978.58,21676.63
233,18877.71,3982.86,21628.87
234,18468.14,3977.51,20950.47
235,18599.87,3981.0,20998.34
236,18473.38,3982.86,20985.48
237,20268.57,4002.04,23348.91
238,18948.72,3982.86,21698.05
239,18863.46,3977.51,21513.44
240,19026.94,3972.47,21752.62
241,18968.4,3981.0,21771.01
242,19317.85,3981.57,22175.89
243,19780.44,4008.04,22516.06
244,18775.41,3997.13,21561.42
245,19136.1,3981.0,22017.73
246,18697.15,3977.51,21353.93
247,19500.18,3981.57,22571.34
248,19164.64,3981.0,22061.75
249,19005.9,3982.86,21809.63
250,19141.51,3981.0,22043.07
251,18259.76,3977.51,20599.32
252,19262.1,3981.57,22028.29
253,18505.0,3978.58,21031.9
254,18263.38,3977.51,20595.49
255,19147.3,3981.57,21947.62
256,19760.6,3987.34,22095.21
257,19247.79,3993.91,21680.3
258,19348.66,3981.57,22223.3
259,18889.49,3982.86,21495.94
260,19232.53,4009.66,22169.31
261,18677.03,3977.51,21369.81
262,20055.13,3995.39,23004.37
263,18435.21,3978.58,20839.47
264,19098.43,3988.73,21384.67
265,18962.37,3981.57,21732.13
266,18536.18,3978.58,21227.73
267,18750.2,3977.51,21402.46
268,19346.57,3993.37,21835.07
269,19069.99,3972.47,21750.15
270,18540.61,3978.58,21087.12
271,18574.97,3977.51,21052.74
272,18663.05,3977.51,21232.72
273,19476.5,3977.51,21711.98
274,19864.9,3987.44,22374.45
275,18753.85,3978.58,21455.83
276,18845.85,4009.14,21516.65
277,18934.69,3995.6,21676.11
278,18609.75,3977.51,21292.17
279,18351.81,3977.51,20728.46
280,19096.91,3981.0,21946.43
281,18995.22,3970.97,21776.87
282,18959.41,3980.57,21797.17
283,18862.71,3977.51,21564.15
284,18937.38,3982.86,21663.42
285,19449.54,3993.52,21670.24
286,19631.58,4002.28,22271.38
287,19372.63,3981.57,22223.36
288,18563.62,3977.51,20974.61
289,19678.32,4002.28,22384.98
290,18812.31,3997.13,21634.38
291,18984.4,3971.2,21760.04
292,19111.93,3981.57,21872.14
293,18421.91,3977.51,20768.78
294,18529.55,3992.46,21138.42
295,18714.06,3978.58,21368.19
296,18819.49,3972.47,21444.96
297,18641.15,3977.51,21109.22
298,18709.97,3977.51,21438.76
299,19064.82,3982.71,21829.7
300,18728.45,3977.51,21423.83
301,18152.34,3990.8,20515.64
302,19522.95,3977.51,21756.78
303,19790.72,4008.04,22527.22
304,18308.87,3977.51,20633.08
305,19322.86,3981.57,22161.59
306,19556.76,4002.28,22208.25
307,18824.32,3977.51,21523.52
308,18217.42,3977.51,20728.2
309,19688.78,3975.81,22012.72
310,18532.09,4006.08,21246.92
311,18826.25,3977.51,21433.0
312,18577.56,3970.97,21020.26
313,18914.97,3982.86,21583.71
314,19141.27,3982.86,21990.75
315,18869.55,3981.7,21635.8
316,18171.3,3990.8,20577.0
317,18197.34,3990.8,20569.46
318,18908.04,3980.57,21638.51
319,18211.08,3990.8,20671.35
320,18752.29,3979.47,21655.48
321,18683.4,3979.47,21299.96
322,19286.34,3982.86,22150.52
323,18814.17,3982.71,21570.32
324,18849.18,3982.71,21586.36
325,18567.85,3970.97,21083.49
326,19572.98,3977.51,22038.76
327,18896.7,3981.57,21605.09
328,20296.23,4002.04,23373.53
329,20291.18,4002.04,23389.98
330,18903.23,3980.57,21665.42
331,19779.67,4008.04,22507.61
332,19579.46,3977.51,21714.93
333,18684.25,3979.47,21491.63
334,19369.69,3981.57,22210.53
335,19133.72,3981.57,21907.73
336,18598.59,3982.86,21246.63
337,18587.99,3977.51,21301.09
338,19366.62,3988.73,21593.92
339,18814.28,3978.58,21551.62
340,18478.35,3977.51,21081.23
341,18787.52,3981.7,21499.99
342,18348.8,3977.51,20708.17
343,18514.88,3982.86,21049.98
344,18712.0,3970.97,21322.26
345,18472.54,3977.51,20856.65
346,18973.15,4004.02,20946.59
347,18907.75,3981.0,21613.4
348,18751.55,3977.51,21494.04
349,18871.66,3994.33,21611.07
350,19267.04,3982.86,22122.79
351,18505.45,3990.8,21191.9
352,20284.16,4002.04,23365.8
353,19151.15,3981.57,21974.66
354,19070.66,3982.86,21861.1
355,18792.29,3978.58,21559.67
356,18620.84,3977.51,21276.85
357,19095.31,3977.51,21955.03
358,18480.59,3993.99,20999.6
359,18247.24,3977.51,20554.7
360,19684.08,3975.81,22014.71
361,19560.99,4002.28,22273.54
362,18613.18,3990.8,21385.06
363,19056.93,3981.0,21892.01
364,18232.07,3990.8,20696.79
365,18866.09,3977.51,21537.67
366,18938.59,3982.71,21631.04
367,19735.37,4005.93,22516.7
368,19633.58,3977.51,21872.79
369,18689.9,3977.51,21177.14
370,19041.98,3981.0,21886.93
371,19104.32,3982.71,21885.35
372,19291.16,3988.73,21575.82
373,18737.27,3972.47,21250.25
374,18949.41,3995.84,21759.09
375,18937.95,3982.86,21740.58
376,19087.33,3981.0,21982.72
377,19467.35,3977.51,21646.69
378,18587.54,3979.47,21062.74
379,19071.49,3982.71,21970.84
380,20364.01,4002.04,23453.53
381,18669.71,3970.97,21254.05
382,19588.09,3988.73,21877.72
383,19108.39,3981.0,21961.5
384,19540.71,3977.51,21726.75
385,20405.27,4002.04,23504.93
386,18737.83,3977.51,21407.53
387,18509.78,3978.58,21102.34
388,19144.0,3972.47,21836.22
389,18758.88,3977.51,21458.5
390,18749.48,3992.34,21388.25
391,18592.51,3990.8,21270.78
392,18822.01,3977.51,21476.53
393,18591.14,3977.51,21220.39
394,17596.53,3998.67,19625.43
395,19737.4,3975.81,22077.8
396,19159.53,3981.0,22075.41
397,18683.97,3978.58,21339.68
398,18645.38,3977.51,21182.73
399,18561.67,3999.23,21248.87
400,18699.95,3977.51,21395.64
401,19388.15,3981.57,22276.27
402,18820.88,3982.71,21567.42
403,18898.37,3995.84,21660.24
404,19485.8,3981.57,22392.08
405,19739.38,3975.81,22077.67
406,18826.51,3972.47,21449.63
407,19617.38,4002.28,22258.77
408,18662.19,3997.13,21367.89
409,19079.8,3982.86,21898.91
410,18936.2,3982.86,21550.69
411,18894.06,3977.51,21497.66
412,18861.01,3982.86,21635.56
413,18724.12,3982.86,21509.95
414,19260.78,3982.71,22133.94
415,18771.76,3970.97,21407.47
416,19078.78,3982.71,21884.36
417,19692.31,3987.34,22062.56
418,19332.55,3981.57,22174.88
419,18974.6,3982.86,21559.94
420,19928.72,3975.76,22422.96
421,20138.97,4015.28,22400.2
422,18726.22,3982.86,21410.4
423,18738.95,3977.51,21414.03
424,19755.97,4008.04,22486.21
425,19703.13,3975.81,22018.61
426,18737.3,3977.51,21427.11
427,18681.48,3982.71,21315.57
428,20353.92,4002.04,23406.9
429,18394.73,3977.51,20754.24
430,18873.47,3977.51,21710.2
431,19103.11,3986.42,21890.71
432,18888.74,3972.47,21572.67
433,18957.62,3971.2,21721.87
434,19193.71,3981.0,22128.01
435,18941.47,3970.97,21699.21
436,19302.35,3981.57,22138.53
437,18676.09,3978.58,21244.6
438,18669.95,3977.51,21337.21
439,18801.7,3977.51,21667.01
440,19024.07,3972.47,21711.62
441,19805.05,4002.42,22562.99
442,18641.66,3970.97,21183.42
443,18793.45,3978.58,21523.01
444,18672.96,3977.51,21348.0
445,19059.26,3982.71,21823.3
446,18699.35,3977.51,21413.15
447,19174.4,3981.57,21995.92
448,19115.98,3982.71,21916.9
449,19133.35,3980.57,22124.98
450,18364.1,3970.97,20718.81
451,20126.32,4012.98,22404.32
452,18981.0,3971.2,21745.51
453,18523.98,3982.86,21119.47
454,19388.81,3981.57,22218.81
455,19665.41,3977.51,21874.91
456,18631.64,3994.33,21147.44
457,18754.31,3977.51,21421.38
458,18325.02,3977.51,20631.39
459,18911.08,3972.47,21615.72
460,19472.18,3981.57,22329.52
461,18515.09,3990.8,21183.84
462,19712.69,4006.45,22429.87
463,18969.47,3981.0,21917.0
464,18492.48,3982.86,21007.74
465,18576.96,3977.51,21151.27
466,18635.62,3978.58,21317.29
467,19651.64,3977.51,21884.99
468,18658.4,3982.86,21324.77
469,18910.63,3970.97,21495.32
470,18954.06,3971.2,21706.83
471,18962.18,3970.97,21704.99
472,18939.54,3982.86,21733.74
473,20287.7,4002.04,23351.49
474,18924.22,3970.97,21660.28
475,20307.71,4002.04,23394.5
476,18203.8,3990.8,20589.92
477,18960.8,3970.97,21722.13
478,19136.79,3980.57,22070.23
479,18566.54,3977.51,21164.17
480,18580.33,3971.2,21141.65
481,18718.29,3981.7,21454.06
482,18884.83,3977.51,21597.39
483,18301.29,3977.51,20680.8
484,20235.53,4015.28,22534.02
485,19689.14,4002.28,22504.01
486,19103.26,3981.0,21978.52
487,19136.04,3981.57,21950.98
488,19974.9,3987.29,22418.22
489,18577.97,3982.86,21180.82
490,18807.13,3977.51,21455.56
491,19060.31,3980.57,21884.32
492,19275.32,3981.57,22148.62
493,18483.7,3977.51,21064.94
494,18887.45,3982.86,21564.25
495,18951.91,3982.71,21697.29
496,18454.84,3990.8,21114.68
497,19053.13,3981.0,21982.95
498,19057.37,3982.71,21778.21
499,18778.93,3977.51,21460.93
