sid,Area,Delay,Power
151,292.78,123.94,387.67
152,296.6,130.36,371.68
153,268.78,123.94,331.47
154,278.39,123.94,363.51
155,294.71,130.36,384.9
156,292.05,130.36,382.22
157,295.26,130.36,370.33
158,273.29,123.94,354.31
159,256.52,126.92,331.14
160,276.72,123.94,342.84
161,295.8,130.36,370.59
162,261.38,123.94,361.04
163,256.24,126.92,330.54
164,256.77,126.92,330.17
165,294.71,130.36,384.87
166,268.78,123.94,331.77
167,284.41,118.49,370.09
168,280.94,123.94,365.57
169,295.23,130.36,385.99
170,256.23,126.92,330.58
171,282.25,124.6,348.72
172,294.71,130.36,384.9
173,287.55,124.6,376.31
174,294.17,130.36,384.66
175,260.28,126.92,334.39
176,268.27,123.94,367.58
177,282.25,124.6,348.72
178,287.02,124.6,375.73
179,294.42,130.36,385.22
180,264.98,126.92,338.64
181,256.88,123.94,338.34
182,267.45,123.94,367.45
183,257.31,126.92,331.91
184,286.47,124.6,375.29
185,294.72,130.36,384.97
186,294.71,130.36,384.9
187,274.41,126.92,344.79
188,261.1,123.94,361.08
189,287.01,124.6,375.52
190,293.37,130.36,384.18
191,288.61,130.36,356.1
192,294.18,130.36,384.62
193,296.6,130.36,372.4
194,255.99,126.92,330.63
195,270.62,126.92,340.99
196,288.87,130.36,356.11
197,294.71,130.36,384.87
198,259.51,123.94,356.11
199,295.0,130.36,370.34
200,294.89,126.92,367.85
201,286.47,124.6,375.29
202,293.37,130.36,384.17
203,287.01,124.6,375.08
204,263.42,126.68,354.73
205,282.28,123.94,367.16
206,294.68,130.36,385.58
207,295.8,130.36,369.86
208,293.67,130.36,367.45
209,293.33,123.94,388.11
210,288.87,130.36,356.1
211,260.13,123.94,341.93
212,294.18,130.36,384.62
213,283.06,124.6,349.5
214,292.58,130.36,382.49
215,276.72,123.94,342.84
216,287.55,124.6,376.31
217,295.81,130.36,369.96
218,296.32,130.36,371.7
219,274.88,123.94,359.29
220,294.17,130.36,384.61
221,270.9,121.47,333.47
222,288.61,130.36,356.1
223,259.18,126.68,332.53
224,294.89,126.92,367.85
225,286.47,124.6,375.29
226,295.8,130.36,369.84
227,282.25,124.6,348.72
228,293.37,130.36,384.14
229,295.26,130.36,369.61
230,295.26,130.36,370.34
231,261.1,123.94,361.08
232,291.5,130.36,381.77
233,286.47,124.6,375.29
234,264.98,126.92,338.64
235,287.55,124.6,376.31
236,288.89,130.36,356.16
237,289.94,130.36,358.03
238,287.02,124.6,375.73
239,295.0,130.36,370.34
240,293.67,130.36,367.46
241,256.61,121.47,334.03
242,260.13,123.94,341.93
243,295.0,130.36,370.33
244,295.0,130.36,370.34
245,296.34,130.36,370.97
246,269.3,121.47,340.11
247,282.25,124.6,348.72
248,294.71,130.36,384.9
249,294.17,130.36,384.62
250,293.91,130.36,384.65
251,271.42,126.92,337.51
252,295.8,130.36,369.84
253,256.34,121.47,337.97
254,290.48,130.36,357.98
255,265.24,126.92,338.64
256,261.1,123.94,361.08
257,261.65,123.94,361.52
258,287.02,124.6,375.73
259,295.24,130.36,385.25
260,294.71,130.36,384.87
261,277.51,123.94,343.98
262,275.14,118.49,357.23
263,260.06,123.94,360.6
264,287.56,124.6,375.96
265,281.49,123.94,366.01
266,288.61,130.36,356.11
267,286.47,124.6,375.29
268,274.42,123.94,341.2
269,294.71,130.36,384.89
270,274.33,123.94,359.69
271,286.47,124.6,375.29
272,294.71,130.36,384.89
273,256.88,123.94,338.34
274,270.11,123.94,331.76
275,269.59,126.92,336.34
276,280.41,123.94,365.07
277,293.13,130.36,367.21
278,294.48,130.36,367.75
279,277.51,123.94,343.98
280,295.0,130.36,369.6
281,278.92,123.94,363.89
282,269.31,123.94,331.98
283,260.13,123.94,341.93
284,291.24,130.36,381.77
285,261.1,123.94,361.08
286,287.02,124.6,375.73
287,292.87,130.36,367.93
288,257.56,126.92,331.02
289,287.02,124.6,375.73
290,295.8,130.36,369.84
291,294.71,130.36,384.9
292,257.57,126.92,327.55
293,269.31,123.94,331.98
294,293.67,130.36,367.46
295,273.54,123.94,358.55
296,295.8,130.36,369.86
297,287.02,124.6,375.73
298,289.68,130.36,358.02
299,294.89,126.92,367.85
300,266.76,122.57,371.55
301,287.02,124.6,375.73
302,261.1,123.94,361.08
303,295.0,130.36,370.33
304,289.94,130.36,358.02
305,256.52,126.92,331.14
306,282.25,124.6,348.72
307,293.91,130.36,384.65
308,294.18,130.36,384.61
309,274.88,123.94,355.24
310,294.71,130.36,384.85
311,294.17,130.36,384.65
312,277.51,123.94,343.97
313,296.25,126.92,368.94
314,294.71,130.36,384.87
315,282.25,124.6,348.72
316,294.44,130.36,384.36
317,282.25,124.6,348.72
318,291.79,130.36,382.21
319,295.8,130.36,369.86
320,292.87,130.36,367.2
321,261.1,123.94,361.08
322,256.88,123.94,338.34
323,293.13,130.36,367.21
324,294.71,130.36,384.9
325,293.92,130.36,384.62
326,288.09,124.6,376.6
327,287.81,130.36,355.62
328,294.15,130.36,385.22
329,289.94,130.36,358.02
330,288.61,130.36,356.1
331,293.91,130.36,384.65
332,256.77,126.92,330.17
333,273.53,118.49,363.88
334,292.05,130.36,382.21
335,289.68,130.36,358.02
336,281.73,123.94,366.72
337,273.53,118.49,363.29
338,261.65,123.94,361.52
339,291.5,130.36,381.77
340,289.68,130.36,358.01
341,286.47,124.6,375.29
342,288.61,130.36,356.1
343,274.08,123.94,355.16
344,278.31,126.92,348.45
345,282.28,123.94,367.16
346,295.43,126.92,368.08
347,296.6,130.36,371.68
348,287.55,124.6,376.31
349,295.8,130.36,369.86
350,265.72,122.11,369.95
351,273.62,123.94,340.33
352,293.92,130.36,384.61
353,293.91,130.36,384.62
354,274.41,126.92,344.81
355,256.23,126.92,330.58
356,256.49,126.92,330.58
357,295.26,130.36,369.61
358,293.92,130.36,384.61
359,277.51,123.94,343.97
360,295.43,126.92,368.08
361,298.79,126.92,386.18
362,271.78,129.34,341.43
363,287.55,124.6,376.31
364,273.62,123.94,340.33
365,293.67,130.36,368.17
366,276.0,126.92,346.91
367,274.41,126.92,344.81
368,256.77,126.92,330.17
369,298.21,130.36,373.13
370,293.91,130.36,384.65
371,294.17,130.36,384.66
372,281.19,124.6,347.13
373,280.23,123.94,364.95
374,294.71,130.36,384.89
375,293.92,130.36,368.25
376,286.47,124.6,375.29
377,282.25,124.6,348.72
378,279.7,123.94,364.57
379,286.44,118.49,389.79
380,289.68,130.36,358.02
381,277.51,123.94,343.97
382,256.77,126.92,325.82
383,295.26,130.36,369.61
384,261.65,123.94,361.52
385,288.86,130.36,356.53
386,294.71,130.36,384.89
387,256.07,121.47,338.63
388,294.71,130.36,384.89
389,295.78,130.36,386.49
390,294.71,130.36,384.89
391,294.71,130.36,384.87
392,293.91,130.36,384.65
393,295.24,130.36,385.25
394,296.6,130.36,371.68
395,295.43,126.92,368.08
396,291.78,130.36,382.21
397,289.68,130.36,358.01
398,295.26,130.36,369.6
399,294.71,130.36,384.89
400,293.91,130.36,384.61
401,282.25,124.6,348.72
402,295.23,130.36,386.03
403,293.91,130.36,384.65
404,295.8,130.36,370.59
405,287.01,124.6,375.52
406,295.8,130.36,369.86
407,287.02,124.6,375.73
408,294.46,130.36,383.97
409,273.62,123.94,340.33
410,278.37,123.94,363.45
411,294.71,130.36,384.89
412,289.94,130.36,358.02
413,273.78,123.94,359.25
414,294.17,130.36,384.65
415,289.68,130.36,358.01
416,292.04,130.36,382.26
417,274.15,123.94,340.71
418,293.67,130.36,367.45
419,287.02,124.6,375.73
420,283.05,124.6,350.77
421,263.4,126.68,359.1
422,288.87,130.36,356.1
423,294.89,126.92,367.85
424,295.0,130.36,370.34
425,286.47,124.6,375.29
426,295.26,130.36,370.34
427,294.17,130.36,384.66
428,291.01,130.36,358.87
429,270.62,126.92,336.93
430,294.96,130.36,385.67
431,294.71,130.36,384.89
432,264.9,123.94,365.11
433,293.91,130.36,384.65
434,294.17,130.36,384.62
435,266.21,123.94,366.18
436,293.91,130.36,384.62
437,274.08,123.94,355.46
438,271.18,126.68,337.89
439,289.94,130.36,358.02
440,294.71,130.36,384.89
441,284.15,126.92,374.11
442,291.79,130.36,382.22
443,289.42,130.36,357.49
444,282.25,124.6,348.72
445,285.96,124.6,374.14
446,293.92,130.36,384.62
447,268.52,123.94,335.18
448,293.91,130.36,384.65
449,291.02,130.36,359.38
450,293.92,130.36,384.62
451,274.15,123.94,340.71
452,293.91,130.36,384.65
453,280.94,123.94,365.57
454,293.67,130.36,367.45
455,256.5,126.92,329.69
456,295.53,130.36,370.04
457,286.47,124.6,375.29
458,288.61,130.36,356.11
459,294.89,126.92,367.85
460,295.0,130.36,370.33
461,295.25,130.36,384.89
462,280.23,123.94,364.95
463,295.53,130.36,370.0
464,276.19,123.94,342.33
465,291.79,130.36,382.22
466,254.5,123.94,336.27
467,256.61,123.94,337.86
468,286.48,130.36,353.7
469,264.35,123.94,364.68
470,294.17,130.36,384.66
471,293.91,130.36,384.61
472,268.0,123.94,367.89
473,294.7,130.36,385.67
474,282.25,124.6,348.72
475,293.37,130.36,384.17
476,286.47,124.6,375.29
477,287.55,124.6,376.37
478,289.93,130.36,358.22
479,267.99,123.94,334.67
480,292.87,130.36,367.94
481,295.0,130.36,369.6
482,295.0,130.36,369.6
483,289.94,130.36,358.02
484,278.92,123.94,363.89
485,282.25,124.6,348.72
486,294.17,130.36,384.62
487,293.37,130.36,384.13
488,282.25,124.6,348.72
489,267.72,123.94,367.14
490,287.02,124.6,375.73
491,293.37,130.36,384.17
492,288.87,130.36,356.1
493,280.96,123.94,365.52
494,292.58,130.36,382.49
495,293.91,130.36,384.61
496,287.02,124.6,375.73
497,271.33,118.49,380.29
498,293.91,130.36,384.65
499,293.91,130.36,384.65
