sid,Area,Delay,Power
454,6307.77,837.0,5341.1
455,6143.59,837.28,5230.01
456,6190.45,824.73,5253.58
457,6127.12,845.66,5324.56
458,6235.14,819.16,5298.42
459,6138.81,829.49,5259.83
460,6239.72,834.43,5352.27
461,6261.82,853.23,5197.02
462,6185.38,847.21,5316.01
463,6184.17,841.12,5245.3
464,6142.25,834.98,5213.31
465,6365.32,836.0,5456.38
466,6152.74,835.09,5297.48
467,6100.45,832.74,5220.75
468,6265.02,840.31,5275.03
469,6186.87,831.36,5312.86
470,6292.2,834.64,5285.74
471,6259.68,826.69,5338.45
472,6182.44,831.63,5273.5
473,6206.07,875.24,5074.99
474,6129.98,828.25,5268.68
475,6288.81,875.72,5106.9
476,6219.45,880.63,5139.7
477,6256.9,827.26,5395.81
478,6098.65,827.9,5180.28
479,6216.62,844.89,5285.28
480,6202.05,813.39,5306.24
481,6144.24,820.67,5231.35
482,6307.62,820.92,5357.32
483,6257.59,821.28,5394.36
484,6262.32,840.49,5407.95
485,6247.0,868.18,5208.14
486,6273.84,832.79,5310.01
487,6243.19,817.95,5276.17
488,6234.68,848.69,5340.39
489,6218.98,829.23,5296.46
490,6201.59,837.11,5313.06
491,6127.13,838.99,5193.58
492,6275.0,820.53,5272.7
493,6146.67,836.46,5344.34
494,6277.06,836.89,5373.13
495,6149.29,830.24,5258.54
496,6132.79,834.1,5223.79
497,6078.26,849.01,5204.11
498,6193.63,845.94,5232.43
499,6326.88,839.53,5184.76
