sid,Area,Delay,Power
96,639.65,238.21,685.29
97,651.48,235.54,680.42
98,640.08,238.44,676.7
99,648.62,236.22,677.22
100,639.04,240.31,682.02
101,636.86,240.59,684.04
102,651.4,240.31,686.88
103,642.07,239.99,674.26
104,645.51,238.27,686.93
105,647.95,246.57,693.64
106,653.21,245.48,685.07
107,639.35,242.36,671.22
108,638.96,253.36,684.7
109,648.98,236.66,685.09
110,654.09,235.33,675.15
111,662.81,240.1,683.04
112,627.92,240.25,671.36
113,641.56,239.84,672.79
114,667.86,238.9,697.62
115,617.75,240.83,652.76
116,672.11,238.53,682.85
117,652.33,236.92,692.02
118,641.51,247.09,697.35
119,656.16,236.48,686.69
120,651.22,236.22,685.54
121,643.05,252.39,684.31
122,648.03,235.52,685.39
123,644.69,249.31,684.95
124,648.53,245.32,677.72
125,616.69,251.1,668.22
126,683.42,237.05,692.46
127,638.0,247.49,685.3
128,627.85,240.56,683.31
129,619.37,252.68,655.47
130,651.5,236.45,677.47
131,638.82,240.08,671.1
132,646.02,233.49,690.16
133,649.77,239.32,676.29
134,636.54,245.11,685.6
135,658.37,239.96,693.08
136,647.15,233.49,696.4
137,641.88,241.6,670.55
138,662.47,235.57,696.28
139,663.51,234.53,701.59
140,645.26,235.39,678.53
141,650.07,239.67,683.74
142,672.78,235.68,702.91
143,620.12,246.91,663.16
144,640.93,249.32,696.42
145,627.45,252.87,664.94
146,631.64,237.11,685.67
147,627.44,244.73,684.05
148,655.99,242.7,694.99
149,622.11,240.97,675.78
150,651.33,235.57,685.19
151,650.7,240.08,704.64
152,650.9,238.35,685.51
153,623.8,235.54,665.82
154,652.86,237.01,688.6
155,654.9,247.18,688.19
156,663.77,239.01,695.24
157,672.55,237.0,685.65
158,637.24,242.36,672.2
159,638.81,236.75,682.84
160,646.97,235.54,680.79
161,665.96,237.0,688.33
162,634.59,243.06,674.45
163,648.34,238.86,674.45
164,632.92,254.22,685.19
165,650.09,240.56,671.56
166,640.39,237.05,697.56
167,638.76,239.54,686.72
168,635.9,243.42,679.74
169,644.43,235.54,679.05
170,649.62,239.0,678.56
171,624.21,238.9,678.84
172,663.44,235.57,681.29
173,641.5,249.46,683.63
174,645.47,233.77,689.3
175,640.06,247.22,678.3
176,649.29,235.57,681.78
177,657.44,237.16,680.1
178,618.39,251.49,654.06
179,662.55,241.96,682.97
180,643.67,235.63,668.64
181,658.74,239.53,697.41
182,632.54,240.5,686.54
183,633.45,239.48,675.9
184,642.59,247.49,692.9
185,646.93,239.96,673.47
186,640.19,246.3,672.3
187,638.19,238.86,670.74
188,626.18,237.45,679.91
189,610.08,245.48,653.0
190,653.17,233.2,684.58
191,658.2,240.56,694.6
192,636.56,241.24,668.92
193,659.3,242.03,683.62
194,636.67,235.36,688.71
195,665.47,240.1,710.71
196,662.43,233.2,698.93
197,647.65,243.5,677.11
198,625.34,238.38,674.71
199,669.55,235.68,696.29
200,627.34,252.75,676.74
201,634.51,247.85,668.99
202,657.45,236.66,691.16
203,656.19,255.54,687.67
204,623.64,236.98,680.1
205,661.48,238.0,693.94
206,659.52,241.96,682.12
207,657.22,253.72,694.45
208,649.21,251.49,682.91
209,631.62,246.91,680.41
210,662.82,237.0,681.22
211,644.06,243.32,673.25
212,665.86,237.11,702.0
213,639.32,239.61,684.78
214,654.03,250.74,675.58
215,629.12,238.86,664.51
216,635.14,244.39,694.33
217,668.38,242.04,685.88
218,656.61,242.49,682.4
219,619.24,238.27,660.94
220,653.86,243.06,676.93
221,626.28,245.5,665.94
222,676.36,233.72,696.72
223,632.76,245.18,690.6
224,628.88,239.77,691.48
225,659.75,252.68,683.97
226,652.58,240.88,688.03
227,638.79,244.52,668.61
228,651.27,236.85,677.39
229,654.02,238.44,670.32
230,686.8,249.47,714.37
231,647.79,235.2,688.22
232,656.36,233.93,682.59
233,644.16,240.8,673.18
234,622.5,244.94,674.5
235,647.27,250.01,684.92
236,646.06,241.96,675.58
237,663.87,238.27,688.64
238,624.72,240.65,681.8
239,650.59,235.68,677.2
240,646.96,244.57,672.03
241,620.07,255.32,680.35
242,615.86,248.94,666.89
243,659.71,237.0,674.51
244,663.04,235.52,677.68
245,634.96,247.3,657.55
246,650.25,243.72,687.61
247,648.65,236.75,678.45
248,651.91,242.33,679.2
249,653.78,237.0,671.57
250,665.96,238.44,677.82
251,650.81,235.39,685.5
252,656.16,239.13,685.32
253,646.11,242.05,698.38
254,647.88,238.46,677.53
255,619.28,237.92,672.21
256,607.1,245.84,678.73
257,611.39,245.13,670.82
258,649.77,240.56,687.5
259,653.52,249.32,680.11
260,648.81,239.96,667.63
261,644.86,235.04,676.74
262,640.25,236.98,682.56
263,646.34,235.54,666.42
264,653.07,240.43,672.73
265,648.68,234.64,694.52
266,642.63,241.93,675.72
267,642.94,248.6,677.12
268,647.21,238.9,688.33
269,647.31,238.56,699.4
270,653.65,235.57,697.45
271,653.62,238.38,683.63
272,662.29,248.94,686.23
273,620.13,243.32,672.86
274,630.26,243.25,686.47
275,626.65,239.46,677.72
276,644.72,233.58,679.17
277,657.86,245.85,699.57
278,663.89,250.42,696.91
279,626.08,237.96,670.53
280,662.22,236.75,687.86
281,635.11,246.3,675.52
282,622.17,240.5,669.63
283,631.43,252.87,680.73
284,647.22,239.78,687.91
285,643.18,252.76,702.59
286,661.78,240.16,695.2
287,641.19,242.65,683.73
288,643.35,241.2,698.04
289,632.36,237.11,676.96
290,650.12,241.47,672.72
291,660.6,237.92,689.77
292,631.6,239.84,676.93
293,639.49,238.24,681.18
294,654.9,235.68,678.51
295,645.92,233.2,685.6
296,664.61,240.08,691.89
297,648.38,239.32,678.74
298,650.0,242.15,670.01
299,659.14,238.55,690.33
300,628.62,237.82,672.09
301,647.13,235.68,670.33
302,648.28,238.9,683.25
303,653.5,238.21,676.8
304,661.04,235.54,694.69
305,629.67,237.32,671.47
306,650.31,250.18,693.41
307,667.44,235.54,683.31
308,658.43,238.86,687.05
309,616.45,243.42,675.45
310,661.32,235.68,700.1
311,661.98,242.22,686.65
312,649.41,235.54,684.92
313,617.81,237.67,665.11
314,667.14,239.0,686.23
315,663.11,239.13,696.93
316,658.83,237.11,690.07
317,646.99,235.57,680.8
318,666.45,235.21,697.63
319,663.81,238.9,692.79
320,656.06,238.71,690.15
321,630.76,238.46,666.51
322,629.47,239.96,670.48
323,653.44,240.15,684.9
324,671.63,251.61,694.44
325,642.3,238.74,683.22
326,644.68,236.22,672.0
327,651.48,237.05,689.78
328,659.34,237.11,685.95
329,666.12,237.0,685.25
330,652.7,239.96,683.07
331,661.01,235.91,682.28
332,632.77,239.01,696.33
333,648.42,242.49,673.5
334,637.24,250.46,671.24
335,649.73,239.76,687.23
336,639.81,239.37,688.18
337,656.54,237.67,675.44
338,644.64,235.68,691.6
339,645.48,242.33,674.2
340,650.55,235.52,683.15
341,634.43,247.37,678.51
342,663.91,239.13,690.14
343,636.79,236.98,676.43
344,634.22,240.09,693.78
345,630.81,250.45,679.36
346,639.34,240.1,678.86
347,663.66,238.22,681.72
348,640.16,235.54,670.15
349,651.28,244.94,693.02
350,631.0,249.6,672.66
351,627.6,240.08,666.3
352,656.23,237.11,676.35
353,644.78,243.5,669.11
354,648.4,236.48,672.55
355,669.21,234.05,690.91
356,636.64,235.54,674.14
357,674.03,251.16,702.94
358,666.89,244.52,703.66
359,650.76,235.57,682.17
360,638.76,239.01,689.91
361,633.74,244.25,687.24
362,658.29,249.63,689.04
363,617.83,249.47,652.19
364,639.17,235.68,675.11
365,660.95,235.52,686.29
366,616.53,256.46,674.2
367,652.91,239.56,678.94
368,651.23,235.52,689.43
369,644.2,240.88,670.91
370,652.49,239.96,673.39
371,669.14,244.52,698.02
372,623.02,250.16,677.97
373,636.61,239.96,672.54
374,665.97,246.01,699.47
375,641.01,236.92,661.14
376,641.19,238.83,680.44
377,635.39,238.2,671.12
378,657.66,237.05,685.45
379,640.47,254.22,679.81
380,669.6,238.8,689.04
381,630.04,237.1,687.82
382,659.97,243.32,695.39
383,656.92,242.36,675.2
384,624.05,235.68,689.86
385,673.6,237.01,698.95
386,635.65,251.29,660.73
387,652.36,235.99,699.02
388,639.44,248.4,675.95
389,658.77,249.47,683.41
390,644.41,249.13,677.19
391,660.77,244.25,676.12
392,646.79,249.58,674.34
393,638.36,249.31,670.69
394,666.41,233.77,689.39
395,627.61,237.23,670.25
396,640.78,245.12,670.08
397,667.09,238.46,691.23
398,658.36,238.21,678.76
399,657.01,237.05,675.92
400,648.62,239.67,673.33
401,630.13,235.91,670.06
402,649.54,244.94,677.08
403,656.99,242.36,680.13
404,653.77,239.96,687.87
405,644.48,240.16,687.43
406,668.16,239.39,680.01
407,647.58,238.9,672.91
408,646.4,252.18,686.45
409,628.4,252.85,691.72
410,625.83,251.29,660.17
411,648.24,235.57,664.9
412,652.98,238.46,681.89
413,623.87,240.56,684.55
414,668.19,242.49,705.84
415,663.49,234.66,692.04
416,644.19,243.9,675.34
417,632.8,250.46,680.13
418,628.73,242.41,674.47
419,629.22,250.46,666.84
420,640.3,237.67,677.73
421,649.24,237.11,688.5
422,652.33,242.22,679.71
423,634.38,252.02,668.69
424,657.01,237.32,676.48
425,637.23,248.52,676.04
426,675.77,234.16,697.77
427,666.54,239.46,691.52
428,685.1,232.03,713.28
429,633.86,239.96,672.12
430,670.9,242.33,700.1
431,652.71,235.39,676.61
432,622.2,242.6,664.17
433,662.27,235.04,676.33
434,632.13,245.85,663.9
435,622.82,244.57,669.09
436,649.93,239.96,676.72
437,637.32,237.01,680.64
438,650.33,242.05,685.58
439,668.37,239.01,688.02
440,631.37,252.68,681.73
441,681.28,238.46,723.17
442,650.01,234.49,676.95
443,647.36,237.01,679.04
444,645.72,242.57,683.26
445,650.05,240.08,676.8
446,662.57,236.66,687.54
447,622.37,246.91,665.98
448,660.16,239.96,677.75
449,659.13,235.39,689.64
450,681.28,232.54,711.08
451,646.31,238.62,673.16
452,657.85,239.01,678.09
453,625.75,237.72,679.96
454,627.75,247.76,651.79
455,656.23,239.01,689.1
456,638.39,248.76,662.66
457,653.91,242.33,678.21
458,654.36,238.86,670.76
459,642.49,237.1,689.13
460,656.27,239.01,673.51
461,650.33,244.08,678.27
462,626.63,242.52,665.7
463,662.28,238.44,684.22
464,621.35,241.24,669.46
465,662.23,236.71,687.82
466,622.17,243.06,675.65
467,659.67,239.84,693.17
468,641.03,238.49,677.82
469,639.45,237.05,686.65
470,654.05,243.06,679.46
471,653.98,237.87,689.33
472,606.9,239.6,653.42
473,671.54,233.75,706.2
474,653.04,239.56,691.2
475,683.48,245.6,718.1
476,660.61,239.11,697.43
477,663.06,239.01,684.56
478,653.35,243.9,698.32
479,627.98,237.32,678.48
480,661.41,236.22,696.03
481,646.34,239.96,663.74
482,638.43,239.96,651.65
483,648.03,236.66,679.73
484,637.2,241.0,675.39
485,647.88,238.27,682.94
486,647.63,236.22,688.62
487,655.32,237.05,692.06
488,637.22,241.44,685.56
489,634.54,240.8,670.93
490,648.92,240.33,692.9
491,663.3,234.64,688.07
492,665.67,239.01,695.38
493,627.81,239.9,680.07
494,642.13,244.75,671.4
495,662.0,239.96,695.85
496,631.84,251.89,658.82
497,627.11,245.0,675.28
498,641.43,239.96,679.81
499,663.08,242.33,678.82
