sid,Area,Delay,Power
68,19542.8,82831.77,23596.03
69,20023.9,83098.25,24618.0
70,20747.27,82745.78,25672.01
71,21406.52,83543.69,26765.67
72,20492.38,83238.73,25340.06
73,19363.71,84002.05,23810.36
74,19301.67,84015.81,23677.93
75,20869.15,82956.57,25649.06
76,21089.79,83339.19,26034.58
77,18581.74,83121.13,22286.73
78,19738.34,83538.81,24456.75
79,20716.1,83206.87,25645.43
80,19413.91,83220.84,23939.77
81,21665.42,83439.59,26961.26
82,19072.59,83474.87,22899.53
83,19312.88,83148.7,23896.89
84,22665.31,84574.65,28624.55
85,19250.88,83185.52,23816.18
86,20825.88,82755.71,25814.83
87,20214.77,82926.2,25053.78
88,19694.53,83218.27,24449.45
89,20358.98,82944.03,25338.38
90,19056.41,83118.77,22894.48
91,19928.75,83562.28,24580.14
92,22728.44,82954.25,28423.29
93,20954.29,82746.51,25952.46
94,19027.0,83460.96,22841.41
95,19266.74,84091.34,23814.1
96,19041.58,83055.61,23262.52
97,16959.07,83277.27,20539.33
98,20391.62,82667.13,25283.28
99,19341.73,84022.34,23920.27
100,20724.57,83123.8,25878.44
101,19362.58,83181.61,23993.3
102,22783.19,82932.81,28511.02
103,19034.08,83145.02,22841.49
104,22857.26,82885.94,28610.7
105,19307.85,83105.27,23768.79
106,19248.9,83135.01,23716.13
107,20139.79,82792.97,24899.64
108,19595.45,84108.34,23616.48
109,21302.56,83193.23,26612.63
110,21179.01,83188.81,26440.78
111,18963.43,83476.8,22757.94
112,19167.16,82899.39,23391.61
113,19427.12,83490.82,23964.85
114,19027.07,83146.64,22897.72
115,19324.12,83131.53,23879.27
116,20194.02,82926.2,25038.88
117,22861.47,82913.05,28630.26
118,19557.03,82946.78,23615.23
119,21314.28,83529.81,26621.0
120,20425.8,84039.29,25290.38
121,18938.93,83430.55,22738.38
122,20487.75,84035.04,25361.8
123,22092.73,83309.17,27520.11
124,19605.08,84016.95,24183.83
125,21256.75,83215.56,26334.28
126,19848.79,83552.27,24574.01
127,20030.19,83098.13,24626.03
128,20223.97,82912.36,25051.09
129,20785.66,83183.59,25770.98
130,19302.62,83161.66,23811.19
131,20499.88,83204.26,25430.77
132,20316.74,82988.48,25277.82
133,20839.19,84067.85,25848.79
134,20515.9,83323.6,25449.36
135,19492.53,83428.2,23974.11
136,22000.49,83185.67,27691.56
137,21239.49,82907.62,26416.5
138,18746.44,83160.26,22512.42
139,18973.14,83202.6,22989.76
140,18517.93,83099.87,22151.67
141,19649.24,83042.0,23704.24
142,19792.15,83207.28,24543.14
143,20227.28,82950.7,25082.37
144,22569.36,83327.23,28338.95
145,20548.51,83938.88,25415.36
146,19608.06,83021.27,23624.28
147,19467.75,83004.7,23449.73
148,21844.58,83441.86,27260.76
149,17014.34,84030.42,20132.3
150,18978.49,83177.64,22846.06
151,20731.83,83168.11,25700.56
152,19241.08,83162.45,23627.21
153,21023.39,83209.74,26073.41
154,20391.97,82668.77,25295.5
155,19266.37,83406.23,23696.11
156,18737.71,82695.66,22810.41
157,20533.67,82913.75,24834.38
158,21419.51,82797.05,26699.1
159,21859.52,83655.02,27416.63
160,19807.22,84552.86,24581.82
161,20967.06,83546.26,26038.34
162,20475.28,83272.64,25396.88
163,22287.21,83087.58,27956.52
164,19741.58,83341.3,23800.79
165,19028.77,83480.64,22877.39
166,21846.06,83201.28,27359.97
167,20454.34,83118.0,25454.05
168,19972.01,83108.69,24577.29
169,20367.35,83091.28,25337.2
170,19363.9,84530.61,23956.27
171,19964.53,83534.77,24670.0
172,19896.86,83531.59,24676.64
173,19781.24,83120.55,24438.06
174,19572.75,83468.56,24224.9
175,19344.41,83099.91,23838.69
176,20664.6,83151.25,25747.9
177,20951.59,83150.95,26016.06
178,21961.97,83573.91,27348.37
179,18940.64,83149.38,22700.01
180,20720.89,84520.42,25799.7
181,20317.25,82663.0,25306.5
182,19568.08,83229.8,24137.76
183,18930.74,84110.3,22979.13
184,19436.84,83132.29,23863.38
185,18671.86,83160.46,22389.89
186,19409.26,83093.91,23941.51
187,19964.98,83202.48,24695.32
188,20181.38,82937.83,25025.05
189,19315.51,83181.55,23901.6
190,20070.4,82764.66,24752.97
191,20077.83,82746.0,24895.3
192,19352.76,83167.75,23921.4
193,17423.45,83633.73,21175.03
194,19567.55,84465.86,24096.93
195,18555.93,83111.7,22256.77
196,19022.2,83178.43,23066.21
197,19292.04,83177.51,23770.63
198,20555.58,82372.52,25300.57
199,20600.71,83252.48,24928.64
200,21820.49,83185.63,27182.64
201,19737.12,83528.47,24466.12
202,19730.33,83204.16,24455.11
203,20137.41,83519.62,24362.79
204,19003.26,84188.8,22821.7
205,20885.67,84528.68,25939.93
206,20869.47,83100.76,26091.44
207,19919.74,83468.65,24507.13
208,20341.3,82932.95,25211.04
209,21921.9,83248.93,27245.12
210,22778.24,82899.23,28696.84
211,20912.97,83225.18,25941.21
212,19354.94,83111.49,23873.71
213,20723.98,83457.44,25891.23
214,19565.53,82930.61,23607.44
215,20668.72,83157.8,25742.81
216,19397.64,83827.29,23874.05
217,18673.84,83134.83,22457.41
218,18984.35,83138.56,22830.36
219,21345.17,82892.73,26382.62
220,19378.22,83178.73,23981.74
221,20060.88,82854.21,24664.62
222,19515.56,83230.67,24195.81
223,18990.26,83199.78,22861.76
224,19386.96,83202.78,23915.47
225,19605.8,83184.36,24176.59
226,21382.53,83116.54,26616.69
227,20896.2,83201.12,25877.54
228,21817.1,82886.91,27223.12
229,21280.38,82903.22,26469.65
230,19584.99,83272.34,23622.95
231,20198.55,83283.12,25040.13
232,19680.77,83640.59,24365.22
233,19374.63,83162.96,23907.33
234,18728.07,83157.84,22511.69
235,19766.98,83868.66,24339.7
236,20909.19,83091.81,26147.52
237,19667.01,84294.02,23702.6
238,19652.71,83098.13,24051.4
239,19668.31,83209.14,24434.96
240,20018.33,83366.98,24595.85
241,19746.03,82866.52,23839.54
242,19341.38,83144.05,23819.57
243,20597.17,82911.15,24935.39
244,21243.11,84073.74,26527.08
245,22839.93,83763.77,28617.0
246,19061.73,83139.33,22902.83
247,19439.21,84042.74,23949.25
248,19947.13,83204.33,24677.22
249,19297.0,84004.35,23858.5
250,19151.18,83165.59,23584.22
251,20927.54,83292.16,25972.18
252,21406.16,82883.7,26500.07
253,21863.97,83196.8,27417.91
254,18974.52,83182.17,22839.93
255,19702.37,83091.3,24275.4
256,22721.79,83225.8,28508.3
257,20301.77,83027.08,25254.57
258,19311.97,83155.02,23824.74
259,19173.07,83486.03,23007.43
260,20508.02,83550.3,25396.63
261,20941.38,84528.68,25997.68
262,18981.15,83140.31,22802.54
263,19956.5,83204.91,24703.09
264,19320.79,83172.93,23957.11
265,20955.27,83212.16,25987.07
266,20189.75,82744.01,24862.02
267,19199.96,83479.97,23041.16
268,21011.33,83537.17,26068.76
269,22711.75,82908.81,28471.7
270,21329.25,83214.67,26667.92
271,20738.15,83157.81,25699.71
272,19660.41,82960.57,23723.21
273,20293.4,82928.59,25150.28
274,21555.51,83161.3,26924.82
275,19859.79,83533.99,24405.9
276,19315.37,83171.9,23918.19
277,19645.96,83357.88,23636.26
278,20074.39,83131.09,24679.62
279,20632.91,83164.36,25701.33
280,19296.77,83156.64,23845.55
281,20854.79,82783.61,25692.94
282,19570.86,83277.52,23568.62
283,18970.19,83136.45,22769.35
284,19534.23,83157.31,24084.3
285,21617.26,83161.15,27155.17
286,20914.89,83466.02,25957.76
287,19174.08,83181.48,23676.97
288,19303.77,83077.91,23243.59
289,21287.58,84554.84,26374.29
290,18559.75,83419.66,22222.87
291,19085.04,83467.35,23517.6
292,19365.49,84530.61,23957.61
293,20246.53,82932.55,25120.27
294,20536.84,82949.15,25473.43
295,20192.47,83534.57,25058.05
296,20381.76,82846.55,25046.46
297,19839.66,83212.52,24465.45
298,20471.45,83132.44,25428.31
299,19520.43,83512.36,24024.85
300,18998.39,83139.41,22810.24
301,21007.88,84528.68,26058.42
302,20229.63,82944.03,25077.89
303,20531.28,82908.71,24832.43
304,19696.97,83204.16,24456.68
305,23020.65,83925.04,28898.95
306,20160.79,83515.3,24428.04
307,19686.55,83216.6,24410.82
308,19589.97,83130.93,24150.71
309,20241.93,82943.56,25078.06
310,19339.62,83516.84,23944.7
311,19668.31,83209.14,24434.96
312,21135.67,82744.2,26283.37
313,19717.75,83128.39,24171.48
314,19376.22,83168.73,23925.58
315,19495.7,83165.41,24075.39
316,18911.89,83112.36,22705.46
317,20853.81,83162.84,25876.67
318,21699.15,83631.73,27114.11
319,19860.75,83542.95,24582.48
320,19665.39,83097.94,24045.11
321,21041.56,82826.98,26073.24
322,21255.28,83222.8,26429.19
323,18941.76,83075.27,22996.47
324,19531.16,83135.25,23946.0
325,19230.29,84010.02,23738.7
326,19284.06,83188.38,23752.98
327,19611.87,83633.91,23893.46
328,20566.52,82932.12,25500.39
329,20539.65,82908.71,24857.24
330,19127.73,83201.11,23589.28
331,20609.48,83241.75,24939.15
332,19925.43,82935.62,24508.47
333,19528.05,82933.45,23545.92
334,19987.03,83196.41,24639.32
335,19509.42,83203.71,24051.48
336,19493.52,83127.31,23988.31
337,19046.77,83173.91,22874.61
338,20308.96,82666.7,25274.99
339,21297.89,82904.52,26461.86
340,18515.05,82809.02,22434.04
341,20728.38,83541.43,25683.49
342,19660.86,83191.9,24384.8
343,20373.71,82695.38,25359.83
344,19314.84,83162.18,23861.51
345,19223.41,83191.72,23791.05
346,19383.5,83171.28,24041.14
347,19398.64,83148.7,23892.9
348,20752.55,83157.81,25750.22
349,19018.64,83876.73,22804.91
350,20049.85,84466.3,24655.48
351,20978.91,83213.49,26050.96
352,22779.03,82899.23,28697.59
353,19304.52,83188.84,23851.1
354,19685.62,84531.38,24247.21
355,19631.53,84068.4,24148.82
356,20926.91,83214.67,26094.59
357,19455.0,83453.35,23971.81
358,19471.96,83109.16,23977.3
359,20626.66,83157.8,25690.29
360,18533.12,83050.27,22696.85
361,19613.96,83151.33,24138.1
362,19061.71,83160.9,22900.32
363,19417.19,83159.38,23959.94
364,19545.15,83172.93,24111.54
365,19103.06,83786.13,23249.25
366,20171.79,82947.3,24787.1
367,20496.22,82666.09,25390.18
368,20274.4,82944.03,25158.46
369,19741.71,83285.52,23779.17
370,19180.1,83188.84,23702.75
371,20287.12,82943.9,25107.21
372,19272.18,83159.38,23841.01
373,20904.74,82746.51,25855.79
374,19188.87,84182.66,23583.64
375,22747.77,82895.04,28483.29
376,19466.93,83166.24,24031.31
377,19810.53,83521.47,24515.57
378,20027.49,84577.06,24751.99
379,19450.49,82912.76,23424.67
380,20546.82,82910.02,24866.93
381,18612.05,82707.93,22627.52
382,20485.88,84138.59,25273.22
383,20388.28,83108.62,25320.44
384,20452.74,82616.26,25145.76
385,20656.17,83009.65,25490.03
386,21007.34,83226.69,26191.01
387,20825.35,84478.2,26036.61
388,21332.59,83536.16,26641.8
389,19065.22,83175.76,22953.23
390,19692.66,83364.98,23745.93
391,19891.61,83531.59,24673.87
392,19663.5,83191.9,24396.28
393,20854.25,83564.44,25824.92
394,19758.86,83519.56,24469.88
395,18633.31,82756.41,22800.55
396,21240.72,82908.24,26410.83
397,19324.78,83158.8,23892.74
398,19335.01,83172.93,23933.03
399,19357.04,84020.1,23897.34
400,21203.18,83207.66,26465.67
401,19413.56,83155.2,23962.11
402,18199.01,83124.33,21775.81
403,19472.23,83782.32,23966.01
404,19905.91,83217.16,24582.92
405,20560.26,83483.54,25550.18
406,20813.26,83192.69,25783.42
407,20862.16,83481.13,25877.82
408,20737.74,83791.38,25814.11
409,20922.98,82840.91,25842.02
410,21921.36,83288.96,27301.15
411,20233.76,82944.03,25110.08
412,19238.17,83169.09,23825.87
413,20607.37,83090.34,25653.4
414,18967.37,83490.95,22771.93
415,21337.84,83192.69,26666.96
416,18364.7,83463.38,21985.46
417,19927.31,83280.23,24538.95
418,19179.5,82931.61,23662.34
419,18766.69,83143.04,22516.42
420,20914.43,83550.58,25925.53
421,20449.16,84037.11,25418.71
422,21263.16,82926.8,26433.91
423,20805.97,83168.53,25808.37
424,20533.13,82908.71,24833.95
425,19911.67,83540.83,24653.85
426,19556.67,83236.61,24266.04
427,18992.17,83125.61,23156.65
428,19670.46,84294.02,23704.6
429,19570.15,82912.3,23596.98
430,18954.06,83143.93,22768.17
431,22742.76,82904.58,28489.71
432,20952.56,82778.04,25936.2
433,19023.92,83202.6,23050.86
434,19250.72,83494.41,23851.34
435,19692.05,82795.7,24255.15
436,20307.39,82944.03,25195.92
437,20332.5,82667.2,25294.88
438,19578.35,82928.16,23603.53
439,19904.62,83204.33,24543.05
440,20272.14,82975.47,25132.11
441,19454.81,84077.51,23978.84
442,20279.23,82975.1,25239.56
443,19546.54,83029.33,23562.65
444,19346.31,83162.96,23877.1
445,19252.84,83508.55,23831.92
446,19724.58,83213.48,24463.46
447,20511.73,82886.63,25377.3
448,19310.04,83165.59,23871.3
449,19524.6,83592.78,23508.03
450,20874.22,83202.51,26076.76
451,19942.54,83207.52,24693.48
452,21269.11,83528.2,26558.93
453,20993.65,83111.2,26244.27
454,22771.91,83231.09,28576.04
455,20515.08,82945.14,25476.11
456,18791.69,83486.03,22525.35
457,19540.63,83172.93,24106.37
458,21205.15,83198.53,26468.29
459,19417.99,83163.5,23885.2
460,22731.36,83238.95,28495.73
461,20142.14,83434.98,24798.33
462,20886.63,83197.78,25888.18
463,19585.56,82999.57,23616.19
464,22123.06,83324.56,27720.41
465,21366.19,84074.08,26697.52
466,19257.96,83171.91,23819.51
467,19550.19,82942.22,23538.22
468,18545.72,83709.32,22198.63
469,20367.42,83168.84,25200.04
470,19612.59,83221.27,24344.33
471,19283.65,83141.7,23819.06
472,19354.83,83191.72,23951.98
473,21684.09,83013.73,27100.14
474,19108.86,83195.01,23348.91
475,19608.75,82925.97,23644.76
476,20940.04,84520.42,25982.52
477,19606.13,83207.27,24215.8
478,18735.26,83141.3,22527.3
479,21663.78,83294.32,27148.94
480,21736.27,83089.97,27134.41
481,19990.03,83212.52,24740.42
482,21378.58,83187.39,26721.82
483,19562.58,84045.93,24117.72
484,19963.04,83202.48,24689.64
485,20814.17,83157.8,25843.74
486,17508.18,83679.63,21154.41
487,19706.01,83211.07,24331.53
488,20867.49,83487.15,25880.7
489,19327.57,83155.2,23957.66
490,18885.38,83141.03,23013.13
491,21403.29,83183.45,26759.44
492,20084.69,82850.89,24909.66
493,18689.67,83604.95,22798.04
494,19358.23,84014.93,23922.28
495,20424.32,83022.45,25268.73
496,20810.37,82975.73,25678.42
497,19781.42,83105.41,24227.22
498,18367.22,83094.62,21953.8
499,21472.96,83235.08,26851.87
