sid,Area,Delay,Power
119,2345.0,3143.38,2965.29
120,2258.78,3045.98,2856.5
121,2053.76,2988.0,2720.96
122,2173.5,3279.86,2850.0
123,2016.63,2932.93,2704.47
124,2158.05,3256.88,2738.53
125,2142.28,2797.39,2812.64
126,2177.22,3489.36,2775.97
127,2147.64,3025.45,2730.89
128,2171.76,3383.29,2775.21
129,2201.88,3096.06,2890.98
130,2248.09,3182.42,2926.53
131,2137.49,3199.5,2844.63
132,2117.84,3168.0,2772.3
133,2210.1,3512.46,2832.4
134,1997.18,3644.87,2616.22
135,2076.5,3019.86,2718.39
136,2210.38,3057.48,2942.83
137,2120.6,2935.52,2810.63
138,2422.94,3001.78,3127.12
139,2481.1,3379.09,3213.16
140,2145.95,2921.45,2837.96
141,2191.17,3068.32,2874.63
142,2249.72,3009.42,2994.15
143,2156.62,3308.07,2771.72
144,2022.97,3012.55,2719.62
145,2282.93,2845.45,2982.19
146,2282.66,3054.88,3001.59
147,2146.08,2727.24,2753.33
148,2476.45,3020.14,3203.27
149,2132.17,2924.64,2852.29
150,2212.79,3077.67,2878.37
151,2272.02,3364.12,2944.13
152,1996.55,2904.43,2637.93
153,2311.89,2801.16,3029.4
154,2260.36,3045.98,2853.86
155,2189.13,3082.73,2827.87
156,2389.21,3083.32,3084.82
157,2188.22,3156.13,2857.21
158,2293.89,3128.73,2948.5
159,2260.56,3448.8,2965.81
160,2269.27,3088.26,2951.62
161,2324.05,3077.36,2911.52
162,2199.07,3138.34,2791.47
163,2118.21,2928.21,2756.09
164,2056.73,3037.02,2717.6
165,2299.53,3072.25,2919.47
166,2339.64,3152.59,2990.94
167,2370.72,2723.16,3087.24
168,2165.08,2944.91,2804.13
169,2243.67,2868.16,2962.87
170,2365.39,3197.66,3095.61
171,2188.63,3191.35,2868.27
172,1953.11,3083.18,2540.53
173,2222.98,3274.34,2916.93
174,2262.77,3119.45,2916.24
175,2343.43,3129.7,3051.88
176,2182.88,3096.25,2899.82
177,2281.32,3104.83,2877.72
178,2140.97,2962.7,2839.66
179,2208.81,2986.96,2881.49
180,2384.46,3077.28,3053.52
181,2186.26,3128.7,2849.51
182,2168.2,3084.16,2794.95
183,2438.21,3335.95,3131.83
184,2290.62,3111.52,2981.51
185,2382.28,3010.15,3096.85
186,2047.78,3059.76,2694.09
187,2234.81,3120.01,2911.29
188,1935.3,2966.29,2573.64
189,2094.3,3017.83,2770.63
190,2388.79,3345.99,3064.84
191,2424.42,2946.19,3091.98
192,2435.27,2841.05,3160.46
193,2273.96,2933.27,2963.32
194,2461.81,3438.82,3204.6
195,2265.35,2821.12,2940.67
196,2469.43,3137.93,3195.35
197,2320.77,3100.81,2993.42
198,2416.45,3074.29,3145.88
199,2036.37,3120.99,2702.8
200,2221.12,3053.51,2862.33
201,2251.95,3212.84,2854.76
202,2244.8,3195.86,2877.02
203,2481.29,3083.24,3153.97
204,2134.09,2639.6,2832.43
205,2264.41,3070.5,3001.02
206,2432.14,2891.1,3118.08
207,2203.39,3328.93,2793.61
208,2024.19,3061.42,2665.27
209,2278.68,3364.12,2949.31
210,2202.53,3156.13,2867.23
211,2098.31,2967.47,2711.77
212,2267.33,3050.49,2927.01
213,2048.64,3231.54,2705.56
214,2080.61,2896.45,2742.61
215,2168.2,2998.16,2887.53
216,2146.02,3132.22,2832.25
217,2366.22,3032.18,3044.38
218,2293.86,2881.97,2976.27
219,2153.42,2807.33,2756.82
220,2447.34,3028.23,3151.45
221,2058.82,2713.59,2718.43
222,2384.82,3409.31,3090.77
223,1970.9,2959.1,2581.4
224,2186.29,3154.62,2859.32
225,2228.36,3057.35,2881.23
226,2324.51,3090.69,3006.86
227,2352.75,3041.88,3011.17
228,2271.96,2986.96,3004.11
229,2232.26,2967.59,2950.1
230,2185.36,3156.13,2849.11
231,1986.05,3215.6,2592.67
232,2560.56,3334.42,3275.67
233,2314.16,3167.27,2998.11
234,2187.16,2784.04,2909.33
235,2214.79,3074.35,2914.27
236,2144.43,2824.98,2854.73
237,2461.75,3103.2,3151.48
238,2382.48,3011.86,3017.96
239,2382.22,3033.11,3122.57
240,2178.9,3442.18,2802.49
241,2228.14,2697.66,2975.25
242,2256.15,3062.45,2956.25
243,2188.22,3156.13,2857.21
244,2324.66,3103.42,3013.36
245,2293.21,2855.31,3004.38
246,2211.08,2865.33,2830.79
247,2003.1,3071.45,2626.19
248,2090.48,2907.81,2720.61
249,2196.91,3001.01,2852.33
250,2347.07,2854.42,3037.82
251,2287.2,2841.05,2937.08
252,2163.17,2971.88,2813.88
253,2107.96,2775.1,2739.58
254,2338.21,3066.81,3019.5
255,2233.21,3140.76,2950.02
256,2092.28,3079.35,2692.52
257,2301.86,3222.84,2926.29
258,2404.15,3373.32,3036.6
259,1942.92,3071.16,2576.39
260,2019.09,3026.3,2652.28
261,2385.07,3333.63,3101.14
262,2294.46,2861.55,3005.7
263,2400.29,2980.85,3141.31
264,2122.0,2893.17,2811.17
265,2189.49,3033.78,2831.09
266,2268.34,2929.91,2929.53
267,2161.39,2966.17,2857.43
268,2105.66,3161.27,2763.98
269,2177.94,3030.9,2789.77
270,2262.58,2811.53,2913.17
271,2166.46,3093.47,2863.56
272,2152.15,2961.4,2802.61
273,2187.47,2830.82,2834.15
274,2145.77,2991.57,2784.37
275,2385.92,2912.85,3105.59
276,2242.78,2963.18,2899.18
277,2166.12,2942.55,2804.42
278,2040.49,2993.04,2604.71
279,2434.21,2883.55,3128.48
280,2121.0,3059.02,2792.44
281,2033.39,3031.64,2680.79
282,2376.32,2875.5,3051.88
283,2225.36,2892.81,2915.05
284,2252.6,3044.18,2931.27
285,2220.87,3107.97,2861.81
286,2271.68,3110.23,2910.16
287,2062.01,3243.02,2700.71
288,2042.99,3180.62,2629.1
289,2404.17,3174.62,3070.0
290,2077.73,3045.04,2724.54
291,2122.12,3023.97,2775.61
292,2460.12,3438.82,3199.59
293,2292.45,2892.61,3030.6
294,2248.15,2939.96,2810.4
295,2325.05,2807.93,2998.24
296,2034.24,2976.24,2644.62
297,2093.27,2879.4,2734.82
298,2455.94,3102.54,3161.02
299,2086.3,3140.64,2746.51
300,2051.53,2643.06,2694.35
301,2404.17,3174.62,3070.0
302,1997.46,2941.57,2668.13
303,2416.32,3103.2,3108.44
304,2406.49,3036.46,3114.1
305,2261.95,3177.55,2965.55
306,2207.53,3157.37,2813.43
307,2247.86,3137.93,2923.73
308,2358.56,2973.18,3046.59
309,1982.25,3024.62,2613.64
310,2087.43,3047.61,2704.18
311,1948.71,3063.98,2549.17
312,2529.25,3263.64,3199.23
313,2211.6,2987.24,2908.33
314,2149.08,3105.48,2811.88
315,2036.73,2972.22,2720.74
316,2081.43,2904.67,2771.82
317,2301.51,3129.1,2937.46
318,2346.01,2800.17,3049.81
319,2446.18,3121.2,3112.75
320,2269.79,3011.7,2983.07
321,2019.66,2956.1,2668.27
322,2060.89,3336.09,2710.14
323,2303.58,3441.67,2988.8
324,2100.87,2942.07,2730.21
325,2237.58,2943.14,2833.86
326,1972.01,2979.1,2614.2
327,2352.34,2940.12,3074.28
328,2402.9,3114.73,3062.63
329,2201.21,3156.13,2866.28
330,2299.49,3033.67,2989.26
331,2201.93,3128.74,2866.13
332,2220.58,3375.03,2899.9
333,2239.27,2589.67,2917.79
334,2429.5,3450.39,3139.28
335,2379.46,3094.28,3090.27
336,2462.42,3175.01,3147.09
337,2184.65,3064.47,2887.53
338,2166.63,3155.31,2818.96
339,2307.66,2896.05,3032.32
340,2258.05,3017.31,2943.02
341,2134.91,3123.98,2822.37
342,2426.0,3197.98,3116.68
343,2145.61,3045.88,2763.73
344,2401.23,3117.94,3118.93
345,2267.43,3067.88,2912.62
346,2018.5,3077.75,2642.83
347,2041.81,3003.82,2652.34
348,2184.74,3518.56,2902.66
349,2280.16,3032.23,2928.6
350,2166.5,3092.68,2707.61
351,2160.47,2964.38,2870.59
352,2113.58,3134.9,2762.69
353,2318.49,3097.61,3003.84
354,2178.8,3003.4,2857.75
355,2374.19,3113.58,3088.97
356,2493.94,2840.41,3241.0
357,2441.05,3047.32,3138.09
358,2536.44,3011.68,3241.77
359,2385.26,3077.28,3053.97
360,2234.93,3179.01,2863.99
361,2078.87,2789.6,2773.27
362,2416.36,3030.04,3089.91
363,2206.37,2931.75,2876.96
364,2084.76,2797.13,2785.63
365,2233.49,3354.92,2867.67
366,2140.6,3025.35,2836.81
367,2125.53,3003.4,2817.0
368,2156.84,2963.96,2860.3
369,2045.35,3138.51,2623.7
370,2428.66,2841.05,3162.6
371,2485.62,3484.63,3161.98
372,2094.93,3049.41,2738.01
373,2052.42,3081.73,2670.03
374,2178.14,3636.56,2823.8
375,2070.99,2793.02,2713.68
376,2198.11,3029.84,2815.33
377,2198.21,3328.35,2770.73
378,2140.2,2986.68,2811.24
379,2184.66,2784.48,2855.45
380,2152.73,3156.13,2811.36
381,2304.99,3284.88,2987.45
382,2201.6,3200.2,2828.82
383,2293.4,3116.07,2987.04
384,2090.47,3133.74,2703.1
385,2435.09,3103.2,3128.23
386,2078.32,2964.28,2677.37
387,2175.53,2910.09,2889.94
388,2231.2,3118.29,2852.73
389,2293.01,3038.33,3034.18
390,2177.17,2986.72,2805.6
391,2076.42,3265.44,2718.3
392,2096.62,3150.03,2748.93
393,2123.94,3336.52,2766.47
394,2265.3,3205.79,2889.87
395,2170.11,3069.34,2769.19
396,2450.3,2875.63,3140.77
397,2223.53,3079.35,2905.36
398,2178.69,2890.08,2849.32
399,2188.11,3201.15,2823.79
400,2293.01,3038.33,3034.18
401,2180.66,3154.62,2853.32
402,2258.22,2891.12,2925.84
403,2206.3,2907.6,2800.2
404,2026.23,3299.8,2659.0
405,2160.79,3409.02,2848.44
406,2186.15,3048.89,2819.77
407,2039.43,3180.0,2674.04
408,2019.19,3095.62,2603.44
409,2214.7,2994.18,2924.4
410,2174.66,2884.71,2874.42
411,2153.73,2961.4,2791.55
412,2300.84,2889.73,2966.93
413,2442.69,2755.0,3106.77
414,2069.73,2834.51,2708.24
415,2221.93,3241.28,2816.52
416,2013.18,2834.51,2669.69
417,2129.32,3148.01,2753.51
418,2089.77,3152.44,2739.51
419,2098.04,2980.07,2780.43
420,2190.99,3440.5,2826.42
421,2321.41,3115.38,2903.16
422,2288.07,2981.74,2949.02
423,2323.15,2695.8,2939.58
424,2177.87,3120.99,2856.37
425,2023.76,3322.63,2655.39
426,2348.59,3168.15,3063.04
427,2227.43,3188.32,2842.71
428,2248.15,3477.94,2911.62
429,2355.43,2852.21,3107.91
430,2104.26,2968.63,2799.71
431,2287.68,3027.84,2875.12
432,2204.34,3315.01,2820.26
433,2315.73,3168.51,3001.41
434,2497.38,2982.99,3202.05
435,2147.83,2995.92,2815.67
436,2439.59,2929.91,3138.66
437,2294.87,3075.47,2954.67
438,2355.65,2850.88,3103.85
439,2422.48,3005.42,3137.24
440,2153.17,3030.9,2779.06
441,2084.95,3165.75,2765.21
442,2365.63,3111.91,3016.54
443,2324.05,2990.8,2953.65
444,2180.26,3182.42,2855.8
445,2097.55,3693.65,2676.09
446,2146.53,3195.86,2793.61
447,2174.12,2948.11,2839.36
448,2148.46,2888.81,2822.1
449,2298.97,2879.09,2983.4
450,2288.31,3179.86,2935.22
451,2144.95,3111.61,2806.89
452,2098.23,3172.4,2752.59
453,2163.05,2961.04,2797.35
454,2064.27,2968.77,2713.71
455,2226.68,3099.94,2885.8
456,2152.28,2808.51,2801.72
457,2222.1,2992.87,2847.87
458,2178.83,3112.3,2886.48
459,2192.6,3100.21,2817.64
460,2164.73,3101.63,2862.62
461,2236.2,2948.32,2810.76
462,2033.76,2911.59,2733.67
463,2020.78,2929.54,2652.34
464,2230.59,2837.6,2955.91
465,2292.55,3033.25,2955.91
466,2200.67,2854.61,2926.45
467,2256.51,3116.55,2906.82
468,2090.13,2882.4,2764.87
469,2054.87,3102.49,2712.51
470,2291.85,3137.93,2959.85
471,2232.16,3000.12,2918.81
472,2315.66,3369.33,2958.85
473,2378.11,3114.73,3047.92
474,2114.95,2980.63,2778.5
475,2373.01,3114.73,3047.23
476,2106.53,3109.98,2774.86
477,2112.81,3124.75,2750.43
478,2250.52,2793.54,2918.36
479,2336.75,3412.98,2970.09
480,2215.29,2918.28,2858.92
481,2467.18,2889.34,3171.41
482,2138.3,2833.58,2756.48
483,2439.9,3042.25,3147.38
484,2105.64,3065.31,2761.84
485,2207.4,3157.37,2810.18
486,2321.61,3037.32,3003.21
487,2237.3,3094.34,2946.69
488,2223.4,3082.48,2910.55
489,2396.61,3030.33,3099.79
490,2166.46,3093.47,2865.48
491,2068.26,2747.03,2717.18
492,2303.32,3068.45,3027.54
493,2275.43,2918.46,3012.67
494,2159.93,3025.57,2743.35
495,2437.36,3020.14,3168.08
496,2296.26,3270.11,2956.98
497,2123.42,2779.21,2780.08
498,2157.82,2860.87,2830.5
499,2217.63,3032.18,2896.53
