sid,Area,Delay,Power
90,2379.64,459.68,2376.9
91,2394.83,435.93,2393.28
92,2506.09,450.36,2498.38
93,2426.74,407.38,2471.04
94,2375.9,451.86,2370.71
95,2420.81,456.03,2433.68
96,2435.95,425.77,2448.78
97,2466.16,459.43,2473.42
98,2484.04,443.11,2559.7
99,2445.14,449.6,2440.57
100,2408.42,444.01,2420.02
101,2357.27,449.03,2364.72
102,2446.34,449.25,2457.89
103,2404.37,458.24,2394.19
104,2419.02,445.73,2445.41
105,2450.29,471.63,2489.88
106,2469.45,444.74,2452.41
107,2372.74,449.25,2342.15
108,2456.84,451.4,2484.26
109,2421.83,413.92,2408.08
110,2439.67,410.1,2441.5
111,2458.67,442.41,2400.23
112,2373.34,412.89,2371.3
113,2444.51,413.92,2401.46
114,2446.36,452.88,2434.19
115,2411.83,448.79,2372.0
116,2368.14,410.59,2356.3
117,2431.89,463.9,2446.06
118,2452.56,451.02,2467.96
119,2443.74,457.01,2455.46
120,2468.77,429.77,2522.88
121,2424.04,453.33,2467.37
122,2380.83,426.64,2394.32
123,2402.42,450.84,2410.14
124,2409.72,409.73,2399.8
125,2442.52,460.29,2454.47
126,2451.74,430.73,2473.55
127,2394.31,457.12,2373.38
128,2410.53,451.59,2439.54
129,2479.02,449.5,2489.04
130,2344.38,423.08,2308.82
131,2415.95,437.86,2407.17
132,2448.69,439.59,2464.14
133,2378.3,435.32,2381.03
134,2408.79,463.67,2449.99
135,2429.07,433.47,2420.92
136,2369.07,453.27,2367.17
137,2364.75,433.03,2295.95
138,2437.56,461.43,2469.43
139,2449.65,432.43,2411.1
140,2386.97,410.34,2337.84
141,2385.36,424.24,2446.37
142,2506.32,431.19,2550.12
143,2361.72,429.67,2360.07
144,2329.08,431.11,2331.13
145,2399.18,457.68,2370.49
146,2487.7,462.48,2526.52
147,2407.16,431.39,2462.7
148,2461.87,447.58,2445.81
149,2420.98,460.53,2432.04
150,2437.94,459.18,2469.25
151,2393.43,405.0,2387.4
152,2431.68,404.94,2431.87
153,2352.97,410.26,2305.91
154,2417.21,407.89,2414.52
155,2457.09,432.22,2438.13
156,2442.14,415.5,2367.32
157,2509.92,407.13,2473.36
158,2458.84,429.47,2458.8
159,2404.05,435.75,2418.09
160,2350.16,454.31,2311.79
161,2607.89,444.49,2589.21
162,2441.1,433.49,2478.52
163,2334.22,456.08,2302.16
164,2492.55,455.33,2488.47
165,2439.22,460.26,2454.05
166,2424.77,456.89,2403.02
167,2359.38,458.82,2378.1
168,2366.4,430.25,2372.14
169,2414.68,434.34,2400.74
170,2412.6,445.47,2396.14
171,2390.73,411.44,2389.28
172,2406.23,449.71,2417.33
173,2402.54,417.63,2391.86
174,2418.78,425.78,2403.5
175,2389.13,440.99,2395.94
176,2428.42,451.24,2438.43
177,2359.18,423.14,2366.21
178,2432.3,458.41,2452.69
179,2429.6,454.57,2448.88
180,2433.92,453.22,2418.9
181,2410.95,428.68,2428.82
182,2375.12,434.16,2388.65
183,2391.28,429.12,2389.98
184,2396.36,469.41,2392.22
185,2508.85,467.06,2492.55
186,2501.29,458.81,2467.33
187,2373.78,431.75,2345.5
188,2414.45,450.2,2454.32
189,2362.66,412.0,2373.74
190,2409.44,448.51,2362.68
191,2449.3,452.1,2467.07
192,2490.84,419.74,2452.29
193,2473.11,454.78,2451.9
194,2405.98,426.42,2436.76
195,2404.57,454.82,2435.34
196,2414.18,416.6,2414.81
197,2454.68,407.41,2529.83
198,2423.53,462.65,2467.63
199,2478.43,441.33,2398.4
200,2345.6,415.6,2319.27
201,2422.67,459.93,2440.45
202,2417.45,419.4,2405.74
203,2382.67,464.03,2365.82
204,2379.96,444.38,2373.68
205,2380.88,423.62,2370.19
206,2404.81,429.88,2330.78
207,2440.81,482.88,2457.68
208,2459.21,456.78,2434.32
209,2400.16,453.27,2409.39
210,2544.34,413.83,2506.94
211,2383.06,441.95,2386.61
212,2409.71,461.49,2409.66
213,2397.65,453.57,2343.49
214,2444.33,419.11,2441.28
215,2353.37,429.64,2368.14
216,2380.88,438.69,2369.5
217,2459.21,469.96,2477.19
218,2477.67,457.24,2451.82
219,2473.94,459.1,2520.75
220,2506.69,408.18,2531.67
221,2330.63,451.68,2315.28
222,2405.05,416.29,2328.23
223,2404.38,457.32,2406.54
224,2393.91,413.54,2352.69
225,2414.3,452.36,2407.08
226,2431.6,440.16,2437.16
227,2332.76,423.78,2305.05
228,2468.25,456.82,2489.61
229,2416.65,411.82,2445.69
230,2499.72,440.2,2501.98
231,2435.01,445.5,2492.03
232,2414.44,431.81,2373.38
233,2447.74,423.86,2465.32
234,2358.32,457.81,2337.84
235,2434.55,419.67,2436.36
236,2423.87,408.88,2399.14
237,2470.78,434.84,2462.45
238,2378.43,451.43,2374.96
239,2418.75,449.81,2386.28
240,2484.29,456.32,2458.52
241,2390.57,438.2,2397.1
242,2407.3,448.93,2369.8
243,2483.98,419.73,2502.45
244,2431.13,443.82,2397.36
245,2514.33,447.72,2518.94
246,2415.44,439.21,2438.13
247,2369.97,416.62,2352.37
248,2389.53,420.09,2383.31
249,2524.51,441.87,2515.32
250,2385.48,413.72,2329.71
251,2366.47,453.43,2384.02
252,2374.1,413.86,2377.08
253,2350.98,434.71,2369.0
254,2464.65,469.77,2460.46
255,2398.88,427.3,2360.14
256,2475.09,427.54,2470.48
257,2457.18,447.45,2494.91
258,2332.53,452.66,2320.22
259,2439.09,460.13,2446.87
260,2443.21,423.91,2495.58
261,2458.46,443.56,2402.12
262,2383.19,445.83,2379.17
263,2343.8,429.37,2371.57
264,2353.8,436.88,2341.02
265,2300.42,403.11,2311.41
266,2433.04,440.52,2444.25
267,2387.94,444.96,2385.9
268,2371.19,413.18,2374.64
269,2418.87,410.24,2449.42
270,2487.33,442.72,2552.9
271,2370.96,421.52,2376.7
272,2440.04,437.41,2454.8
273,2369.65,438.46,2399.0
274,2341.89,438.94,2339.46
275,2394.03,427.8,2390.16
276,2344.47,415.19,2341.86
277,2425.74,459.93,2354.51
278,2423.81,424.24,2454.16
279,2421.32,415.13,2420.13
280,2434.94,428.27,2436.27
281,2456.87,437.18,2484.82
282,2383.51,466.1,2338.87
283,2394.84,449.31,2400.12
284,2441.26,473.32,2429.23
285,2443.2,417.37,2497.49
286,2466.88,446.1,2451.41
287,2410.54,414.02,2422.77
288,2406.47,442.38,2415.96
289,2387.69,444.59,2385.89
290,2420.93,465.9,2440.22
291,2404.63,424.3,2365.39
292,2445.37,448.72,2430.94
293,2418.4,439.57,2417.8
294,2444.21,435.35,2456.58
295,2416.28,430.47,2437.51
296,2449.24,429.64,2427.92
297,2394.77,446.41,2398.49
298,2462.96,426.82,2454.85
299,2331.66,403.11,2307.48
300,2371.57,429.36,2389.36
301,2363.79,402.33,2331.28
302,2401.63,436.46,2498.95
303,2465.78,449.81,2430.19
304,2475.69,436.58,2476.07
305,2378.37,445.24,2365.02
306,2396.8,455.39,2363.95
307,2379.02,409.01,2345.75
308,2453.84,460.55,2402.86
309,2525.0,461.03,2532.61
310,2457.54,446.35,2466.36
311,2461.64,425.94,2464.34
312,2336.13,433.01,2338.87
313,2351.18,422.15,2303.64
314,2464.74,450.69,2536.79
315,2337.91,425.26,2260.91
316,2438.82,447.23,2405.89
317,2367.14,431.61,2320.72
318,2455.5,446.09,2454.54
319,2387.92,403.72,2391.83
320,2415.01,420.02,2435.19
321,2441.57,432.38,2434.49
322,2405.86,427.58,2395.89
323,2405.32,420.77,2383.44
324,2447.98,470.34,2435.09
325,2522.41,409.39,2491.42
326,2424.64,449.41,2435.59
327,2458.9,444.23,2463.74
328,2481.54,458.31,2402.91
329,2537.32,441.28,2523.0
330,2401.03,414.28,2357.94
331,2509.37,439.08,2455.92
332,2401.02,439.07,2339.7
333,2404.31,440.59,2391.75
334,2421.7,426.51,2387.63
335,2393.83,434.17,2380.61
336,2366.91,430.14,2355.17
337,2478.94,443.07,2489.05
338,2442.18,458.99,2481.48
339,2377.08,405.53,2340.17
340,2407.78,438.05,2414.72
341,2517.52,470.56,2501.63
342,2431.12,411.86,2427.89
343,2439.03,420.31,2467.72
344,2400.54,427.36,2393.15
345,2393.2,408.23,2413.34
346,2324.88,441.27,2248.2
347,2406.56,434.31,2335.75
348,2374.65,471.67,2390.35
349,2506.27,469.41,2505.95
350,2460.5,440.17,2472.45
351,2388.5,424.35,2391.17
352,2416.77,420.75,2418.24
353,2499.7,453.15,2503.26
354,2499.23,448.31,2478.53
355,2440.89,457.41,2454.12
356,2327.34,407.13,2326.1
357,2423.91,427.2,2413.64
358,2464.84,461.94,2457.8
359,2390.15,450.76,2361.91
360,2378.36,431.36,2339.87
361,2352.16,409.08,2307.48
362,2444.57,460.62,2456.44
363,2349.33,418.45,2356.64
364,2311.94,406.28,2273.81
365,2427.16,425.48,2380.55
366,2404.57,431.34,2367.01
367,2417.64,441.33,2436.15
368,2377.37,422.63,2406.27
369,2394.45,461.56,2397.76
370,2478.6,450.81,2507.7
371,2428.54,430.82,2407.65
372,2357.0,431.82,2365.65
373,2439.36,429.77,2493.44
374,2428.94,433.06,2402.45
375,2514.96,445.67,2515.26
376,2485.92,448.96,2473.17
377,2365.73,439.45,2369.23
378,2367.4,434.47,2383.08
379,2425.71,458.97,2476.07
380,2460.49,411.56,2465.4
381,2370.24,422.45,2350.8
382,2354.96,464.08,2345.36
383,2401.79,431.85,2397.34
384,2464.93,470.19,2522.52
385,2473.58,462.43,2453.23
386,2389.55,402.26,2347.03
387,2388.14,425.76,2384.01
388,2489.38,451.36,2464.57
389,2533.78,469.96,2502.35
390,2472.03,435.79,2453.41
391,2418.53,413.39,2416.13
392,2437.13,453.94,2429.01
393,2443.11,446.39,2442.76
394,2425.72,410.86,2421.18
395,2339.13,437.29,2300.3
396,2418.48,462.46,2455.13
397,2416.18,450.29,2445.71
398,2403.46,451.93,2402.67
399,2472.12,424.62,2437.61
400,2506.21,463.47,2470.12
401,2396.64,432.82,2323.29
402,2391.47,453.3,2366.47
403,2419.5,452.9,2362.12
404,2471.78,436.5,2467.37
405,2356.17,465.76,2358.22
406,2464.28,429.24,2503.17
407,2485.29,445.74,2471.96
408,2449.89,462.66,2446.08
409,2373.08,439.55,2391.97
410,2425.91,456.71,2443.58
411,2405.78,416.91,2355.58
412,2377.72,403.99,2369.54
413,2460.08,430.15,2503.12
414,2408.52,438.13,2308.87
415,2425.57,410.1,2456.49
416,2436.89,451.4,2431.43
417,2372.82,432.82,2314.38
418,2379.12,408.29,2355.85
419,2390.82,441.69,2389.94
420,2391.83,445.04,2364.24
421,2481.95,450.37,2539.53
422,2469.75,415.33,2515.96
423,2452.33,447.74,2451.29
424,2439.75,419.3,2427.7
425,2381.22,422.83,2391.81
426,2441.1,451.99,2423.2
427,2424.04,433.25,2414.45
428,2518.85,442.17,2509.49
429,2380.77,438.68,2325.78
430,2437.17,465.8,2414.88
431,2533.56,422.56,2512.44
432,2441.17,447.5,2429.88
433,2419.18,430.6,2393.4
434,2437.45,454.57,2458.32
435,2423.54,419.08,2417.96
436,2397.64,406.53,2383.22
437,2399.95,418.21,2424.25
438,2398.37,450.26,2369.46
439,2408.31,413.23,2366.15
440,2462.5,421.99,2451.57
441,2453.01,443.39,2478.78
442,2456.11,430.5,2434.49
443,2406.17,463.84,2429.42
444,2372.29,448.35,2305.8
445,2388.48,446.57,2393.53
446,2415.87,411.97,2405.41
447,2392.06,439.56,2379.82
448,2397.42,412.84,2411.17
449,2422.2,453.49,2452.54
450,2440.18,435.12,2461.49
451,2353.47,436.16,2337.68
452,2422.5,448.76,2386.61
453,2389.04,452.94,2375.06
454,2446.39,439.67,2469.26
455,2399.11,425.25,2408.65
456,2437.79,453.23,2422.26
457,2338.46,417.91,2348.12
458,2463.56,458.86,2422.49
459,2352.94,413.48,2331.31
460,2418.28,424.74,2409.39
461,2466.09,451.69,2447.59
462,2398.4,429.54,2401.87
463,2448.87,460.92,2453.95
464,2351.71,456.12,2341.41
465,2454.15,413.31,2389.15
466,2350.72,446.34,2346.96
467,2424.31,453.18,2409.98
468,2428.31,461.89,2458.01
469,2457.24,451.11,2449.91
470,2541.21,457.31,2494.16
471,2437.6,406.53,2432.57
472,2325.51,412.09,2365.51
473,2494.64,467.84,2434.82
474,2372.09,405.68,2330.77
475,2478.16,438.39,2498.96
476,2379.31,450.13,2365.68
477,2395.74,451.75,2381.97
478,2466.53,453.52,2437.03
479,2318.6,423.75,2301.99
480,2439.84,412.41,2476.51
481,2388.51,410.7,2371.96
482,2425.15,425.88,2424.24
483,2349.13,415.21,2312.87
484,2396.08,434.32,2382.42
485,2447.47,451.82,2400.03
486,2468.17,452.93,2440.88
487,2468.38,436.08,2446.62
488,2388.93,450.68,2328.98
489,2371.21,454.97,2375.57
490,2380.06,423.17,2390.79
491,2438.52,438.73,2451.18
492,2449.13,406.17,2364.59
493,2386.98,435.08,2390.14
494,2442.41,417.22,2431.21
495,2466.58,468.47,2481.92
496,2362.89,416.8,2323.62
497,2378.43,473.1,2386.23
498,2460.7,454.35,2460.98
499,2501.38,444.31,2533.99
