sid,Area,Delay,Power
81,2268.74,482.46,2314.67
82,2021.35,474.24,2039.59
83,2225.45,473.75,2267.66
84,1999.23,493.12,2000.92
85,2056.34,476.87,2248.9
86,1918.27,477.26,1980.55
87,2177.0,478.79,2265.76
88,2100.49,465.36,2241.55
89,2065.68,458.62,2231.03
90,2048.18,480.39,2029.2
91,2055.79,479.44,2021.8
92,2170.35,479.36,2274.59
93,2075.19,487.02,2231.54
94,1944.45,476.88,1977.58
95,2246.06,474.12,2349.54
96,2156.93,475.74,2200.5
97,1910.75,497.49,1961.39
98,2136.86,473.1,2179.02
99,2176.1,478.93,2240.33
100,1969.91,476.73,1984.76
101,1944.76,482.4,2022.65
102,2174.02,477.4,2300.77
103,2002.15,473.27,1978.11
104,2096.72,474.45,2208.5
105,2024.91,496.0,2104.52
106,2131.84,469.26,2239.33
107,2181.01,484.11,2223.06
108,2034.76,471.77,2010.97
109,2275.13,482.46,2308.21
110,2174.79,463.72,2267.11
111,1954.33,473.75,1984.7
112,2095.57,472.17,2242.06
113,2208.94,469.64,2302.12
114,1952.49,471.37,1989.56
115,2147.19,480.54,2277.72
116,2189.18,473.44,2280.81
117,2151.04,471.79,2234.02
118,1920.85,473.63,1964.83
119,2045.95,470.53,2109.72
120,1989.94,478.77,1974.91
121,2042.98,481.9,2006.71
122,2205.64,469.28,2329.5
123,2012.68,487.97,2014.84
124,2229.28,476.18,2279.99
125,2005.34,473.82,2072.02
126,2225.96,472.01,2310.88
127,1983.81,473.71,2012.67
128,2036.39,475.45,2009.48
129,2193.84,473.29,2271.11
130,2216.42,472.17,2317.16
131,2200.23,477.54,2293.61
132,2088.37,459.94,2283.48
133,2210.22,480.19,2292.08
134,2252.45,460.66,2384.32
135,1992.81,475.48,2020.14
136,1946.7,485.01,1967.9
137,2113.18,478.25,2232.14
138,1980.67,473.19,2001.97
139,2174.77,469.83,2279.66
140,1974.31,477.25,2012.65
141,1920.9,481.43,1967.47
142,1941.34,486.53,1952.28
143,2124.83,483.81,2260.95
144,1938.97,485.43,1972.66
145,2009.42,478.27,2023.41
146,1911.87,494.13,1938.15
147,2017.66,472.81,2008.64
148,2254.01,481.26,2315.53
149,2060.87,474.73,2019.9
150,2013.14,471.37,2055.92
151,2136.17,472.74,2266.07
152,2155.76,477.4,2253.92
153,2066.9,462.65,2209.64
154,2158.89,478.77,2242.23
155,2027.12,497.96,2084.91
156,2090.62,480.44,2077.55
157,2270.16,493.95,2301.9
158,2129.8,459.94,2283.43
159,2082.82,480.38,2245.16
160,1944.1,478.9,1986.44
161,1984.94,495.09,1978.83
162,2286.57,460.66,2397.56
163,2119.01,473.69,2263.36
164,1996.99,483.82,1968.66
165,1967.2,476.57,1983.0
166,2263.09,448.3,2354.53
167,2013.31,473.82,2021.9
168,1936.67,471.65,1961.22
169,2036.12,483.82,2022.05
170,2085.92,474.67,2081.89
171,2231.25,472.74,2345.93
172,1951.68,473.54,1982.18
173,2207.92,483.29,2295.3
174,2130.96,481.26,2252.45
175,1973.69,490.78,2008.92
176,2018.46,497.52,2044.32
177,2048.11,488.02,2024.99
178,1988.47,478.12,2019.16
179,2061.85,482.64,2023.89
180,2029.79,486.87,2065.64
181,2189.01,473.1,2204.38
182,2131.13,472.74,2287.92
183,2122.28,459.94,2277.16
184,2009.77,503.37,2109.35
185,1999.28,471.28,2011.27
186,2183.73,468.63,2311.53
187,2207.45,483.29,2298.13
188,2119.2,487.02,2290.65
189,2142.63,484.11,2243.91
190,2116.14,470.4,2234.42
191,2045.26,483.54,2015.07
192,2042.54,483.19,2004.76
193,2200.16,478.79,2257.06
194,1980.44,489.51,2026.57
195,1965.23,470.43,2010.62
196,2192.21,469.83,2321.58
197,2237.44,472.58,2334.0
198,2256.13,480.54,2352.98
199,2005.3,498.36,2028.09
200,2210.27,484.68,2313.59
201,2215.19,476.94,2286.85
202,2181.23,463.72,2292.55
203,2056.99,486.92,2049.84
204,2074.32,483.3,2052.55
205,1963.46,480.76,2027.27
206,2027.0,483.19,1998.48
207,2000.23,499.1,2084.73
208,2194.0,477.4,2263.26
209,2148.04,469.64,2261.51
210,2262.18,493.95,2300.91
211,1919.0,472.65,1968.11
212,1961.98,471.37,1989.74
213,1938.32,483.14,1994.72
214,1960.07,478.48,1991.0
215,2080.98,479.97,2199.73
216,2013.78,494.42,2083.6
217,2011.14,471.47,2024.43
218,1990.34,475.21,2043.86
219,2159.3,478.74,2282.38
220,2065.03,485.11,2010.44
221,2086.97,478.63,2064.82
222,1993.16,497.55,2051.64
223,2016.72,472.91,1986.49
224,2208.35,471.44,2311.12
225,1996.46,471.55,2020.75
226,2140.94,478.14,2192.5
227,2072.27,477.54,2071.97
228,2190.88,478.98,2303.0
229,2205.57,476.87,2245.83
230,2078.23,485.68,2068.17
231,2203.69,460.66,2332.22
232,2081.39,468.63,2238.83
233,2197.99,472.17,2305.71
234,1988.6,485.01,2035.47
235,2031.68,479.34,2060.43
236,2069.49,481.29,2081.98
237,2074.71,485.68,2065.52
238,2010.76,476.83,1993.28
239,2060.85,469.26,2224.26
240,2208.65,476.85,2250.8
241,2048.3,484.2,2036.31
242,2198.47,476.31,2191.9
243,2263.02,493.95,2300.83
244,2112.1,474.54,2234.8
245,1990.48,477.08,2015.06
246,2000.8,476.89,2042.39
247,2154.17,467.47,2305.47
248,2225.26,478.14,2299.83
249,2002.84,483.13,2016.82
250,2089.6,479.44,2207.25
251,1972.72,485.01,1997.07
252,2144.72,481.26,2252.5
253,1955.05,485.01,2020.08
254,1998.9,468.28,2028.33
255,2238.89,472.17,2305.82
256,2142.49,475.81,2224.85
257,2039.25,476.02,2004.05
258,2211.9,472.74,2347.92
259,2004.55,481.89,2020.77
260,2239.4,468.31,2309.52
261,2052.66,487.87,2118.77
262,1997.61,482.37,2015.79
263,2095.17,479.97,2219.71
264,2210.43,479.53,2253.97
265,2146.09,466.73,2299.96
266,2227.01,481.26,2301.45
267,2032.65,477.3,2033.83
268,2136.25,483.14,2253.52
269,2121.05,476.85,2171.09
270,2057.25,488.32,2183.3
271,2105.63,477.54,2239.04
272,1987.08,478.48,2017.52
273,1938.72,472.39,1973.32
274,2029.24,486.73,2005.25
275,2013.91,474.58,1959.89
276,1946.08,470.62,2006.54
277,1951.9,477.43,1989.97
278,2034.56,480.53,2000.01
279,2126.44,464.68,2311.65
280,2135.98,479.44,2257.71
281,2141.47,463.89,2281.9
282,1890.07,473.63,1962.24
283,2054.34,475.45,2021.11
284,1999.77,501.65,2039.52
285,2025.42,477.2,1998.39
286,1981.98,488.85,1978.92
287,2161.06,481.89,2224.69
288,1967.41,472.75,1991.49
289,2051.31,486.73,2025.47
290,1984.82,494.66,1985.79
291,2066.04,468.63,2150.38
292,2101.54,480.38,2256.65
293,2105.83,459.37,2288.41
294,2204.51,483.32,2271.6
295,2088.45,479.97,2211.92
296,2057.05,467.34,2147.57
297,2040.46,482.39,2041.4
298,2161.11,466.81,2266.46
299,1929.95,486.9,1991.56
300,2059.35,482.84,2039.14
301,2048.91,488.59,2033.01
302,2261.88,446.71,2386.56
303,2271.0,493.95,2297.38
304,1960.33,466.92,2007.1
305,2136.58,472.74,2297.34
306,2061.68,487.3,2048.72
307,2149.28,466.81,2268.08
308,1987.27,488.21,1994.0
309,2181.54,469.64,2263.75
310,1938.65,482.93,1951.87
311,2067.23,466.81,2221.28
312,2164.61,479.97,2285.91
313,1975.2,471.55,2016.85
314,2212.93,476.71,2302.72
315,2168.44,466.99,2257.79
316,1939.12,472.0,1975.99
317,2171.93,489.57,2276.2
318,1960.77,481.43,1987.04
319,1956.2,480.0,1973.92
320,1950.14,470.44,2014.37
321,2035.36,464.74,2169.16
322,2060.62,486.24,2201.56
323,2006.14,481.04,2064.65
324,2035.59,480.53,2015.47
325,2240.44,476.18,2290.12
326,2198.4,482.72,2254.79
327,2061.7,479.36,2193.68
328,1968.54,486.3,1973.85
329,2266.68,493.95,2307.89
330,1961.14,488.0,1991.49
331,1958.1,486.3,1988.4
332,1896.6,496.99,1961.52
333,2018.42,476.89,2064.05
334,2237.79,481.26,2250.65
335,2127.37,482.46,2248.29
336,1941.53,489.51,1972.91
337,2013.09,468.63,2060.27
338,2134.79,473.21,2197.84
339,2077.53,492.97,2221.62
340,2025.79,474.49,2039.08
341,2175.47,474.78,2273.31
342,2161.27,466.62,2245.59
343,2015.83,475.45,1995.3
344,2192.59,479.97,2265.39
345,2019.27,473.3,2046.64
346,1999.22,474.3,1999.97
347,2092.26,481.26,2221.56
348,2165.67,482.72,2265.76
349,1992.19,472.0,2013.62
350,2020.22,472.81,1974.64
351,2295.42,458.51,2408.36
352,2212.99,496.15,2253.29
353,2201.22,482.46,2269.94
354,2061.6,474.58,2034.59
355,2060.95,471.99,2088.54
356,2114.19,464.82,2265.0
357,1976.66,471.37,2017.02
358,2055.76,475.26,2000.02
359,2126.59,458.84,2270.28
360,2130.97,483.29,2233.56
361,2092.63,483.81,2218.91
362,2018.78,468.56,2055.22
363,2024.92,474.49,2062.63
364,2142.29,459.03,2265.08
365,1993.49,501.16,2057.79
366,1934.96,486.13,1963.1
367,2028.85,480.34,1992.73
368,1961.1,474.93,1999.52
369,1960.95,478.27,1993.51
370,2043.92,480.44,2029.2
371,1992.63,493.12,1989.34
372,2079.05,466.98,2152.69
373,2125.39,458.02,2304.67
374,2219.08,481.26,2310.75
375,2032.28,481.87,1992.32
376,2130.6,466.99,2260.58
377,2248.67,476.73,2345.07
378,2040.55,472.24,2024.66
379,1939.93,469.65,1964.04
380,2270.74,493.95,2305.74
381,2125.81,458.84,2304.58
382,1928.41,484.77,1964.17
383,1974.95,490.56,1995.55
384,1948.23,496.8,2015.59
385,2015.61,498.36,2014.24
386,1995.15,487.98,1982.05
387,2048.55,483.63,2015.01
388,2143.71,466.65,2279.13
389,2006.98,473.82,2046.53
390,1928.75,480.5,1948.46
391,2237.1,498.56,2303.58
392,1956.59,495.86,2028.27
393,1975.59,497.49,2037.77
394,2234.99,468.63,2283.72
395,2145.68,482.72,2244.97
396,1996.7,488.17,2035.4
397,2090.34,477.99,2238.76
398,2078.72,475.52,2193.95
399,2060.03,480.53,2059.99
400,2078.82,469.26,2259.44
401,2193.55,469.28,2324.08
402,2075.4,476.92,2052.16
403,2068.89,468.63,2251.04
404,2175.08,482.46,2283.89
405,2149.51,483.29,2273.02
406,2165.35,476.85,2263.43
407,2169.99,490.3,2277.53
408,2007.19,481.75,2039.05
409,2033.55,479.24,2003.11
410,1953.46,462.82,1991.88
411,2174.64,471.85,2281.93
412,1958.47,475.48,1970.44
413,1985.66,487.23,2004.75
414,1995.92,471.37,2041.48
415,2087.85,475.08,2229.82
416,2013.83,473.29,2031.45
417,2209.41,472.74,2332.97
418,2083.42,477.4,2202.35
419,2038.08,483.29,2011.78
420,2247.32,465.49,2316.55
421,2028.78,477.2,1998.02
422,2076.99,494.61,2212.29
423,2037.4,488.02,2035.16
424,2275.34,493.95,2302.91
425,2187.86,483.29,2255.0
426,1978.87,500.51,2055.65
427,2069.76,480.44,2043.73
428,2013.87,512.12,2044.36
429,1921.47,471.1,1964.19
430,1920.94,501.24,1993.02
431,2211.16,477.4,2250.9
432,2154.93,475.74,2190.0
433,2180.95,468.63,2293.85
434,1975.2,479.77,2012.39
435,2065.02,487.02,2238.85
436,2223.3,479.55,2313.97
437,2060.95,480.95,2229.05
438,1936.64,473.63,1961.97
439,2086.79,466.81,2251.96
440,2174.18,478.14,2282.09
441,2173.29,464.26,2299.48
442,2115.97,481.26,2244.17
443,1958.97,481.43,1993.89
444,2195.68,472.17,2320.45
445,2229.24,466.99,2337.87
446,2182.32,466.81,2296.92
447,2150.4,474.45,2235.31
448,2185.93,479.44,2257.11
449,2031.9,475.95,2004.24
450,2185.29,468.63,2299.66
451,2217.35,483.1,2290.55
452,2158.69,468.63,2299.06
453,2012.79,471.54,2060.23
454,2203.2,478.69,2276.05
455,2291.04,460.66,2408.61
456,1976.64,483.35,2017.6
457,2121.1,466.99,2245.66
458,2244.01,459.71,2282.07
459,2133.13,482.72,2242.78
460,2108.61,479.36,2241.02
461,2040.86,481.9,2019.4
462,2099.73,484.79,2259.52
463,1944.39,481.53,1961.22
464,2078.17,466.9,2068.05
465,2084.54,463.72,2222.68
466,2018.43,483.63,1988.35
467,1907.89,472.84,1970.76
468,1981.75,481.43,2010.85
469,2146.91,461.23,2282.0
470,2171.14,468.63,2308.11
471,2171.51,479.36,2259.41
472,2000.65,473.3,2061.3
473,2057.46,483.19,2017.1
474,2076.39,472.59,2273.03
475,2066.57,484.44,2042.27
476,2061.35,488.02,2039.32
477,2145.65,480.43,2252.89
478,1950.43,483.35,1985.55
479,2001.72,493.86,2057.07
480,2122.14,469.26,2196.04
481,1930.85,465.36,1978.73
482,2132.95,475.52,2227.93
483,2173.45,466.81,2298.62
484,2212.98,483.29,2302.4
485,2208.13,494.19,2336.7
486,2127.22,482.46,2242.72
487,2197.78,482.46,2280.14
488,2133.15,484.11,2242.41
489,2010.29,478.12,2012.78
490,2099.21,458.84,2284.33
491,2029.68,478.28,2008.29
492,2130.43,482.46,2255.4
493,2199.47,472.74,2326.53
494,2017.03,490.75,2076.91
495,1949.64,488.17,1984.86
496,2194.72,469.07,2304.82
497,1994.72,464.67,2023.21
498,2053.15,481.37,2012.83
499,2013.86,474.54,2015.18
