sid,Area,Delay,Power
214,3496.45,524.98,3383.2
215,3400.02,523.89,3305.9
216,3448.76,526.02,3315.41
217,3607.59,523.34,3376.18
218,3554.95,523.34,3361.72
219,3496.38,525.25,3358.3
220,3586.35,523.3,3408.59
221,3648.44,524.93,3460.61
222,3479.24,524.01,3314.65
223,3555.5,525.58,3401.55
224,3548.14,524.99,3386.74
225,3465.45,525.63,3342.7
226,3440.66,526.39,3308.74
227,3580.12,523.83,3411.85
228,3510.95,524.6,3364.06
229,3594.72,523.55,3390.08
230,3609.39,522.72,3392.79
231,3514.03,525.39,3344.92
232,3485.61,524.22,3372.93
233,3480.63,525.63,3362.67
234,3417.13,524.01,3307.56
235,3463.72,526.02,3316.43
236,3518.59,523.27,3339.98
237,3538.45,523.27,3350.23
238,3474.87,525.58,3319.01
239,3665.42,522.61,3416.27
240,3539.65,524.91,3345.22
241,3455.8,525.91,3349.94
242,3439.95,525.87,3350.97
243,3540.8,523.34,3352.59
244,3659.53,522.61,3416.99
245,3617.39,522.72,3398.02
246,3470.95,524.01,3315.68
247,3375.24,526.35,3303.04
248,3532.97,524.64,3396.57
249,3565.45,523.01,3415.43
250,3647.56,522.61,3442.99
251,3410.98,524.01,3313.46
252,3476.44,524.72,3332.13
253,3448.98,523.27,3334.74
254,3455.45,524.01,3311.26
255,3459.98,524.01,3342.88
256,3524.47,523.92,3374.77
257,3531.57,525.39,3377.69
258,3438.89,525.62,3296.41
259,3511.86,524.34,3386.5
260,3520.89,524.52,3399.74
261,3464.64,523.27,3347.59
262,3467.32,524.01,3333.22
263,3448.68,523.27,3302.04
264,3483.39,525.5,3348.85
265,3486.09,523.27,3322.43
266,3531.73,524.01,3340.97
267,3476.32,525.66,3333.15
268,3639.63,524.54,3460.79
269,3421.05,526.39,3339.41
270,3464.06,524.01,3325.05
271,3437.15,525.47,3315.3
272,3457.95,526.65,3359.99
273,3534.64,525.35,3392.77
274,3358.09,526.39,3298.51
275,3505.83,523.27,3381.98
276,3449.02,523.89,3315.28
277,3597.09,522.72,3380.34
278,3532.58,523.52,3342.66
279,3438.87,523.89,3335.07
280,3598.43,522.72,3385.56
281,3626.27,526.72,3413.81
282,3427.15,524.01,3316.79
283,3339.05,526.39,3282.34
284,3477.13,524.01,3352.72
285,3499.89,525.25,3339.47
286,3545.5,523.75,3371.8
287,3634.67,522.72,3414.56
288,3457.06,524.22,3349.05
289,3518.23,524.77,3357.66
290,3572.88,524.41,3402.43
291,3539.69,524.96,3394.16
292,3562.31,523.01,3401.58
293,3441.72,524.01,3334.12
294,3464.13,526.0,3325.85
295,3538.09,523.27,3362.22
296,3467.45,526.12,3323.57
297,3359.54,526.39,3272.88
298,3517.43,524.6,3351.34
299,3600.46,524.34,3436.21
300,3474.05,526.39,3328.38
301,3505.44,524.62,3355.1
302,3475.09,525.25,3340.52
303,3590.49,522.6,3373.28
304,3507.58,523.27,3339.15
305,3485.12,524.01,3364.69
306,3588.12,524.34,3427.21
307,3598.34,522.85,3434.85
308,3453.94,524.01,3345.76
309,3352.75,526.35,3256.77
310,3533.66,524.34,3411.95
311,3656.83,522.61,3447.22
312,3426.33,524.01,3304.8
313,3505.72,525.02,3353.82
314,3540.09,524.95,3411.5
315,3344.24,525.97,3288.58
316,3474.25,524.87,3367.18
317,3509.75,523.62,3376.49
318,3462.23,524.01,3355.55
319,3562.54,524.25,3402.69
320,3593.3,523.34,3380.08
321,3583.02,525.58,3394.94
322,3485.43,524.91,3338.51
323,3653.57,522.61,3408.69
324,3520.05,524.72,3379.47
325,3550.44,523.27,3412.5
326,3432.49,525.8,3321.57
327,3475.48,524.01,3315.97
328,3524.63,523.27,3377.78
329,3519.96,523.27,3338.88
330,3489.84,523.71,3316.49
331,3585.92,522.6,3422.24
332,3460.57,526.35,3349.32
333,3532.22,523.34,3384.71
334,3526.94,523.71,3387.98
335,3474.38,524.01,3306.94
336,3403.16,524.01,3262.79
337,3613.16,522.72,3433.89
338,3577.97,525.63,3374.18
339,3521.68,523.27,3377.93
340,3463.79,524.01,3308.61
341,3451.0,526.06,3322.15
342,3460.25,524.01,3299.7
343,3433.51,524.01,3296.86
344,3461.42,524.01,3337.86
345,3458.77,524.01,3304.03
346,3472.7,525.56,3366.39
347,3519.99,525.39,3344.24
348,3419.8,526.39,3291.2
349,3470.29,525.29,3330.41
350,3535.08,525.66,3366.12
351,3430.06,525.58,3347.97
352,3477.14,524.01,3357.43
353,3634.14,522.72,3453.95
354,3474.66,524.93,3374.67
355,3424.23,524.01,3330.15
356,3477.4,523.27,3344.52
357,3595.39,522.85,3386.26
358,3491.42,523.56,3363.08
359,3489.32,523.27,3353.78
360,3420.53,526.22,3341.66
361,3440.49,524.6,3331.77
362,3613.7,522.6,3386.68
363,3436.67,524.8,3324.26
364,3459.48,525.47,3353.89
365,3476.97,525.35,3331.81
366,3293.16,526.39,3259.38
367,3412.78,525.58,3317.94
368,3464.48,526.05,3358.22
369,3619.32,523.52,3414.39
370,3541.31,523.34,3395.91
371,3662.62,522.61,3444.43
372,3546.39,524.58,3410.13
373,3408.39,526.39,3302.51
374,3510.12,525.21,3385.36
375,3594.2,523.34,3381.96
376,3474.41,526.39,3350.34
377,3533.49,524.22,3392.96
378,3468.99,526.48,3348.8
379,3487.35,525.46,3351.84
380,3519.55,523.27,3340.85
381,3486.8,523.47,3352.24
382,3429.69,526.68,3340.06
383,3605.16,522.6,3367.47
384,3474.47,525.58,3330.97
385,3550.74,523.27,3359.85
386,3546.89,525.36,3426.58
387,3451.93,523.56,3333.56
388,3528.19,525.39,3403.71
389,3567.15,523.34,3406.78
390,3407.86,525.47,3324.09
391,3589.45,522.76,3412.72
392,3599.55,523.34,3425.34
393,3484.49,524.22,3371.86
394,3545.65,524.58,3369.63
395,3503.87,524.62,3375.64
396,3584.01,522.72,3400.86
397,3586.11,523.01,3377.04
398,3535.97,523.89,3350.12
399,3401.28,526.39,3323.7
400,3567.86,523.34,3409.14
401,3378.12,525.66,3297.28
402,3538.16,523.34,3368.27
403,3608.19,523.34,3415.33
404,3515.33,525.58,3365.34
405,3500.65,526.31,3360.46
406,3642.01,523.26,3421.84
407,3524.98,524.62,3362.12
408,3536.05,524.8,3400.01
409,3435.11,526.39,3331.8
410,3316.28,526.72,3253.25
411,3457.92,526.65,3372.19
412,3446.23,524.01,3302.58
413,3421.2,524.01,3291.57
414,3595.8,522.89,3427.64
415,3472.85,524.01,3325.33
416,3611.14,522.72,3430.11
417,3430.76,525.91,3334.55
418,3481.33,526.39,3348.21
419,3470.54,525.39,3329.49
420,3554.31,524.77,3413.44
421,3424.63,526.35,3316.4
422,3544.23,523.27,3343.63
423,3498.25,524.95,3373.21
424,3603.93,522.72,3387.49
425,3520.44,525.58,3358.91
426,3555.44,522.89,3355.07
427,3561.46,523.34,3389.63
428,3416.27,524.01,3313.87
429,3534.6,523.27,3382.65
430,3561.77,522.72,3411.12
431,3663.98,524.72,3486.76
432,3441.96,525.87,3325.88
433,3569.04,523.34,3384.13
434,3632.32,522.6,3439.76
435,3582.4,524.65,3406.25
436,3653.17,522.72,3448.94
437,3501.78,523.27,3331.63
438,3426.08,524.01,3311.9
439,3487.16,523.89,3322.93
440,3420.32,526.5,3348.58
441,4174.1,551.62,4009.29
442,3507.95,523.56,3376.92
443,3489.13,524.01,3322.03
444,3405.02,526.06,3301.82
445,3528.63,524.52,3350.21
446,3530.27,523.27,3384.73
447,3487.22,524.01,3352.39
448,3658.58,522.05,3448.13
449,3480.98,523.56,3323.75
450,3482.15,523.71,3351.49
451,3463.06,525.25,3360.75
452,3585.64,522.76,3401.89
453,3487.48,523.27,3317.96
454,3504.19,525.64,3342.24
455,3400.23,524.47,3323.25
456,3457.38,525.43,3322.93
457,3499.02,524.62,3343.51
458,3470.89,524.01,3319.12
459,3532.04,525.85,3401.04
460,3623.74,522.6,3395.61
461,3530.65,524.58,3400.99
462,3494.74,524.6,3350.46
463,3565.49,523.34,3358.33
464,3488.72,523.27,3347.18
465,3572.01,523.4,3407.59
466,3472.31,523.27,3342.37
467,3407.48,525.49,3325.56
468,3435.84,524.01,3286.92
469,3492.08,526.16,3327.08
470,3590.55,522.61,3425.6
471,3644.35,522.89,3444.69
472,3480.0,523.27,3312.64
473,3478.4,524.01,3361.16
474,3487.19,525.62,3371.99
475,3439.46,524.01,3341.96
476,3517.23,525.72,3350.81
477,3462.36,525.91,3321.87
478,3521.16,523.27,3337.95
479,3419.22,524.01,3314.67
480,3653.72,523.12,3430.5
481,3580.37,522.6,3372.07
482,3604.66,522.6,3374.22
483,3512.12,523.27,3329.0
484,3364.91,525.96,3274.14
485,3435.78,524.62,3348.09
486,3651.69,523.26,3457.87
487,3524.11,524.01,3382.02
488,3455.8,526.02,3337.53
489,3466.76,524.01,3314.47
490,3389.54,526.39,3276.55
491,3505.44,523.27,3374.8
492,3479.26,523.71,3309.52
493,3435.08,524.6,3303.22
494,3441.62,526.35,3362.86
495,3576.72,522.89,3409.48
496,3508.76,525.68,3336.8
497,3531.61,524.93,3373.98
498,3595.42,523.34,3427.65
499,3600.41,522.89,3426.3
