sid,Area,Delay,Power
174,479.18,156.65,586.62
175,429.32,155.17,533.88
176,426.03,151.61,532.09
177,423.82,147.72,532.46
178,431.71,149.21,536.87
179,483.48,159.58,582.68
180,429.87,155.17,535.72
181,437.02,151.61,546.55
182,429.51,147.72,540.59
183,430.39,151.82,535.92
184,431.98,149.21,539.46
185,455.39,149.21,548.4
186,478.44,156.65,576.3
187,419.07,156.55,518.66
188,427.37,150.71,534.13
189,432.53,149.21,540.32
190,476.54,156.65,576.55
191,477.02,156.65,570.73
192,481.32,156.65,578.74
193,437.96,148.05,514.29
194,426.93,151.82,532.01
195,424.07,154.21,524.46
196,433.17,151.82,505.81
197,456.72,145.12,549.0
198,430.33,145.12,541.53
199,440.03,151.61,533.08
200,421.73,148.05,524.03
201,428.56,148.84,536.75
202,483.2,159.58,585.29
203,422.67,154.54,531.26
204,426.32,151.61,529.09
205,423.18,154.54,530.42
206,481.35,159.58,582.94
207,472.22,156.65,562.77
208,464.05,159.58,552.35
209,425.5,150.71,530.36
210,437.95,145.12,517.85
211,403.55,159.15,509.93
212,481.61,159.58,580.28
213,390.94,159.15,492.57
214,478.7,159.58,578.24
215,425.36,151.61,531.03
216,428.24,150.71,533.23
217,477.02,159.25,568.39
218,442.52,145.12,517.2
219,429.31,151.61,534.6
220,453.21,150.71,543.66
221,426.24,147.72,530.44
222,434.46,155.17,509.6
223,425.37,151.82,529.84
224,418.23,151.82,519.23
225,422.96,150.71,525.7
226,474.88,159.58,566.78
227,418.23,155.17,519.54
228,452.42,147.72,548.32
229,472.76,156.65,563.28
230,440.29,151.61,530.06
231,424.72,150.71,529.53
232,478.66,156.65,583.73
233,426.71,148.84,531.74
234,426.93,151.82,535.1
235,426.42,148.84,532.94
236,434.47,155.17,506.62
237,433.97,151.82,505.85
238,426.15,149.21,528.36
239,440.33,147.72,518.38
240,474.11,159.58,566.74
241,425.04,151.82,533.8
242,428.26,151.82,531.03
243,438.95,151.61,533.41
244,440.07,147.72,517.66
245,475.16,156.65,565.62
246,476.99,156.65,569.54
247,425.95,145.12,530.81
248,478.97,159.58,577.51
249,453.23,148.05,550.77
250,480.82,159.58,578.69
251,420.63,155.17,523.37
252,468.54,159.25,554.83
253,429.91,148.05,540.96
254,473.0,156.65,564.66
255,434.41,148.05,544.05
256,425.29,148.84,532.29
257,426.89,148.84,535.05
258,428.51,148.84,538.11
259,481.59,156.65,582.98
260,458.31,149.21,550.68
261,417.47,155.17,517.13
262,427.98,151.61,534.02
263,424.69,154.54,534.35
264,428.81,149.21,531.39
265,427.74,148.84,537.18
266,474.89,159.58,567.17
267,428.81,149.21,534.32
268,422.19,156.55,518.1
269,479.99,156.65,577.72
270,427.98,150.71,534.37
271,432.74,149.21,541.31
272,480.56,156.65,576.54
273,429.07,155.17,530.56
274,417.98,155.17,519.78
275,417.47,151.82,516.97
276,424.54,150.71,530.39
277,475.41,156.65,566.26
278,473.83,156.65,563.89
279,422.2,155.17,523.29
280,475.94,156.65,568.1
281,431.19,149.21,538.3
282,425.37,154.21,527.09
283,430.11,155.17,535.78
284,481.08,159.58,581.42
285,426.31,151.61,533.9
286,426.15,148.05,533.13
287,431.53,151.82,507.4
288,433.06,151.82,537.17
289,429.58,151.61,536.69
290,474.35,156.65,566.74
291,481.35,156.65,582.28
292,426.38,151.82,532.55
293,424.33,154.21,526.67
294,473.85,156.65,562.59
295,427.49,148.84,534.4
296,465.63,159.58,554.89
297,424.79,148.05,534.07
298,472.22,159.58,563.13
299,425.17,147.72,531.24
300,429.79,149.21,534.11
301,391.34,159.48,501.82
302,430.07,149.21,535.77
303,439.29,145.12,518.16
304,472.74,156.65,565.62
305,426.39,151.82,531.37
306,419.84,155.17,521.95
307,469.65,159.58,567.66
308,477.6,159.58,580.33
309,426.93,150.71,533.97
310,458.84,148.66,551.88
311,475.99,159.58,577.89
312,424.36,148.84,528.85
313,416.11,155.17,512.19
314,453.78,148.84,547.24
315,418.27,155.17,515.17
316,478.13,156.65,578.7
317,418.78,155.17,521.0
318,480.27,159.58,581.03
319,476.23,156.65,568.52
320,474.33,156.65,574.26
321,423.94,150.71,528.98
322,435.93,151.61,546.75
323,464.01,159.15,551.08
324,481.61,159.58,580.96
325,478.96,159.58,578.03
326,428.06,147.72,542.65
327,433.95,155.17,510.35
328,478.17,159.58,577.4
329,438.94,151.61,533.25
330,436.08,151.82,511.36
331,475.75,159.58,576.55
332,434.38,147.72,543.62
333,476.81,159.58,576.14
334,478.93,156.65,579.59
335,438.96,155.17,515.58
336,429.57,148.84,539.9
337,451.91,149.21,545.31
338,429.01,148.84,539.04
339,478.44,159.58,585.1
340,439.8,147.72,520.04
341,424.6,148.84,529.66
342,437.67,155.17,512.42
343,430.34,151.61,537.49
344,425.44,148.84,531.69
345,425.63,148.84,532.89
346,425.7,145.12,532.03
347,476.47,156.65,567.86
348,426.69,148.84,535.49
349,474.39,156.65,564.34
350,424.99,151.61,526.23
351,391.95,159.15,494.1
352,475.5,159.58,574.55
353,451.15,148.84,542.43
354,417.45,151.82,518.07
355,430.09,151.82,537.63
356,437.18,151.61,551.25
357,474.9,156.65,565.92
358,480.25,156.65,584.34
359,417.42,155.17,519.17
360,416.93,151.82,518.55
361,417.46,151.82,517.98
362,478.88,159.25,571.23
363,429.88,149.21,532.82
364,423.0,156.55,518.1
365,440.91,147.72,517.92
366,416.13,151.82,513.67
367,419.05,156.55,518.7
368,435.47,145.12,545.52
369,433.18,151.82,508.25
370,481.33,156.65,580.82
371,476.05,159.58,573.85
372,417.97,151.82,519.55
373,430.14,149.21,535.03
374,483.46,156.65,585.26
375,470.33,156.65,563.49
376,423.76,148.05,531.0
377,416.66,155.17,513.92
378,426.65,151.61,530.14
379,424.21,150.71,528.12
380,432.92,151.82,503.89
381,418.27,151.82,519.61
382,426.17,155.17,529.0
383,474.38,159.58,564.54
384,425.52,150.71,531.58
385,432.91,151.82,504.0
386,479.48,159.58,580.65
387,430.67,151.82,535.17
388,478.14,159.58,574.88
389,451.37,145.12,546.87
390,480.04,159.58,580.99
391,449.26,148.05,543.82
392,481.88,159.58,582.81
393,481.86,159.58,581.9
394,467.73,156.65,556.58
395,423.34,148.84,526.49
396,451.91,148.05,549.93
397,474.36,156.65,568.14
398,477.26,156.65,571.04
399,481.1,159.58,579.69
400,449.51,148.05,545.0
401,424.1,147.72,531.93
402,478.43,156.65,576.71
403,481.31,156.65,582.41
404,437.95,148.84,518.27
405,429.61,149.21,533.9
406,475.94,156.65,567.89
407,425.08,148.05,536.57
408,452.49,145.12,544.21
409,416.14,156.55,513.77
410,428.83,145.12,534.72
411,482.96,156.65,580.28
412,476.49,159.15,568.18
413,426.18,148.05,533.66
414,482.92,159.58,584.16
415,474.87,159.15,566.57
416,482.14,159.58,583.35
417,424.66,148.84,527.62
418,472.25,159.58,563.07
419,424.29,145.12,530.29
420,419.31,155.17,519.3
421,424.72,154.54,534.79
422,476.49,156.65,568.39
423,420.35,155.17,523.47
424,401.61,159.15,472.85
425,429.86,148.84,540.01
426,440.86,147.72,518.33
427,477.1,159.58,574.53
428,432.91,151.82,508.49
429,417.15,151.82,519.86
430,452.46,148.05,547.51
431,483.2,159.58,581.83
432,430.57,149.21,537.36
433,469.14,156.65,563.45
434,455.66,149.21,546.7
435,429.01,147.72,537.56
436,452.21,147.72,543.95
437,430.35,151.61,536.54
438,417.93,151.82,520.27
439,473.55,156.65,565.08
440,479.75,159.58,584.96
441,428.01,151.82,529.11
442,479.73,159.58,578.23
443,475.42,156.65,566.99
444,425.44,147.72,531.37
445,429.59,147.72,540.96
446,478.98,159.58,585.43
447,423.59,148.84,528.36
448,481.87,159.58,581.0
449,474.35,156.65,564.7
450,476.55,156.65,574.96
451,418.01,155.17,515.9
452,469.7,159.58,564.13
453,427.49,148.84,535.86
454,474.61,156.65,565.86
455,438.13,145.12,544.76
456,436.59,155.17,512.24
457,423.47,148.05,532.7
458,440.05,147.72,521.36
459,423.04,148.84,527.46
460,442.74,147.72,524.56
461,481.36,159.58,582.6
462,423.47,148.05,532.68
463,473.0,156.65,569.18
464,424.64,155.17,523.3
465,478.68,159.58,576.78
466,435.38,151.61,545.75
467,427.75,151.82,531.03
468,476.75,156.65,568.31
469,427.68,147.72,534.66
470,480.29,159.58,579.54
471,454.59,147.72,548.58
472,427.92,148.84,536.23
473,475.51,159.58,573.78
474,425.69,148.84,532.1
475,481.62,159.58,581.53
476,422.7,148.05,532.13
477,421.62,150.71,524.36
478,434.2,155.17,507.58
479,418.78,155.17,521.51
480,439.31,148.84,515.55
481,476.45,156.65,568.4
482,475.4,156.65,568.66
483,474.33,159.15,566.15
484,423.76,148.05,531.88
485,420.37,155.17,523.65
486,454.57,147.72,552.63
487,451.67,147.72,544.95
488,421.18,148.84,526.3
489,423.38,148.05,533.54
490,426.43,145.12,531.6
491,475.71,159.58,577.99
492,433.14,151.82,508.64
493,427.21,145.12,535.22
494,476.05,159.58,574.52
495,455.13,149.21,547.93
496,429.05,147.72,537.38
497,421.8,150.71,522.93
498,485.31,156.65,587.73
499,481.08,159.58,581.55
