sid,Area,Delay,Power
99,20285.18,5834.95,18493.58
100,19682.91,6024.25,17479.9
101,19666.95,6003.79,17447.84
102,19923.41,5896.02,18029.91
103,19716.11,5928.83,17598.54
104,20150.92,5913.61,18203.95
105,20078.61,5903.77,18097.28
106,19699.74,6015.65,17469.24
107,19709.45,6006.4,17601.42
108,21192.7,5812.78,19410.74
109,19696.42,6072.77,17425.11
110,20071.23,5915.25,18166.22
111,19415.76,6017.87,16997.79
112,19824.11,5962.51,17874.92
113,19786.66,5912.48,17666.12
114,19403.5,6012.66,16953.73
115,19691.05,6035.14,17328.14
116,19607.34,5969.27,17414.99
117,20419.33,5808.14,18789.45
118,20124.34,5978.54,17995.45
119,19670.01,5964.83,17556.26
120,19905.11,5931.78,17920.26
121,20435.69,5815.17,18775.07
122,19730.75,5963.31,17611.26
123,19973.36,5909.72,17966.05
124,19958.77,5911.85,17971.92
125,19888.33,5925.06,17768.04
126,19210.21,6144.66,16685.44
127,19828.3,5930.99,17570.67
128,20399.88,5945.48,18403.96
129,19943.0,5909.85,17808.23
130,19555.64,6009.92,17254.75
131,19927.67,5917.73,17940.26
132,19962.02,5950.12,17742.59
133,19706.76,6001.41,17631.61
134,20029.84,6023.83,18058.11
135,19879.53,5917.3,17778.91
136,19551.66,6011.32,17289.04
137,20278.15,6003.83,18171.14
138,19731.18,6011.32,17499.33
139,19337.97,6059.17,16782.75
140,19637.89,6013.57,17516.76
141,19678.31,6021.37,17515.16
142,19395.69,6024.04,17030.55
143,20580.64,5914.06,18608.88
144,19667.86,6010.29,17442.22
145,19850.05,6004.31,17733.39
146,20052.81,5905.37,18002.85
147,20855.35,5875.96,19071.48
148,20178.24,5899.02,18193.02
149,20073.67,5910.37,17995.09
150,19592.43,6052.44,17351.01
151,20118.02,5945.64,18093.33
152,20044.71,5916.06,18044.42
153,20218.39,5956.5,18178.08
154,19709.44,5916.52,17643.94
155,19858.66,5913.76,17835.94
156,19555.86,6015.29,17307.85
157,19936.95,6029.6,17806.22
158,20352.56,5848.54,18581.46
159,19876.39,5993.18,17749.95
160,19754.81,6012.4,17510.36
161,19402.98,6016.36,17030.53
162,20345.5,5965.36,18329.0
163,20971.37,5709.75,19662.92
164,20658.29,5873.69,18773.82
165,19528.96,6013.74,17317.19
166,20217.87,5784.57,18538.58
167,20288.0,5888.09,18421.75
168,19652.06,6004.54,17431.78
169,19866.17,5921.82,17702.33
170,20014.98,5936.02,18037.66
171,19509.16,6007.4,17261.83
172,19473.21,6014.2,17112.82
173,19440.93,6021.0,17098.84
174,19540.99,6020.08,17167.4
175,19675.42,5944.74,17682.46
176,19491.08,6009.25,17300.68
177,19552.71,6015.32,17305.4
178,20369.15,5852.8,18648.67
179,19575.0,6000.25,17435.19
180,19483.86,6009.57,17267.51
181,20262.4,5935.66,18131.8
182,19679.05,6010.26,17511.92
183,19522.48,6018.54,17220.38
184,19788.92,5920.56,17764.42
185,19358.37,6056.7,16952.24
186,19841.65,5914.37,17669.37
187,20014.48,5997.57,17929.5
188,20729.01,5921.82,18737.48
189,20283.23,5985.52,18298.84
190,19463.0,6016.48,17236.35
191,19727.15,6014.9,17514.17
192,19997.64,5898.22,18008.03
193,19727.29,5985.56,17658.73
194,19658.23,6069.09,17358.19
195,19953.12,5898.49,18101.9
196,19613.86,6053.04,17318.71
197,19864.17,5903.33,17857.93
198,20002.06,5910.22,18118.9
199,19683.71,6040.18,17502.78
200,20101.63,5987.03,18052.66
201,20104.57,5977.87,18045.16
202,19552.17,6015.85,17356.26
203,19715.14,6001.52,17586.71
204,20943.21,5872.9,19109.55
205,19574.73,6011.48,17362.24
206,19887.54,5898.8,17896.17
207,19675.82,5943.45,17633.68
208,19902.19,5947.0,17741.84
209,19975.76,5953.64,17943.06
210,20031.33,6035.5,17811.56
211,19725.53,5938.62,17640.68
212,19529.14,6002.75,17288.63
213,19435.43,6076.51,17112.79
214,19664.08,5978.53,17487.18
215,19812.52,6000.08,17590.05
216,20067.8,5907.67,18201.09
217,19285.85,6057.28,16788.09
218,19682.34,5977.01,17609.25
219,21147.81,5856.69,19320.33
220,19743.97,5911.71,17610.69
221,19978.65,5948.53,17987.29
222,19579.67,6053.29,17231.7
223,20365.28,5901.92,18623.96
224,19822.56,5924.83,17786.25
225,19562.22,6007.98,17203.03
226,19788.77,5945.06,17741.11
227,19686.54,5940.33,17758.38
228,20161.59,5913.46,18223.47
229,19875.01,5909.65,17863.71
230,19875.93,6032.35,17685.44
231,20146.3,5970.75,18083.76
232,20092.2,5929.06,18211.2
233,19721.44,5920.81,17577.77
234,20193.23,5915.65,18178.11
235,20181.79,5893.26,18255.14
236,19652.91,6013.05,17376.69
237,20000.93,6028.91,17779.21
238,19813.91,5930.99,17513.6
239,19387.39,6059.9,16825.62
240,19454.39,6080.69,17026.48
241,20000.75,5907.22,18175.25
242,20011.03,5838.83,18139.9
243,19843.21,6035.5,17649.11
244,19347.23,6057.08,17077.98
245,19842.4,5908.37,17843.08
246,20135.55,5919.78,18196.12
247,19671.05,6007.19,17503.48
248,20013.19,5916.29,17980.78
249,20317.1,5772.75,18744.73
250,19463.5,6024.32,17127.16
251,19805.86,5952.72,17776.2
252,19738.73,6013.2,17571.46
253,20192.23,5870.48,18316.59
254,19548.58,6010.71,17297.24
255,20034.99,5911.43,18092.46
256,20538.64,5895.76,18586.42
257,20552.64,5893.92,18616.94
258,19487.28,6012.9,17176.74
259,19644.68,5976.55,17636.72
260,19771.15,5989.46,17490.81
261,19510.47,6014.56,17223.47
262,19920.09,5987.93,17881.19
263,19883.28,5958.16,17765.76
264,20463.24,5891.6,18550.21
265,20112.64,5904.34,18113.09
266,19871.51,5990.32,17718.46
267,19830.79,5924.53,17663.23
268,20646.5,5878.38,18792.82
269,19759.55,5953.72,17724.45
270,19922.29,5906.38,17999.11
271,19823.36,5921.24,17651.25
272,19807.36,5958.69,17738.51
273,20508.81,5898.25,18576.2
274,20124.9,5979.92,17985.66
275,20356.7,5858.58,18669.62
276,20288.45,5812.36,18612.78
277,19685.4,5992.0,17484.3
278,19527.96,6017.97,17136.34
279,19842.26,5958.43,17773.83
280,19840.02,5909.48,17742.51
281,20257.33,5840.46,18335.63
282,20365.47,5812.06,18725.17
283,19834.76,5913.39,17809.18
284,20166.78,5920.38,18260.74
285,20291.42,5937.72,18177.8
286,19773.19,6006.49,17680.51
287,19801.32,5990.85,17631.35
288,20157.08,5927.68,18302.03
289,19597.37,6011.16,17407.08
290,19867.66,5922.06,17786.88
291,19643.36,5941.55,17614.13
292,19618.68,6015.52,17456.67
293,19794.81,5953.89,17793.25
294,19709.6,5985.47,17545.65
295,20712.74,5741.67,19321.63
296,20119.31,5855.36,18327.47
297,19818.98,5952.2,17725.31
298,20056.13,5970.61,17974.29
299,19779.43,5927.92,17638.18
300,20111.56,5892.88,18271.52
301,19377.07,6015.99,16975.56
302,20196.93,5968.95,17987.22
303,19881.66,6033.41,17721.35
304,19545.36,6015.4,17254.8
305,19620.44,6031.55,17436.24
306,19638.88,6018.86,17476.55
307,19464.81,6016.95,17198.98
308,19999.19,5889.15,17983.49
309,20516.14,5913.0,18607.56
310,19779.91,5938.86,17718.17
311,19382.97,6055.92,16921.82
312,20159.92,5915.86,18219.46
313,19581.48,6010.16,17299.53
314,19736.07,5918.62,17630.84
315,19763.8,5919.39,17662.44
316,19819.35,5915.68,17732.62
317,19575.45,6020.52,17327.9
318,19707.23,6008.94,17536.76
319,19376.36,6013.66,17079.42
320,19454.6,6019.04,17213.55
321,20200.78,5905.97,18368.71
322,19815.8,5994.73,17590.02
323,20056.31,5917.63,18168.21
324,19473.62,6018.52,17138.26
325,20346.03,5810.26,18853.92
326,20440.39,5925.0,18594.83
327,20486.04,5783.99,18875.52
328,20025.03,6025.68,17836.66
329,19987.85,6034.15,17766.97
330,19628.56,6004.54,17431.3
331,19949.05,6033.73,17838.33
332,20370.08,5948.82,18323.99
333,20115.12,5856.82,18304.99
334,19610.26,6064.53,17399.61
335,19705.58,6012.08,17487.24
336,19645.49,5984.33,17480.54
337,19411.79,6054.34,16988.45
338,20553.24,5936.32,18549.36
339,20037.44,5914.64,18034.42
340,19567.39,6052.86,17297.41
341,19938.43,5916.4,17810.53
342,19611.98,6053.4,17264.03
343,19673.3,6016.85,17417.61
344,20179.68,5927.55,18180.41
345,19604.33,6015.5,17307.72
346,20268.82,5930.79,18204.35
347,20072.92,5941.58,18020.71
348,19449.05,6028.72,16970.54
349,19594.52,5991.85,17415.37
350,19510.49,6018.31,17160.82
351,19845.24,5917.42,17838.29
352,20027.71,6035.5,17782.13
353,19801.83,5919.47,17709.3
354,19796.75,5937.7,17752.88
355,20305.22,5840.05,18523.22
356,19959.4,5901.58,18073.62
357,19488.21,6012.43,17236.06
358,19961.26,5910.79,17948.08
359,19706.44,6013.84,17477.37
360,20289.78,5943.45,18354.07
361,20241.72,5904.23,18530.39
362,19314.59,6057.77,16799.84
363,20021.51,5957.51,17994.04
364,20050.15,5891.54,18253.97
365,20200.22,5898.81,18522.72
366,20193.23,5895.07,18317.16
367,20040.28,5916.81,18048.39
368,20176.04,5971.75,17975.23
369,19733.57,5988.94,17642.41
370,19922.59,5919.47,17937.4
371,19472.11,6075.39,16954.77
372,20259.35,5985.99,18297.25
373,20189.64,5838.89,18507.65
374,19786.11,5974.05,17861.69
375,20265.98,5804.0,18475.39
376,19854.65,5918.27,17736.05
377,19810.41,6089.49,17611.85
378,19911.21,5931.49,17891.65
379,20069.18,5837.58,18124.79
380,20017.23,6027.72,17893.96
381,20165.43,5915.88,18140.58
382,20714.17,5881.87,18878.87
383,19552.47,6050.35,17025.41
384,20222.46,5982.93,18050.38
385,20019.35,6025.9,17822.11
386,20263.77,5864.69,18463.79
387,19919.69,5915.8,17883.17
388,19867.72,5951.25,17839.4
389,19354.96,6012.93,17057.53
390,19830.44,5922.62,17704.18
391,19302.76,6106.31,16903.28
392,19374.63,6011.14,17012.76
393,19769.92,5973.05,17696.96
394,19610.82,5978.13,17459.76
395,20121.39,5946.97,18160.83
396,19525.46,6024.15,17183.44
397,19693.57,6008.99,17442.37
398,19886.07,5897.97,17705.44
399,20299.25,5844.65,18591.47
400,19526.09,6015.06,17081.22
401,19732.28,5919.28,17593.83
402,19569.72,6013.6,17219.58
403,20009.55,5925.59,18082.12
404,19519.27,6013.04,17136.8
405,20161.57,5946.8,18239.73
406,19893.88,5915.86,17774.11
407,19749.91,6017.7,17649.14
408,19707.14,6029.01,17653.25
409,19766.54,5928.54,17461.98
410,20050.96,5896.49,18032.1
411,19708.59,5969.34,17509.31
412,20056.07,5910.37,18029.08
413,20108.65,5938.46,18105.04
414,19743.76,5912.06,17676.16
415,19550.52,6029.27,17318.5
416,19920.23,5922.26,17881.44
417,20200.26,6008.94,18113.57
418,19698.19,6005.14,17555.35
419,19879.61,5927.42,17812.68
420,19537.67,6059.5,17212.46
421,20405.03,5935.8,18470.37
422,19703.31,6013.57,17436.16
423,20294.14,5810.91,18600.39
424,19840.95,6038.44,17727.37
425,20043.45,6018.26,18096.15
426,19463.71,6016.31,17210.56
427,19522.97,5990.73,17239.42
428,20040.06,6032.4,17829.05
429,20165.1,5913.72,18207.72
430,19586.33,6000.04,17272.61
431,19919.71,5919.61,17801.29
432,19793.66,5985.46,17615.65
433,19279.56,6059.17,16808.02
434,19446.77,6024.62,17165.21
435,19972.99,5922.27,17999.77
436,19939.78,5949.42,18021.76
437,19746.19,6024.94,17542.69
438,20190.19,5928.77,18151.38
439,20124.44,5917.01,18140.96
440,19680.46,5967.66,17572.28
441,20479.76,5858.17,18768.38
442,19761.56,5970.17,17662.61
443,20096.85,5915.97,18053.96
444,19547.2,6015.39,17247.94
445,20063.4,5985.15,17967.79
446,19573.89,6012.26,17332.49
447,20153.58,5919.35,18167.97
448,19814.32,5913.04,17670.51
449,20336.53,5855.89,18786.38
450,19600.61,6056.71,17310.21
451,20556.94,5994.27,18601.65
452,19397.13,6058.13,16882.22
453,19987.4,5897.71,18029.43
454,19916.31,5895.21,18063.23
455,20131.82,5977.48,17955.39
456,19736.44,5956.36,17631.65
457,19797.24,5925.67,17565.32
458,19499.78,6003.56,17218.26
459,19834.52,5940.14,17806.78
460,19466.61,6019.76,17206.18
461,19635.72,6016.15,17254.89
462,20022.21,5920.02,18078.32
463,19964.43,5898.07,17872.61
464,20009.78,5954.26,18094.95
465,19558.46,6035.15,17333.52
466,20157.65,5918.91,18250.67
467,20510.86,5897.05,18615.71
468,20151.02,5950.78,18449.14
469,19769.66,5947.48,17625.54
470,19487.85,6016.31,17205.21
471,19839.94,5949.21,17844.63
472,19578.4,6014.5,17313.42
473,20059.32,6026.88,17786.22
474,19983.13,5945.81,18079.87
475,20006.11,6027.5,17797.4
476,19514.61,6028.87,17128.39
477,19801.55,5954.02,17799.77
478,19829.87,5973.08,17693.64
479,19945.53,5952.74,18054.88
480,19993.63,5918.43,18083.92
481,19661.0,5972.87,17419.63
482,19836.16,5920.11,17779.94
483,20427.78,5854.51,18771.79
484,20473.27,5979.08,18598.18
485,19653.39,6005.51,17459.66
486,19488.12,6031.5,17144.14
487,19641.51,6008.19,17471.23
488,20198.68,6004.32,18179.58
489,19713.22,6001.94,17450.0
490,19713.31,5948.63,17571.8
491,19988.67,5923.5,18104.06
492,19582.31,6015.29,17486.32
493,19886.43,5974.07,17732.75
494,19987.91,5938.11,18123.31
495,20066.76,5890.8,18156.3
496,20011.05,5970.3,18021.41
497,20073.73,5896.23,18102.24
498,20345.24,5784.8,18482.85
499,19522.32,6011.75,17270.15
