sid,area,power
204,19499.13,18885.92
205,19478.12,18746.88
206,19359.75,18388.71
207,19487.69,18632.78
208,19658.20,18785.42
209,19405.50,18743.39
210,20002.14,18816.99
211,19281.28,18650.95
212,19242.71,18383.62
213,19416.14,18532.06
214,19322.77,18515.47
215,19606.86,18907.97
216,19210.79,18489.14
217,19430.77,18502.22
218,19366.40,18615.03
219,19498.33,18849.09
220,19521.47,18631.57
221,19674.69,18851.61
222,19585.58,18744.81
223,19131.25,18401.88
224,19596.49,18692.82
225,19509.77,18731.51
226,19569.62,18756.52
227,19450.98,18815.17
228,19894.41,18929.38
229,19714.06,18763.80
230,19697.03,18708.67
231,19587.18,18938.84
232,19758.48,18803.16
233,19694.91,18722.38
234,19380.49,18659.14
235,19224.35,18303.27
236,19470.93,18519.12
237,19635.85,18651.68
238,19360.54,18546.87
239,19571.48,18751.08
240,19556.32,18779.90
241,19414.54,18853.73
242,19528.66,18830.91
243,19875.25,18806.03
244,19643.04,18787.56
245,19447.26,18498.11
246,19516.42,18692.87
247,19591.96,18725.66
248,19531.05,18781.12
249,19428.64,18518.31
250,19541.69,18672.78
251,19405.50,18812.08
252,19682.67,18808.67
253,19262.66,18605.61
254,19461.89,18571.38
255,19736.93,18974.30
256,19571.48,18765.43
257,19429.97,18627.64
258,19682.67,18826.95
259,19204.40,18328.34
260,19457.10,18630.50
261,19622.55,18826.79
262,19483.97,18841.75
263,19528.66,18894.38
264,19533.18,18775.23
265,19595.16,18793.38
266,19663.52,18699.99
267,19457.10,18734.49
268,19482.90,18773.32
269,19587.97,18747.04
270,19452.05,18741.46
271,19430.77,18655.32
272,19276.22,18375.84
273,19220.10,18669.48
274,19321.44,18767.16
275,19482.90,18687.69
276,19381.82,18549.15
277,19492.75,18704.13
278,19397.52,18423.57
279,19667.51,18936.85
280,19677.62,18699.00
281,19666.98,19041.88
282,19279.68,18637.96
283,19416.94,18904.91
284,19486.36,18643.71
285,19289.26,18560.06
286,19599.94,18831.11
287,19735.60,18895.67
288,19363.74,18751.15
289,19281.28,18488.14
290,19209.99,18295.03
291,19514.82,18770.33
292,19781.09,18838.47
293,19536.90,18865.18
294,19400.98,18620.63
295,19518.81,18713.42
296,19574.41,18827.75
297,19253.08,18594.48
298,19634.79,18874.03
299,19627.87,18788.72
300,19352.03,18755.63
301,19406.29,18669.65
302,19374.91,18769.69
303,19833.49,18808.85
304,19503.65,18605.72
305,19944.41,19279.73
306,19417.47,18716.51
307,19486.10,18573.59
308,19281.01,18313.93
309,19553.39,18967.65
310,19425.98,18545.32
311,19549.14,18687.92
312,19697.83,19054.69
313,19527.33,18703.59
314,19529.72,18577.63
315,19478.91,18657.97
316,19304.95,18527.16
317,19685.60,18851.72
318,19300.43,18318.20
319,19464.02,18583.80
320,19659.53,18840.47
321,19487.96,18839.31
322,19453.11,18706.03
323,19414.01,18505.03
324,19414.81,18504.96
325,19679.74,18610.25
326,19713.26,18998.67
327,19809.02,18863.19
328,19617.50,18517.17
329,19876.85,18756.94
330,19543.29,18616.66
331,19636.12,18522.89
332,19473.33,18890.93
333,19375.71,18560.88
334,19649.69,18643.14
335,19798.38,18827.72
336,19391.40,18511.96
337,19514.29,18666.42
338,19500.19,18733.20
339,19450.19,18490.32
340,19514.56,18702.91
341,19713.79,18969.30
342,19653.94,18783.90
343,19412.95,18731.04
344,19857.70,19113.31
345,19581.86,18750.46
346,19254.94,18521.29
347,19599.15,18740.14
348,19391.93,18639.73
349,19298.03,18449.65
350,19433.69,18701.06
351,19329.69,18724.99
352,19771.51,18494.74
353,19669.90,18677.32
354,19355.76,18743.15
355,19491.95,18695.13
356,19469.87,18725.76
357,19503.39,18671.65
358,19421.72,18527.90
359,19819.66,19025.11
360,19749.70,19010.50
361,19431.03,18782.16
362,19481.57,18667.16
363,19336.87,18593.00
364,19387.14,18631.38
365,19387.68,18560.89
366,19217.70,18485.84
367,19420.13,18784.21
368,19267.18,18684.68
369,19316.39,18507.21
370,19321.71,18424.64
371,19249.09,18191.25
372,19662.99,18860.96
373,19443.80,18811.50
374,19481.31,18452.45
375,19375.44,18567.64
376,19632.13,18823.90
377,19382.62,18682.23
378,19378.10,18823.77
379,19261.06,18636.96
380,19823.92,18737.68
381,19753.96,19114.58
382,19261.86,18625.86
383,19360.01,18382.72
384,19427.58,18799.64
385,19718.58,18789.00
386,19262.92,18477.30
387,19405.76,18602.35
388,19670.70,18791.31
389,19234.46,18419.79
390,19270.37,18302.01
391,19388.47,18508.50
392,19416.14,18537.17
393,19434.23,18623.53
394,19606.86,18720.39
395,19692.51,19012.73
396,19548.07,18620.04
397,19661.92,18726.90
398,19549.67,18653.72
399,19448.86,18445.24
400,19552.33,18682.62
401,19670.70,18804.01
402,19465.61,18505.25
403,19566.96,18570.11
404,19638.78,18722.28
405,19589.30,18870.65
406,19676.55,18828.91
407,19735.87,18887.15
408,19543.55,18584.53
409,19302.56,18586.48
410,19300.96,18613.97
411,19280.48,18483.82
412,19574.94,18732.58
413,19500.73,18656.53
414,19295.37,18514.74
415,19694.91,18957.90
416,19293.51,18525.13
417,19552.60,18884.59
418,19630.27,18762.54
419,19285.53,18482.24
420,19531.58,18867.02
421,19460.83,18677.20
422,19553.66,18551.69
423,19382.89,18793.79
424,19921.27,18808.71
425,19428.64,18803.63
426,19769.65,18931.92
427,19425.18,18457.82
428,19634.79,18361.48
429,19396.72,18657.51
430,19339.79,18495.99
431,19731.08,18688.54
432,19395.66,18762.22
433,19705.54,18866.97
434,19586.91,18703.85
435,19488.49,18974.91
436,19632.66,18740.54
437,19385.02,18552.34
438,19370.65,18747.16
439,19516.69,18726.39
440,19599.15,18772.64
441,19743.32,18948.96
442,19641.17,18792.12
443,19397.25,18470.66
444,19428.64,18563.20
445,19375.44,18473.49
446,19535.04,18544.18
447,19526.79,18733.55
448,19596.49,18673.68
449,19426.25,18580.17
450,19827.64,19021.31
451,19434.49,18862.04
452,19755.02,18870.19
453,19430.50,18699.20
454,19565.90,18646.01
455,19382.89,18790.40
456,19421.72,18533.37
457,19502.59,18705.57
458,19672.29,18816.20
459,19821.26,19130.03
460,19641.97,18685.64
461,19494.34,18547.23
462,19304.15,18762.35
463,19286.60,18391.34
464,19391.40,18545.46
465,19613.78,18735.79
466,19473.33,18773.38
467,19303.89,18675.99
468,19302.56,18393.99
469,19565.36,18955.64
470,19761.67,18908.85
471,19682.94,18882.73
472,19490.88,18601.45
473,19545.41,18450.45
474,19505.51,18754.72
475,19540.62,18448.06
476,19438.48,18765.55
477,19664.58,18939.89
478,19381.03,18613.57
479,19454.71,18751.71
480,19789.87,18946.41
481,19295.11,18507.39
482,19514.03,18769.41
483,19405.50,18574.37
484,19557.12,18967.03
485,19748.64,18908.26
486,19840.14,18836.96
487,19837.21,18792.96
488,19639.84,18886.93
489,19394.33,18575.46
490,19688.26,18939.41
491,19291.38,18529.51
492,19827.11,18872.94
493,19624.95,18846.91
494,19372.78,18370.00
495,19412.15,18462.14
496,19682.67,18891.13
497,19274.89,18580.18
498,19334.21,18459.71
499,19602.87,18737.88
