sid,Area,Delay,Power
328,11642.5,478.28,12416.37
329,11816.89,470.31,12515.76
330,11657.48,451.39,12429.42
331,11812.98,473.72,12481.96
332,11821.38,444.45,12557.53
333,11773.22,438.09,12494.67
334,11634.77,444.92,12233.81
335,11893.56,430.62,12675.17
336,11569.62,448.12,12327.16
337,11649.02,443.05,12401.51
338,11568.53,450.37,12598.77
339,11638.04,448.2,12327.66
340,11609.91,446.52,12428.72
341,11624.24,436.44,12462.56
342,11716.8,444.34,12420.12
343,11754.2,429.36,12495.84
344,11742.93,426.55,12656.82
345,11431.89,441.07,12199.37
346,11822.92,449.05,12586.39
347,11876.25,453.21,12468.28
348,11710.96,449.35,12689.29
349,11981.25,444.99,13100.91
350,11752.9,448.16,12680.65
351,12198.71,427.61,12914.96
352,11847.81,478.28,12465.37
353,11674.47,449.94,12447.61
354,11998.63,451.43,13025.18
355,11703.4,434.99,12404.38
356,11962.35,424.68,12779.54
357,11963.88,450.84,12729.33
358,11688.43,434.34,12432.17
359,11887.16,442.45,12554.55
360,11713.01,444.46,12423.61
361,12163.09,436.78,12891.18
362,11759.89,455.3,12657.1
363,11912.22,426.34,12862.34
364,11857.5,436.17,12589.19
365,11810.14,455.3,12960.26
366,11998.45,441.67,12633.71
367,12103.53,434.4,13254.0
368,11845.89,452.33,12865.33
369,11810.44,468.68,12714.36
370,11564.06,438.09,12292.68
371,11570.04,454.4,12183.38
372,11826.88,443.69,12593.49
373,11723.14,438.4,12565.52
374,11563.5,465.3,12133.01
375,11774.92,438.78,12437.57
376,11530.93,431.81,12608.58
377,11739.37,459.07,12637.12
378,11581.35,449.35,12430.11
379,11346.94,448.23,12259.46
380,11705.55,470.31,12473.66
381,11677.44,436.78,12305.29
382,11543.78,448.28,12243.2
383,11808.38,453.21,12492.31
384,11714.68,441.18,12512.21
385,11826.8,470.31,12735.71
386,11687.74,456.66,12317.91
387,11903.41,448.19,12645.42
388,11677.82,449.94,12324.77
389,11625.26,439.59,12765.49
390,11595.69,447.94,12036.43
391,11618.0,452.03,12623.52
392,11768.47,449.94,12311.25
393,11562.57,452.03,12138.63
394,11952.64,448.51,12784.97
395,11710.83,440.48,12590.66
396,11716.38,427.34,12553.97
397,11681.52,442.24,12475.53
398,11868.15,446.32,12548.03
399,12069.11,451.25,12566.66
400,11667.53,443.05,12384.75
401,11908.74,444.45,12511.51
402,11635.13,450.11,12600.63
403,11716.81,436.25,12443.13
404,11925.2,437.63,12856.79
405,11461.09,451.19,12290.22
406,11992.72,437.63,12703.59
407,11659.38,439.22,12535.5
408,11509.45,458.94,12359.03
409,12083.51,451.43,13256.59
410,11590.44,442.64,12572.84
411,11642.52,444.15,12242.75
412,11653.09,426.66,12504.65
413,11369.45,448.62,12191.65
414,11661.81,447.94,12281.26
415,11808.63,442.24,12544.79
416,11816.42,441.72,12668.84
417,11632.61,458.87,12374.98
418,11642.67,453.69,12035.74
419,11627.33,441.07,12796.66
420,11979.19,451.98,12766.87
421,11725.12,443.61,12498.89
422,11669.69,450.07,12456.43
423,11806.88,458.95,12604.48
424,11911.49,470.31,12562.61
425,11944.12,448.71,12875.41
426,11915.44,442.86,12708.48
427,11870.39,449.94,12572.86
428,12067.2,470.31,12532.04
429,11730.69,432.55,12842.34
430,11585.48,445.41,12460.02
431,11732.23,451.25,12248.45
432,11413.36,454.88,12368.16
433,11633.65,438.09,12481.74
434,11593.58,434.36,12748.95
435,11649.28,433.13,12322.7
436,11703.13,453.58,12486.34
437,11738.38,448.35,12567.75
438,11549.76,432.55,12347.17
439,11593.95,442.24,12590.43
440,11628.43,438.09,12252.74
441,12255.66,446.74,13507.25
442,11688.32,432.02,12680.57
443,11648.64,448.08,12573.9
444,11988.18,443.69,13073.96
445,11624.24,448.71,12647.38
446,12571.11,430.89,13334.24
447,11870.19,441.73,12892.77
448,12210.29,438.09,13028.69
449,11945.07,444.34,12753.34
450,11708.03,431.0,12459.22
451,11925.54,448.28,12713.39
452,11679.73,452.03,12235.64
453,11437.17,441.07,12353.99
454,12206.52,437.63,12845.15
455,12009.66,452.33,12649.96
456,12031.45,444.99,13205.89
457,11502.09,428.37,12465.91
458,11635.45,430.62,12465.53
459,11958.65,427.24,12704.72
460,11901.58,457.67,12665.46
461,11792.66,446.27,12428.91
462,12023.06,434.34,12813.15
463,11780.22,438.78,12353.37
464,11710.92,430.51,12519.3
465,11427.48,441.07,12197.49
466,11947.78,430.06,12680.64
467,11939.67,457.87,12819.49
468,11741.23,448.08,12596.62
469,11704.24,431.46,12685.43
470,11717.19,439.59,12527.33
471,11735.43,434.36,12636.59
472,11348.82,441.07,12182.04
473,11712.82,478.28,12682.39
474,11949.89,426.58,12949.12
475,11704.43,478.28,12532.38
476,11731.05,436.44,12552.68
477,11868.27,448.71,12603.36
478,11778.13,435.08,12765.06
479,11612.48,451.47,12400.62
480,11866.69,441.36,12725.95
481,11773.73,438.07,12356.5
482,11933.72,441.28,12428.21
483,11941.54,442.35,12649.76
484,11839.1,445.01,12593.48
485,11895.16,449.68,12544.51
486,11755.77,427.34,12684.15
487,11765.37,429.36,12365.14
488,12468.24,445.74,13538.23
489,11631.2,438.91,12420.4
490,11562.16,434.23,12556.81
491,11744.74,434.23,12498.22
492,11675.39,436.67,12692.37
493,11699.3,444.81,12478.66
494,11595.53,465.11,12141.57
495,11798.63,436.34,12512.98
496,11662.1,436.44,12503.75
497,11303.68,433.73,12129.41
498,11754.68,443.05,12577.51
499,11637.09,439.59,12379.01
